iso3,Date,CPI YoY
CAN,1990-02-01,5.421412300683362
CAN,1990-03-01,5.421412300683362
CAN,1990-04-01,4.612628750559794
CAN,1990-05-01,4.612628750559794
CAN,1990-06-01,4.612628750559794
CAN,1990-07-01,4.150110375275934
CAN,1990-08-01,4.150110375275934
CAN,1990-09-01,4.150110375275934
CAN,1990-10-01,4.953967558088562
CAN,1990-11-01,4.953967558088562
CAN,1990-12-01,4.953967558088562
CAN,1991-01-01,6.439066551426107
CAN,1991-02-01,6.439066551426107
CAN,1991-03-01,6.439066551426107
CAN,1991-04-01,6.207191780821913
CAN,1991-05-01,6.207191780821913
CAN,1991-06-01,6.207191780821913
CAN,1991-07-01,5.807545570156851
CAN,1991-08-01,5.807545570156851
CAN,1991-09-01,5.807545570156851
CAN,1991-10-01,4.093567251461992
CAN,1991-11-01,4.093567251461992
CAN,1991-12-01,4.093567251461992
CAN,1992-01-01,1.583434835566382
CAN,1992-02-01,1.583434835566382
CAN,1992-03-01,1.583434835566382
CAN,1992-04-01,1.370415155179359
CAN,1992-05-01,1.370415155179359
CAN,1992-06-01,1.370415155179359
CAN,1992-07-01,1.201923076923077
CAN,1992-08-01,1.201923076923077
CAN,1992-09-01,1.201923076923077
CAN,1992-10-01,1.80577849117175
CAN,1992-11-01,1.80577849117175
CAN,1992-12-01,1.80577849117175
CAN,1993-01-01,2.118305355715432
CAN,1993-02-01,2.118305355715432
CAN,1993-03-01,2.118305355715432
CAN,1993-04-01,1.789264413518887
CAN,1993-05-01,1.789264413518887
CAN,1993-06-01,1.789264413518887
CAN,1993-07-01,1.741884402216948
CAN,1993-08-01,1.741884402216948
CAN,1993-09-01,1.741884402216948
CAN,1993-10-01,1.8131651556957
CAN,1993-11-01,1.8131651556957
CAN,1993-12-01,1.8131651556957
CAN,1994-01-01,0.5479452054794443
CAN,1994-02-01,0.5479452054794443
CAN,1994-03-01,0.5479452054794443
CAN,1994-04-01,0.0
CAN,1994-05-01,0.0
CAN,1994-06-01,0.0
CAN,1994-07-01,0.1556420233462996
CAN,1994-08-01,0.1556420233462996
CAN,1994-09-01,0.1556420233462996
CAN,1994-10-01,-0.0387146728610104
CAN,1994-11-01,-0.0387146728610104
CAN,1994-12-01,-0.0387146728610104
CAN,1995-01-01,1.518100428182172
CAN,1995-02-01,1.518100428182172
CAN,1995-03-01,1.518100428182172
CAN,1995-04-01,2.6953125
CAN,1995-05-01,2.6953125
CAN,1995-06-01,2.6953125
CAN,1995-07-01,2.331002331002331
CAN,1995-08-01,2.331002331002331
CAN,1995-09-01,2.331002331002331
CAN,1995-10-01,2.052672347017808
CAN,1995-11-01,2.052672347017808
CAN,1995-12-01,2.052672347017808
CAN,1996-01-01,1.45705521472393
CAN,1996-02-01,1.45705521472393
CAN,1996-03-01,1.45705521472393
CAN,1996-04-01,1.445416508178018
CAN,1996-05-01,1.445416508178018
CAN,1996-06-01,1.445416508178018
CAN,1996-07-01,1.404707668944567
CAN,1996-08-01,1.404707668944567
CAN,1996-09-01,1.404707668944567
CAN,1996-10-01,1.973434535104372
CAN,1996-11-01,1.973434535104372
CAN,1996-12-01,1.973434535104372
CAN,1997-01-01,2.11640211640212
CAN,1997-02-01,2.11640211640212
CAN,1997-03-01,2.11640211640212
CAN,1997-04-01,1.61229846269216
CAN,1997-05-01,1.61229846269216
CAN,1997-06-01,1.61229846269216
CAN,1997-07-01,1.722201422688139
CAN,1997-08-01,1.722201422688139
CAN,1997-09-01,1.722201422688139
CAN,1997-10-01,1.042054335690357
CAN,1997-11-01,1.042054335690357
CAN,1997-12-01,1.042054335690357
CAN,1998-01-01,1.03626943005181
CAN,1998-02-01,1.03626943005181
CAN,1998-03-01,1.03626943005181
CAN,1998-04-01,0.996309963099631
CAN,1998-05-01,0.996309963099631
CAN,1998-06-01,0.996309963099631
CAN,1998-07-01,0.8465218991534706
CAN,1998-08-01,0.8465218991534706
CAN,1998-09-01,0.8465218991534706
CAN,1998-10-01,1.104972375690608
CAN,1998-11-01,1.104972375690608
CAN,1998-12-01,1.104972375690608
CAN,1999-01-01,0.7692307692307692
CAN,1999-02-01,0.7692307692307692
CAN,1999-03-01,0.7692307692307692
CAN,1999-04-01,1.60759956156376
CAN,1999-05-01,1.60759956156376
CAN,1999-06-01,1.60759956156376
CAN,1999-07-01,2.18978102189781
CAN,1999-08-01,2.18978102189781
CAN,1999-09-01,2.18978102189781
CAN,1999-10-01,2.367941712204011
CAN,1999-11-01,2.367941712204011
CAN,1999-12-01,2.367941712204011
CAN,2000-01-01,2.653580516175932
CAN,2000-02-01,2.653580516175932
CAN,2000-03-01,2.653580516175932
CAN,2000-04-01,2.445163610212157
CAN,2000-05-01,2.445163610212157
CAN,2000-06-01,2.445163610212157
CAN,2000-07-01,2.714285714285722
CAN,2000-08-01,2.714285714285722
CAN,2000-09-01,2.714285714285722
CAN,2000-10-01,3.060498220640562
CAN,2000-11-01,3.060498220640562
CAN,2000-12-01,3.060498220640562
CAN,2001-01-01,2.762039660056657
CAN,2001-02-01,2.762039660056657
CAN,2001-03-01,2.762039660056657
CAN,2001-04-01,3.58020358020358
CAN,2001-05-01,3.58020358020358
CAN,2001-06-01,3.58020358020358
CAN,2001-07-01,2.712100139082058
CAN,2001-08-01,2.712100139082058
CAN,2001-09-01,2.712100139082058
CAN,2001-10-01,1.070441988950283
CAN,2001-11-01,1.070441988950283
CAN,2001-12-01,1.070441988950283
CAN,2002-01-01,1.55065472088215
CAN,2002-02-01,1.55065472088215
CAN,2002-03-01,1.55065472088215
CAN,2002-04-01,1.355472721111484
CAN,2002-05-01,1.355472721111484
CAN,2002-06-01,1.355472721111484
CAN,2002-07-01,2.335815842924878
CAN,2002-08-01,2.335815842924878
CAN,2002-09-01,2.335815842924878
CAN,2002-10-01,3.792278783737646
CAN,2002-11-01,3.792278783737646
CAN,2002-12-01,3.792278783737646
CAN,2003-01-01,4.479131319986396
CAN,2003-02-01,4.479131319986396
CAN,2003-03-01,4.479131319986396
CAN,2003-04-01,2.774991641591474
CAN,2003-05-01,2.774991641591474
CAN,2003-06-01,2.774991641591474
CAN,2003-07-01,2.084022494211048
CAN,2003-08-01,2.084022494211048
CAN,2003-09-01,2.084022494211048
CAN,2003-10-01,1.744568795259973
CAN,2003-11-01,1.744568795259973
CAN,2003-12-01,1.744568795259973
CAN,2004-01-01,0.9093861643391364
CAN,2004-02-01,0.9093861643391364
CAN,2004-03-01,0.9093861643391364
CAN,2004-04-01,2.212101496421535
CAN,2004-05-01,2.212101496421535
CAN,2004-06-01,2.212101496421535
CAN,2004-07-01,2.009073233959753
CAN,2004-08-01,2.009073233959753
CAN,2004-09-01,2.009073233959753
CAN,2004-10-01,2.296991264962828
CAN,2004-11-01,2.296991264962828
CAN,2004-12-01,2.296991264962828
CAN,2005-01-01,2.124235597038944
CAN,2005-02-01,2.124235597038944
CAN,2005-03-01,2.124235597038944
CAN,2005-04-01,1.909611712285169
CAN,2005-05-01,1.909611712285169
CAN,2005-06-01,1.909611712285169
CAN,2005-07-01,2.604828462515947
CAN,2005-08-01,2.604828462515947
CAN,2005-09-01,2.604828462515947
CAN,2005-10-01,2.213788741302941
CAN,2005-11-01,2.213788741302941
CAN,2005-12-01,2.213788741302941
CAN,2006-01-01,2.363693665300976
CAN,2006-02-01,2.363693665300976
CAN,2006-03-01,2.363693665300976
CAN,2006-04-01,2.560899437851406
CAN,2006-05-01,2.560899437851406
CAN,2006-06-01,2.560899437851406
CAN,2006-07-01,1.733746130030897
CAN,2006-08-01,1.733746130030897
CAN,2006-09-01,1.733746130030897
CAN,2006-10-01,1.361386138613893
CAN,2006-11-01,1.361386138613893
CAN,2006-12-01,1.361386138613893
CAN,2007-01-01,1.816502463054125
CAN,2007-02-01,1.816502463054125
CAN,2007-03-01,1.816502463054125
CAN,2007-04-01,2.192448233861144
CAN,2007-05-01,2.192448233861144
CAN,2007-06-01,2.192448233861144
CAN,2007-07-01,2.130249543518016
CAN,2007-08-01,2.130249543518016
CAN,2007-09-01,2.130249543518016
CAN,2007-10-01,2.411477411477381
CAN,2007-11-01,2.411477411477381
CAN,2007-12-01,2.411477411477381
CAN,2008-01-01,1.784094345328123
CAN,2008-02-01,1.784094345328123
CAN,2008-03-01,1.784094345328123
CAN,2008-04-01,2.35399284862929
CAN,2008-05-01,2.35399284862929
CAN,2008-06-01,2.35399284862929
CAN,2008-07-01,3.426698450536322
CAN,2008-08-01,3.426698450536322
CAN,2008-09-01,3.426698450536322
CAN,2008-10-01,1.907600596125246
CAN,2008-11-01,1.907600596125246
CAN,2008-12-01,1.907600596125246
CAN,2009-01-01,1.24777183600713
CAN,2009-02-01,1.24777183600713
CAN,2009-03-01,1.24777183600713
CAN,2009-04-01,0.0582241630276855
CAN,2009-05-01,0.0582241630276855
CAN,2009-06-01,0.0582241630276855
CAN,2009-07-01,-0.8643042350907519
CAN,2009-08-01,-0.8643042350907519
CAN,2009-09-01,-0.8643042350907519
CAN,2009-10-01,0.7897045919859605
CAN,2009-11-01,0.7897045919859605
CAN,2009-12-01,0.7897045919859605
CAN,2010-01-01,1.613849765258187
CAN,2010-02-01,1.613849765258187
CAN,2010-03-01,1.613849765258187
CAN,2010-04-01,1.39656677334885
CAN,2010-05-01,1.39656677334885
CAN,2010-06-01,1.39656677334885
CAN,2010-07-01,1.830863121185702
CAN,2010-08-01,1.830863121185702
CAN,2010-09-01,1.830863121185702
CAN,2010-10-01,2.263493905977945
CAN,2010-11-01,2.263493905977945
CAN,2010-12-01,2.263493905977945
CAN,2011-01-01,2.598902685532776
CAN,2011-02-01,2.598902685532776
CAN,2011-03-01,2.598902685532776
CAN,2011-04-01,3.357245337159253
CAN,2011-05-01,3.357245337159253
CAN,2011-06-01,3.357245337159253
CAN,2011-07-01,2.996575342465753
CAN,2011-08-01,2.996575342465753
CAN,2011-09-01,2.996575342465753
CAN,2011-10-01,2.695800227014698
CAN,2011-11-01,2.695800227014698
CAN,2011-12-01,2.695800227014698
CAN,2012-01-01,2.336054038840445
CAN,2012-02-01,2.336054038840445
CAN,2012-03-01,2.336054038840445
CAN,2012-04-01,1.582454192115491
CAN,2012-05-01,1.582454192115491
CAN,2012-06-01,1.582454192115491
CAN,2012-07-01,1.219174286505985
CAN,2012-08-01,1.219174286505985
CAN,2012-09-01,1.219174286505985
CAN,2012-10-01,0.93948604586908
CAN,2012-11-01,0.93948604586908
CAN,2012-12-01,0.93948604586908
CAN,2013-01-01,0.9075907590759076
CAN,2013-02-01,0.9075907590759076
CAN,2013-03-01,0.9075907590759076
CAN,2013-04-01,0.7652364033888766
CAN,2013-05-01,0.7652364033888766
CAN,2013-06-01,0.7652364033888766
CAN,2013-07-01,1.149739939775527
CAN,2013-08-01,1.149739939775527
CAN,2013-09-01,1.149739939775527
CAN,2013-10-01,0.9307418560087324
CAN,2013-11-01,0.9307418560087324
CAN,2013-12-01,0.9307418560087324
CAN,2014-01-01,1.390024529844644
CAN,2014-02-01,1.390024529844644
CAN,2014-03-01,1.390024529844644
CAN,2014-04-01,2.224030377000244
CAN,2014-05-01,2.224030377000244
CAN,2014-06-01,2.224030377000244
CAN,2014-07-01,2.083897158322002
CAN,2014-08-01,2.083897158322002
CAN,2014-09-01,2.083897158322002
CAN,2014-10-01,1.925684838622213
CAN,2014-11-01,1.925684838622213
CAN,2014-12-01,1.925684838622213
CAN,2015-01-01,1.075268817204274
CAN,2015-02-01,1.075268817204274
CAN,2015-03-01,1.075268817204274
CAN,2015-04-01,0.9020960466967898
CAN,2015-05-01,0.9020960466967898
CAN,2015-06-01,0.9020960466967898
CAN,2015-07-01,1.193001060445387
CAN,2015-08-01,1.193001060445387
CAN,2015-09-01,1.193001060445387
CAN,2015-10-01,1.330494944119159
CAN,2015-11-01,1.330494944119159
CAN,2015-12-01,1.330494944119159
CAN,2016-01-01,1.542553191489415
CAN,2016-02-01,1.542553191489415
CAN,2016-03-01,1.542553191489415
CAN,2016-04-01,1.551406784117749
CAN,2016-05-01,1.551406784117749
CAN,2016-06-01,1.551406784117749
CAN,2016-07-01,1.231333507990595
CAN,2016-08-01,1.231333507990595
CAN,2016-09-01,1.231333507990595
CAN,2016-10-01,1.391806722689102
CAN,2016-11-01,1.391806722689102
CAN,2016-12-01,1.391806722689102
CAN,2017-01-01,1.911995809324227
CAN,2017-02-01,1.911995809324227
CAN,2017-03-01,1.911995809324227
CAN,2017-04-01,1.320559295701709
CAN,2017-05-01,1.320559295701709
CAN,2017-06-01,1.320559295701709
CAN,2017-07-01,1.371635610766071
CAN,2017-08-01,1.371635610766071
CAN,2017-09-01,1.371635610766071
CAN,2017-10-01,1.787101787101787
CAN,2017-11-01,1.787101787101787
CAN,2017-12-01,1.787101787101787
CAN,2018-01-01,2.056026728347494
CAN,2018-02-01,2.056026728347494
CAN,2018-03-01,2.056026728347494
CAN,2018-04-01,2.30002555583951
CAN,2018-05-01,2.30002555583951
CAN,2018-06-01,2.30002555583951
CAN,2018-07-01,2.68062292570845
CAN,2018-08-01,2.68062292570845
CAN,2018-09-01,2.68062292570845
CAN,2018-10-01,2.035623409669237
CAN,2018-11-01,2.035623409669237
CAN,2018-12-01,2.035623409669237
CAN,2019-01-01,1.611684714177763
CAN,2019-02-01,1.611684714177763
CAN,2019-03-01,1.611684714177763
CAN,2019-04-01,2.148388708468674
CAN,2019-05-01,2.148388708468674
CAN,2019-06-01,2.148388708468674
CAN,2019-07-01,1.939333664843361
CAN,2019-08-01,1.939333664843361
CAN,2019-09-01,1.939333664843361
CAN,2019-10-01,2.094763092269326
CAN,2019-11-01,2.094763092269326
CAN,2019-12-01,2.094763092269326
CAN,2020-01-01,1.809169764560074
CAN,2020-02-01,1.809169764560074
CAN,2020-03-01,1.809169764560074
CAN,2020-04-01,0.0244558571777696
CAN,2020-05-01,0.0244558571777696
CAN,2020-06-01,0.0244558571777696
CAN,2020-07-01,0.2682926829267804
CAN,2020-08-01,0.2682926829267804
CAN,2020-09-01,0.2682926829267804
CAN,2020-10-01,0.7816316560820223
CAN,2020-11-01,0.7816316560820223
CAN,2020-12-01,0.7816316560820223
CAN,2021-01-01,1.436222005842284
CAN,2021-02-01,1.436222005842284
CAN,2021-03-01,1.436222005842284
CAN,2021-04-01,3.349633251833766
CAN,2021-05-01,3.349633251833766
CAN,2021-06-01,3.349633251833766
CAN,2021-07-01,4.06227195329606
CAN,2021-08-01,4.06227195329606
CAN,2021-09-01,4.06227195329606
CAN,2021-10-01,4.72612699951527
CAN,2021-11-01,4.72612699951527
CAN,2021-12-01,4.72612699951527
CAN,2022-01-01,5.831533477321814
CAN,2022-02-01,5.831533477321814
CAN,2022-03-01,5.831533477321814
CAN,2022-04-01,7.546723444523279
CAN,2022-05-01,7.546723444523279
CAN,2022-06-01,7.546723444523279
CAN,2022-07-01,7.152875175315568
CAN,2022-08-01,7.152875175315568
CAN,2022-09-01,7.152875175315568
CAN,2022-10-01,6.665123813931962
CAN,2022-11-01,6.665123813931962
CAN,2022-12-01,6.665123813931962
CAN,2023-01-01,5.147392290249456
CAN,2023-02-01,5.147392290249456
CAN,2023-03-01,5.147392290249456
CAN,2023-04-01,3.519577650681963
CAN,2023-05-01,3.519577650681963
CAN,2023-06-01,3.519577650681963
CAN,2023-07-01,3.686736474694568
CAN,2023-08-01,3.686736474694568
CAN,2023-09-01,3.686736474694568
CAN,2023-10-01,3.211108700368888
CAN,2023-11-01,3.211108700368888
CAN,2023-12-01,3.211108700368888
CAN,2024-01-01,2.84666810437783
CAN,2024-02-01,2.84666810437783
CAN,2024-03-01,2.84666810437783
CAN,2024-04-01,2.741181470463238
CAN,2024-05-01,2.741181470463238
CAN,2024-06-01,2.741181470463238
CAN,2024-07-01,2.040816326530655
CAN,2024-08-01,2.040816326530655
CAN,2024-09-01,2.040816326530655
CAN,2024-10-01,1.912970359470233
CAN,2024-11-01,1.912970359470233
CAN,2024-12-01,1.912970359470233
CAN,2025-01-01,2.285594464248249
CAN,2025-02-01,2.285594464248249
CAN,2025-03-01,2.285594464248249
CHE,1990-01-01,4.965949086769086
CHE,1990-02-01,4.965949086769086
CHE,1990-03-01,4.965949086769086
CHE,1990-04-01,4.901937418876996
CHE,1990-05-01,4.901937418876996
CHE,1990-06-01,4.901937418876996
CHE,1990-07-01,5.840808512174707
CHE,1990-08-01,5.840808512174707
CHE,1990-09-01,5.840808512174707
CHE,1990-10-01,5.891385463511114
CHE,1990-11-01,5.891385463511114
CHE,1990-12-01,5.891385463511114
CHE,1991-01-01,5.863310811644961
CHE,1991-02-01,5.863310811644961
CHE,1991-03-01,5.863310811644961
CHE,1991-04-01,6.249972693424494
CHE,1991-05-01,6.249972693424494
CHE,1991-06-01,6.249972693424494
CHE,1991-07-01,6.064382461999368
CHE,1991-08-01,6.064382461999368
CHE,1991-09-01,6.064382461999368
CHE,1991-10-01,5.276262519864129
CHE,1991-11-01,5.276262519864129
CHE,1991-12-01,5.276262519864129
CHE,1992-01-01,4.772808866905625
CHE,1992-02-01,4.772808866905625
CHE,1992-03-01,4.772808866905625
CHE,1992-04-01,4.376413774216373
CHE,1992-05-01,4.376413774216373
CHE,1992-06-01,4.376413774216373
CHE,1992-07-01,3.613424816702813
CHE,1992-08-01,3.613424816702813
CHE,1992-09-01,3.613424816702813
CHE,1992-10-01,3.412349524445307
CHE,1992-11-01,3.412349524445307
CHE,1992-12-01,3.412349524445307
CHE,1993-01-01,3.498271197409456
CHE,1993-02-01,3.498271197409456
CHE,1993-03-01,3.498271197409456
CHE,1993-04-01,3.500523577535569
CHE,1993-05-01,3.500523577535569
CHE,1993-06-01,3.500523577535569
CHE,1993-07-01,3.484266478900697
CHE,1993-08-01,3.484266478900697
CHE,1993-09-01,3.484266478900697
CHE,1993-10-01,2.695828025180118
CHE,1993-11-01,2.695828025180118
CHE,1993-12-01,2.695828025180118
CHE,1994-01-01,1.7383509172048
CHE,1994-02-01,1.7383509172048
CHE,1994-03-01,1.7383509172048
CHE,1994-04-01,0.6510832990758119
CHE,1994-05-01,0.6510832990758119
CHE,1994-06-01,0.6510832990758119
CHE,1994-07-01,0.5570137985265523
CHE,1994-08-01,0.5570137985265523
CHE,1994-09-01,0.5570137985265523
CHE,1994-10-01,0.4722068990356856
CHE,1994-11-01,0.4722068990356856
CHE,1994-12-01,0.4722068990356856
CHE,1995-01-01,1.361256109664582
CHE,1995-02-01,1.361256109664582
CHE,1995-03-01,1.361256109664582
CHE,1995-04-01,1.904536799450887
CHE,1995-05-01,1.904536799450887
CHE,1995-06-01,1.904536799450887
CHE,1995-07-01,1.992971491381253
CHE,1995-08-01,1.992971491381253
CHE,1995-09-01,1.992971491381253
CHE,1995-10-01,1.940703453116329
CHE,1995-11-01,1.940703453116329
CHE,1995-12-01,1.940703453116329
CHE,1996-01-01,1.065053716384196
CHE,1996-02-01,1.065053716384196
CHE,1996-03-01,1.065053716384196
CHE,1996-04-01,0.7911301976600834
CHE,1996-05-01,0.7911301976600834
CHE,1996-06-01,0.7911301976600834
CHE,1996-07-01,0.608114061554804
CHE,1996-08-01,0.608114061554804
CHE,1996-09-01,0.608114061554804
CHE,1996-10-01,0.783712752174714
CHE,1996-11-01,0.783712752174714
CHE,1996-12-01,0.783712752174714
CHE,1997-01-01,0.7325879085221507
CHE,1997-02-01,0.7325879085221507
CHE,1997-03-01,0.7325879085221507
CHE,1997-04-01,0.5268149858759937
CHE,1997-05-01,0.5268149858759937
CHE,1997-06-01,0.5268149858759937
CHE,1997-07-01,0.46718310957902
CHE,1997-08-01,0.46718310957902
CHE,1997-09-01,0.46718310957902
CHE,1997-10-01,0.3549454359540995
CHE,1997-11-01,0.3549454359540995
CHE,1997-12-01,0.3549454359540995
CHE,1998-01-01,0.0037681869898734
CHE,1998-02-01,0.0037681869898734
CHE,1998-03-01,0.0037681869898734
CHE,1998-04-01,0.053511543989346
CHE,1998-05-01,0.053511543989346
CHE,1998-06-01,0.053511543989346
CHE,1998-07-01,0.0921523957425227
CHE,1998-08-01,0.0921523957425227
CHE,1998-09-01,0.0921523957425227
CHE,1998-10-01,-0.0775892862371282
CHE,1998-11-01,-0.0775892862371282
CHE,1998-12-01,-0.0775892862371282
CHE,1999-01-01,0.2760184422023967
CHE,1999-02-01,0.2760184422023967
CHE,1999-03-01,0.2760184422023967
CHE,1999-04-01,0.5812103980176505
CHE,1999-05-01,0.5812103980176505
CHE,1999-06-01,0.5812103980176505
CHE,1999-07-01,0.966270195581343
CHE,1999-08-01,0.966270195581343
CHE,1999-09-01,0.966270195581343
CHE,1999-10-01,1.4028926649027
CHE,1999-11-01,1.4028926649027
CHE,1999-12-01,1.4028926649027
CHE,2000-01-01,1.563958150465992
CHE,2000-02-01,1.563958150465992
CHE,2000-03-01,1.563958150465992
CHE,2000-04-01,1.607335883446948
CHE,2000-05-01,1.607335883446948
CHE,2000-06-01,1.607335883446948
CHE,2000-07-01,1.483809331896192
CHE,2000-08-01,1.483809331896192
CHE,2000-09-01,1.483809331896192
CHE,2000-10-01,1.57918424225525
CHE,2000-11-01,1.57918424225525
CHE,2000-12-01,1.57918424225525
CHE,2001-01-01,1.016693325651132
CHE,2001-02-01,1.016693325651132
CHE,2001-03-01,1.016693325651132
CHE,2001-04-01,1.50425198790868
CHE,2001-05-01,1.50425198790868
CHE,2001-06-01,1.50425198790868
CHE,2001-07-01,1.02549066594575
CHE,2001-08-01,1.02549066594575
CHE,2001-09-01,1.02549066594575
CHE,2001-10-01,0.413834106501651
CHE,2001-11-01,0.413834106501651
CHE,2001-12-01,0.413834106501651
CHE,2002-01-01,0.5617603959276462
CHE,2002-02-01,0.5617603959276462
CHE,2002-03-01,0.5617603959276462
CHE,2002-04-01,0.6894049859055921
CHE,2002-05-01,0.6894049859055921
CHE,2002-06-01,0.6894049859055921
CHE,2002-07-01,0.3053550609826332
CHE,2002-08-01,0.3053550609826332
CHE,2002-09-01,0.3053550609826332
CHE,2002-10-01,1.014421313117152
CHE,2002-11-01,1.014421313117152
CHE,2002-12-01,1.014421313117152
CHE,2003-01-01,1.044932707550036
CHE,2003-02-01,1.044932707550036
CHE,2003-03-01,1.044932707550036
CHE,2003-04-01,0.544635584820859
CHE,2003-05-01,0.544635584820859
CHE,2003-06-01,0.544635584820859
CHE,2003-07-01,0.446065446897172
CHE,2003-08-01,0.446065446897172
CHE,2003-09-01,0.446065446897172
CHE,2003-10-01,0.5199609328166444
CHE,2003-11-01,0.5199609328166444
CHE,2003-12-01,0.5199609328166444
CHE,2004-01-01,0.0551515618110394
CHE,2004-02-01,0.0551515618110394
CHE,2004-03-01,0.0551515618110394
CHE,2004-04-01,0.8657903029255158
CHE,2004-05-01,0.8657903029255158
CHE,2004-06-01,0.8657903029255158
CHE,2004-07-01,0.9081330590537388
CHE,2004-08-01,0.9081330590537388
CHE,2004-09-01,0.9081330590537388
CHE,2004-10-01,1.380610834937012
CHE,2004-11-01,1.380610834937012
CHE,2004-12-01,1.380610834937012
CHE,2005-01-01,1.352147277028609
CHE,2005-02-01,1.352147277028609
CHE,2005-03-01,1.352147277028609
CHE,2005-04-01,1.059073243523255
CHE,2005-05-01,1.059073243523255
CHE,2005-06-01,1.059073243523255
CHE,2005-07-01,1.182121379018757
CHE,2005-08-01,1.182121379018757
CHE,2005-09-01,1.182121379018757
CHE,2005-10-01,1.097029489074598
CHE,2005-11-01,1.097029489074598
CHE,2005-12-01,1.097029489074598
CHE,2006-01-01,1.234239855118475
CHE,2006-02-01,1.234239855118475
CHE,2006-03-01,1.234239855118475
CHE,2006-04-01,1.327459351066991
CHE,2006-05-01,1.327459351066991
CHE,2006-06-01,1.327459351066991
CHE,2006-07-01,1.222846350567379
CHE,2006-08-01,1.222846350567379
CHE,2006-09-01,1.222846350567379
CHE,2006-10-01,0.4588559192413582
CHE,2006-11-01,0.4588559192413582
CHE,2006-12-01,0.4588559192413582
CHE,2007-01-01,0.0877766498430894
CHE,2007-02-01,0.0877766498430894
CHE,2007-03-01,0.0877766498430894
CHE,2007-04-01,0.5242772247021441
CHE,2007-05-01,0.5242772247021441
CHE,2007-06-01,0.5242772247021441
CHE,2007-07-01,0.634336174068507
CHE,2007-08-01,0.634336174068507
CHE,2007-09-01,0.634336174068507
CHE,2007-10-01,1.679461141693508
CHE,2007-11-01,1.679461141693508
CHE,2007-12-01,1.679461141693508
CHE,2008-01-01,2.473982147412383
CHE,2008-02-01,2.473982147412383
CHE,2008-03-01,2.473982147412383
CHE,2008-04-01,2.684124617026071
CHE,2008-05-01,2.684124617026071
CHE,2008-06-01,2.684124617026071
CHE,2008-07-01,2.974478828614225
CHE,2008-08-01,2.974478828614225
CHE,2008-09-01,2.974478828614225
CHE,2008-10-01,1.581498911189217
CHE,2008-11-01,1.581498911189217
CHE,2008-12-01,1.581498911189217
CHE,2009-01-01,-0.0163852862123632
CHE,2009-02-01,-0.0163852862123632
CHE,2009-03-01,-0.0163852862123632
CHE,2009-04-01,-0.7498823813278108
CHE,2009-05-01,-0.7498823813278108
CHE,2009-06-01,-0.7498823813278108
CHE,2009-07-01,-0.970235115592166
CHE,2009-08-01,-0.970235115592166
CHE,2009-09-01,-0.970235115592166
CHE,2009-10-01,-0.177938160422467
CHE,2009-11-01,-0.177938160422467
CHE,2009-12-01,-0.177938160422467
CHE,2010-01-01,1.118503980980646
CHE,2010-02-01,1.118503980980646
CHE,2010-03-01,1.118503980980646
CHE,2010-04-01,0.9880827242161142
CHE,2010-05-01,0.9880827242161142
CHE,2010-06-01,0.9880827242161142
CHE,2010-07-01,0.3316417673446495
CHE,2010-08-01,0.3316417673446495
CHE,2010-09-01,0.3316417673446495
CHE,2010-10-01,0.318106616801634
CHE,2010-11-01,0.318106616801634
CHE,2010-12-01,0.318106616801634
CHE,2011-01-01,0.5979713026372211
CHE,2011-02-01,0.5979713026372211
CHE,2011-03-01,0.5979713026372211
CHE,2011-04-01,0.3971070616817453
CHE,2011-05-01,0.3971070616817453
CHE,2011-06-01,0.3971070616817453
CHE,2011-07-01,0.3833668824692494
CHE,2011-08-01,0.3833668824692494
CHE,2011-09-01,0.3833668824692494
CHE,2011-10-01,-0.4512660501546847
CHE,2011-11-01,-0.4512660501546847
CHE,2011-12-01,-0.4512660501546847
CHE,2012-01-01,-0.8760377786390308
CHE,2012-02-01,-0.8760377786390308
CHE,2012-03-01,-0.8760377786390308
CHE,2012-04-01,-1.018959363139026
CHE,2012-05-01,-1.018959363139026
CHE,2012-06-01,-1.018959363139026
CHE,2012-07-01,-0.5262946987543405
CHE,2012-08-01,-0.5262946987543405
CHE,2012-09-01,-0.5262946987543405
CHE,2012-10-01,-0.3438655381465077
CHE,2012-11-01,-0.3438655381465077
CHE,2012-12-01,-0.3438655381465077
CHE,2013-01-01,-0.373648269527853
CHE,2013-02-01,-0.373648269527853
CHE,2013-03-01,-0.373648269527853
CHE,2013-04-01,-0.4235046039959834
CHE,2013-05-01,-0.4235046039959834
CHE,2013-06-01,-0.4235046039959834
CHE,2013-07-01,-0.0342747441033736
CHE,2013-08-01,-0.0342747441033736
CHE,2013-09-01,-0.0342747441033736
CHE,2013-10-01,-0.0364428840317449
CHE,2013-11-01,-0.0364428840317449
CHE,2013-12-01,-0.0364428840317449
CHE,2014-01-01,-0.0280277961614493
CHE,2014-02-01,-0.0280277961614493
CHE,2014-03-01,-0.0280277961614493
CHE,2014-04-01,0.1028157471926257
CHE,2014-05-01,0.1028157471926257
CHE,2014-06-01,0.1028157471926257
CHE,2014-07-01,0.0052519776668733
CHE,2014-08-01,0.0052519776668733
CHE,2014-09-01,0.0052519776668733
CHE,2014-10-01,-0.1330782282037015
CHE,2014-11-01,-0.1330782282037015
CHE,2014-12-01,-0.1330782282037015
CHE,2015-01-01,-0.7334285949768184
CHE,2015-02-01,-0.7334285949768184
CHE,2015-03-01,-0.7334285949768184
