iso3,Date,debt-to-gdp
EGY,2003-05-01,97.095
EGY,2003-06-01,97.095
EGY,2003-07-01,97.095
EGY,2003-08-01,97.095
EGY,2003-09-01,97.095
EGY,2003-10-01,97.095
EGY,2003-11-01,97.095
EGY,2003-12-01,97.095
EGY,2004-01-01,96.512
EGY,2004-02-01,96.512
EGY,2004-03-01,96.512
EGY,2004-04-01,96.512
EGY,2004-05-01,96.512
EGY,2004-06-01,96.512
EGY,2004-07-01,96.512
EGY,2004-08-01,96.512
EGY,2004-09-01,96.512
EGY,2004-10-01,96.512
EGY,2004-11-01,96.512
EGY,2004-12-01,96.512
EGY,2005-01-01,98.263
EGY,2005-02-01,98.263
EGY,2005-03-01,98.263
EGY,2005-04-01,98.263
EGY,2005-05-01,98.263
EGY,2005-06-01,98.263
EGY,2005-07-01,98.263
EGY,2005-08-01,98.263
EGY,2005-09-01,98.263
EGY,2005-10-01,98.263
EGY,2005-11-01,98.263
EGY,2005-12-01,98.263
EGY,2006-01-01,85.924
EGY,2006-02-01,85.924
EGY,2006-03-01,85.924
EGY,2006-04-01,85.924
EGY,2006-05-01,85.924
EGY,2006-06-01,85.924
EGY,2006-07-01,85.924
EGY,2006-08-01,85.924
EGY,2006-09-01,85.924
EGY,2006-10-01,85.924
EGY,2006-11-01,85.924
EGY,2006-12-01,85.924
EGY,2007-01-01,76.268
EGY,2007-02-01,76.268
EGY,2007-03-01,76.268
EGY,2007-04-01,76.268
EGY,2007-05-01,76.268
EGY,2007-06-01,76.268
EGY,2007-07-01,76.268
EGY,2007-08-01,76.268
EGY,2007-09-01,76.268
EGY,2007-10-01,76.268
EGY,2007-11-01,76.268
EGY,2007-12-01,76.268
EGY,2008-01-01,66.761
EGY,2008-02-01,66.761
EGY,2008-03-01,66.761
EGY,2008-04-01,66.761
EGY,2008-05-01,66.761
EGY,2008-06-01,66.761
EGY,2008-07-01,66.761
EGY,2008-08-01,66.761
EGY,2008-09-01,66.761
EGY,2008-10-01,66.761
EGY,2008-11-01,66.761
EGY,2008-12-01,66.761
EGY,2009-01-01,69.45
EGY,2009-02-01,69.45
EGY,2009-03-01,69.45
EGY,2009-04-01,69.45
EGY,2009-05-01,69.45
EGY,2009-06-01,69.45
EGY,2009-07-01,69.45
EGY,2009-08-01,69.45
EGY,2009-09-01,69.45
EGY,2009-10-01,69.45
EGY,2009-11-01,69.45
EGY,2009-12-01,69.45
EGY,2010-01-01,69.59
EGY,2010-02-01,69.59
EGY,2010-03-01,69.59
EGY,2010-04-01,69.59
EGY,2010-05-01,69.59
EGY,2010-06-01,69.59
EGY,2010-07-01,69.59
EGY,2010-08-01,69.59
EGY,2010-09-01,69.59
EGY,2010-10-01,69.59
EGY,2010-11-01,69.59
EGY,2010-12-01,69.59
EGY,2011-01-01,72.83
EGY,2011-02-01,72.83
EGY,2011-03-01,72.83
EGY,2011-04-01,72.83
EGY,2011-05-01,72.83
EGY,2011-06-01,72.83
EGY,2011-07-01,72.83
EGY,2011-08-01,72.83
EGY,2011-09-01,72.83
EGY,2011-10-01,72.83
EGY,2011-11-01,72.83
EGY,2011-12-01,72.83
EGY,2012-01-01,69.862
EGY,2012-02-01,69.862
EGY,2012-03-01,69.862
EGY,2012-04-01,69.862
EGY,2012-05-01,69.862
EGY,2012-06-01,69.862
EGY,2012-07-01,69.862
EGY,2012-08-01,69.862
EGY,2012-09-01,69.862
EGY,2012-10-01,69.862
EGY,2012-11-01,69.862
EGY,2012-12-01,69.862
EGY,2013-01-01,79.812
EGY,2013-02-01,79.812
EGY,2013-03-01,79.812
EGY,2013-04-01,79.812
EGY,2013-05-01,79.812
EGY,2013-06-01,79.812
EGY,2013-07-01,79.812
EGY,2013-08-01,79.812
EGY,2013-09-01,79.812
EGY,2013-10-01,79.812
EGY,2013-11-01,79.812
EGY,2013-12-01,79.812
EGY,2014-01-01,80.874
EGY,2014-02-01,80.874
EGY,2014-03-01,80.874
EGY,2014-04-01,80.874
EGY,2014-05-01,80.874
EGY,2014-06-01,80.874
EGY,2014-07-01,80.874
EGY,2014-08-01,80.874
EGY,2014-09-01,80.874
EGY,2014-10-01,80.874
EGY,2014-11-01,80.874
EGY,2014-12-01,80.874
EGY,2015-01-01,83.754
EGY,2015-02-01,83.754
EGY,2015-03-01,83.754
EGY,2015-04-01,83.754
EGY,2015-05-01,83.754
EGY,2015-06-01,83.754
EGY,2015-07-01,83.754
EGY,2015-08-01,83.754
EGY,2015-09-01,83.754
EGY,2015-10-01,83.754
EGY,2015-11-01,83.754
EGY,2015-12-01,83.754
EGY,2016-01-01,91.586
EGY,2016-02-01,91.586
EGY,2016-03-01,91.586
EGY,2016-04-01,91.586
EGY,2016-05-01,91.586
EGY,2016-06-01,91.586
EGY,2016-07-01,91.586
EGY,2016-08-01,91.586
EGY,2016-09-01,91.586
EGY,2016-10-01,91.586
EGY,2016-11-01,91.586
EGY,2016-12-01,91.586
EGY,2017-01-01,97.8
EGY,2017-02-01,97.8
EGY,2017-03-01,97.8
EGY,2017-04-01,97.8
EGY,2017-05-01,97.8
EGY,2017-06-01,97.8
EGY,2017-07-01,97.8
EGY,2017-08-01,97.8
EGY,2017-09-01,97.8
EGY,2017-10-01,97.8
EGY,2017-11-01,97.8
EGY,2017-12-01,97.8
EGY,2018-01-01,87.949
EGY,2018-02-01,87.949
EGY,2018-03-01,87.949
EGY,2018-04-01,87.949
EGY,2018-05-01,87.949
EGY,2018-06-01,87.949
EGY,2018-07-01,87.949
EGY,2018-08-01,87.949
EGY,2018-09-01,87.949
EGY,2018-10-01,87.949
EGY,2018-11-01,87.949
EGY,2018-12-01,87.949
EGY,2019-01-01,80.092
EGY,2019-02-01,80.092
EGY,2019-03-01,80.092
EGY,2019-04-01,80.092
EGY,2019-05-01,80.092
EGY,2019-06-01,80.092
EGY,2019-07-01,80.092
EGY,2019-08-01,80.092
EGY,2019-09-01,80.092
EGY,2019-10-01,80.092
EGY,2019-11-01,80.092
EGY,2019-12-01,80.092
EGY,2020-01-01,86.222
EGY,2020-02-01,86.222
EGY,2020-03-01,86.222
EGY,2020-04-01,86.222
EGY,2020-05-01,86.222
EGY,2020-06-01,86.222
EGY,2020-07-01,86.222
EGY,2020-08-01,86.222
EGY,2020-09-01,86.222
EGY,2020-10-01,86.222
EGY,2020-11-01,86.222
EGY,2020-12-01,86.222
EGY,2021-01-01,89.903
EGY,2021-02-01,89.903
EGY,2021-03-01,89.903
EGY,2021-04-01,89.903
EGY,2021-05-01,89.903
EGY,2021-06-01,89.903
EGY,2021-07-01,89.903
EGY,2021-08-01,89.903
EGY,2021-09-01,89.903
EGY,2021-10-01,89.903
EGY,2021-11-01,89.903
EGY,2021-12-01,89.903
EGY,2022-01-01,88.534
EGY,2022-02-01,88.534
EGY,2022-03-01,88.534
EGY,2022-04-01,88.534
EGY,2022-05-01,88.534
EGY,2022-06-01,88.534
EGY,2022-07-01,88.534
EGY,2022-08-01,88.534
EGY,2022-09-01,88.534
EGY,2022-10-01,88.534
EGY,2022-11-01,88.534
EGY,2022-12-01,88.534
EGY,2023-01-01,95.93
EGY,2023-02-01,95.93
EGY,2023-03-01,95.93
EGY,2023-04-01,95.93
EGY,2023-05-01,95.93
EGY,2023-06-01,95.93
EGY,2023-07-01,95.93
EGY,2023-08-01,95.93
EGY,2023-09-01,95.93
EGY,2023-10-01,95.93
EGY,2023-11-01,95.93
EGY,2023-12-01,95.93
EGY,2024-01-01,90.925
EGY,2024-02-01,90.925
EGY,2024-03-01,90.925
EGY,2024-04-01,90.925
EGY,2024-05-01,90.925
EGY,2024-06-01,90.925
EGY,2024-07-01,90.925
EGY,2024-08-01,90.925
EGY,2024-09-01,90.925
EGY,2024-10-01,90.925
EGY,2024-11-01,90.925
EGY,2024-12-01,90.925
EGY,2025-01-01,86.589
EGY,2025-02-01,86.589
EGY,2025-03-01,86.589
EGY,2025-04-01,86.589
EGY,2025-05-01,86.589
EGY,2025-06-01,86.589
EGY,2025-07-01,86.589
EGY,2025-08-01,86.589
EGY,2025-09-01,86.589
EGY,2025-10-01,86.589
EGY,2025-11-01,86.589
EGY,2025-12-01,86.589
ESP,1990-01-01,41.304
ESP,1990-02-01,41.304
ESP,1990-03-01,41.304
ESP,1990-04-01,41.304
ESP,1990-05-01,41.304
ESP,1990-06-01,41.304
ESP,1990-07-01,41.304
ESP,1990-08-01,41.304
ESP,1990-09-01,41.304
ESP,1990-10-01,41.304
ESP,1990-11-01,41.304
ESP,1990-12-01,41.304
ESP,1991-01-01,41.864
ESP,1991-02-01,41.864
ESP,1991-03-01,41.864
ESP,1991-04-01,41.864
ESP,1991-05-01,41.864
ESP,1991-06-01,41.864
ESP,1991-07-01,41.864
ESP,1991-08-01,41.864
ESP,1991-09-01,41.864
ESP,1991-10-01,41.864
ESP,1991-11-01,41.864
ESP,1991-12-01,41.864
ESP,1992-01-01,44.133
ESP,1992-02-01,44.133
ESP,1992-03-01,44.133
ESP,1992-04-01,44.133
ESP,1992-05-01,44.133
ESP,1992-06-01,44.133
ESP,1992-07-01,44.133
ESP,1992-08-01,44.133
ESP,1992-09-01,44.133
ESP,1992-10-01,44.133
ESP,1992-11-01,44.133
ESP,1992-12-01,44.133
ESP,1993-01-01,54.567
ESP,1993-02-01,54.567
ESP,1993-03-01,54.567
ESP,1993-04-01,54.567
ESP,1993-05-01,54.567
ESP,1993-06-01,54.567
ESP,1993-07-01,54.567
ESP,1993-08-01,54.567
ESP,1993-09-01,54.567
ESP,1993-10-01,54.567
ESP,1993-11-01,54.567
ESP,1993-12-01,54.567
ESP,1994-01-01,57.019
ESP,1994-02-01,57.019
ESP,1994-03-01,57.019
ESP,1994-04-01,57.019
ESP,1994-05-01,57.019
ESP,1994-06-01,57.019
ESP,1994-07-01,57.019
ESP,1994-08-01,57.019
ESP,1994-09-01,57.019
ESP,1994-10-01,57.019
ESP,1994-11-01,57.019
ESP,1994-12-01,57.019
ESP,1995-01-01,61.586
ESP,1995-02-01,61.586
ESP,1995-03-01,61.586
ESP,1995-04-01,61.586
ESP,1995-05-01,61.586
ESP,1995-06-01,61.586
ESP,1995-07-01,61.586
ESP,1995-08-01,61.586
ESP,1995-09-01,61.586
ESP,1995-10-01,61.586
ESP,1995-11-01,61.586
ESP,1995-12-01,61.586
ESP,1996-01-01,65.442
ESP,1996-02-01,65.442
ESP,1996-03-01,65.442
ESP,1996-04-01,65.442
ESP,1996-05-01,65.442
ESP,1996-06-01,65.442
ESP,1996-07-01,65.442
ESP,1996-08-01,65.442
ESP,1996-09-01,65.442
ESP,1996-10-01,65.442
ESP,1996-11-01,65.442
ESP,1996-12-01,65.442
ESP,1997-01-01,64.286
ESP,1997-02-01,64.286
ESP,1997-03-01,64.286
ESP,1997-04-01,64.286
ESP,1997-05-01,64.286
ESP,1997-06-01,64.286
ESP,1997-07-01,64.286
ESP,1997-08-01,64.286
ESP,1997-09-01,64.286
ESP,1997-10-01,64.286
ESP,1997-11-01,64.286
ESP,1997-12-01,64.286
ESP,1998-01-01,62.355
ESP,1998-02-01,62.355
ESP,1998-03-01,62.355
ESP,1998-04-01,62.355
ESP,1998-05-01,62.355
ESP,1998-06-01,62.355
ESP,1998-07-01,62.355
ESP,1998-08-01,62.355
ESP,1998-09-01,62.355
ESP,1998-10-01,62.355
ESP,1998-11-01,62.355
ESP,1998-12-01,62.355
ESP,1999-01-01,60.853
ESP,1999-02-01,60.853
ESP,1999-03-01,60.853
ESP,1999-04-01,60.853
ESP,1999-05-01,60.853
ESP,1999-06-01,60.853
ESP,1999-07-01,60.853
ESP,1999-08-01,60.853
ESP,1999-09-01,60.853
ESP,1999-10-01,60.853
ESP,1999-11-01,60.853
ESP,1999-12-01,60.853
ESP,2000-01-01,57.841
ESP,2000-02-01,57.841
ESP,2000-03-01,57.841
ESP,2000-04-01,57.841
ESP,2000-05-01,57.841
ESP,2000-06-01,57.841
ESP,2000-07-01,57.841
ESP,2000-08-01,57.841
ESP,2000-09-01,57.841
ESP,2000-10-01,57.841
ESP,2000-11-01,57.841
ESP,2000-12-01,57.841
ESP,2001-01-01,54.052
ESP,2001-02-01,54.052
ESP,2001-03-01,54.052
ESP,2001-04-01,54.052
ESP,2001-05-01,54.052
ESP,2001-06-01,54.052
ESP,2001-07-01,54.052
ESP,2001-08-01,54.052
ESP,2001-09-01,54.052
ESP,2001-10-01,54.052
ESP,2001-11-01,54.052
ESP,2001-12-01,54.052
ESP,2002-01-01,51.237
ESP,2002-02-01,51.237
ESP,2002-03-01,51.237
ESP,2002-04-01,51.237
ESP,2002-05-01,51.237
ESP,2002-06-01,51.237
ESP,2002-07-01,51.237
ESP,2002-08-01,51.237
ESP,2002-09-01,51.237
ESP,2002-10-01,51.237
ESP,2002-11-01,51.237
ESP,2002-12-01,51.237
ESP,2003-01-01,47.687
ESP,2003-02-01,47.687
ESP,2003-03-01,47.687
ESP,2003-04-01,47.687
ESP,2003-05-01,47.687
ESP,2003-06-01,47.687
ESP,2003-07-01,47.687
ESP,2003-08-01,47.687
ESP,2003-09-01,47.687
ESP,2003-10-01,47.687
ESP,2003-11-01,47.687
ESP,2003-12-01,47.687
ESP,2004-01-01,45.333
ESP,2004-02-01,45.333
ESP,2004-03-01,45.333
ESP,2004-04-01,45.333
ESP,2004-05-01,45.333
ESP,2004-06-01,45.333
ESP,2004-07-01,45.333
ESP,2004-08-01,45.333
ESP,2004-09-01,45.333
ESP,2004-10-01,45.333
ESP,2004-11-01,45.333
ESP,2004-12-01,45.333
ESP,2005-01-01,42.395
ESP,2005-02-01,42.395
ESP,2005-03-01,42.395
ESP,2005-04-01,42.395
ESP,2005-05-01,42.395
ESP,2005-06-01,42.395
ESP,2005-07-01,42.395
ESP,2005-08-01,42.395
ESP,2005-09-01,42.395
ESP,2005-10-01,42.395
ESP,2005-11-01,42.395
ESP,2005-12-01,42.395
ESP,2006-01-01,39.019
ESP,2006-02-01,39.019
ESP,2006-03-01,39.019
ESP,2006-04-01,39.019
ESP,2006-05-01,39.019
ESP,2006-06-01,39.019
ESP,2006-07-01,39.019
ESP,2006-08-01,39.019
ESP,2006-09-01,39.019
ESP,2006-10-01,39.019
ESP,2006-11-01,39.019
ESP,2006-12-01,39.019
ESP,2007-01-01,35.698
ESP,2007-02-01,35.698
ESP,2007-03-01,35.698
ESP,2007-04-01,35.698
ESP,2007-05-01,35.698
ESP,2007-06-01,35.698
ESP,2007-07-01,35.698
ESP,2007-08-01,35.698
ESP,2007-09-01,35.698
ESP,2007-10-01,35.698
ESP,2007-11-01,35.698
ESP,2007-12-01,35.698
ESP,2008-01-01,39.609
ESP,2008-02-01,39.609
ESP,2008-03-01,39.609
ESP,2008-04-01,39.609
ESP,2008-05-01,39.609
ESP,2008-06-01,39.609
ESP,2008-07-01,39.609
ESP,2008-08-01,39.609
ESP,2008-09-01,39.609
ESP,2008-10-01,39.609
ESP,2008-11-01,39.609
ESP,2008-12-01,39.609
ESP,2009-01-01,53.079
ESP,2009-02-01,53.079
ESP,2009-03-01,53.079
ESP,2009-04-01,53.079
ESP,2009-05-01,53.079
ESP,2009-06-01,53.079
ESP,2009-07-01,53.079
ESP,2009-08-01,53.079
ESP,2009-09-01,53.079
ESP,2009-10-01,53.079
ESP,2009-11-01,53.079
ESP,2009-12-01,53.079
ESP,2010-01-01,60.266
ESP,2010-02-01,60.266
ESP,2010-03-01,60.266
ESP,2010-04-01,60.266
ESP,2010-05-01,60.266
ESP,2010-06-01,60.266
ESP,2010-07-01,60.266
ESP,2010-08-01,60.266
ESP,2010-09-01,60.266
ESP,2010-10-01,60.266
ESP,2010-11-01,60.266
ESP,2010-12-01,60.266
ESP,2011-01-01,69.528
ESP,2011-02-01,69.528
ESP,2011-03-01,69.528
ESP,2011-04-01,69.528
ESP,2011-05-01,69.528
ESP,2011-06-01,69.528
ESP,2011-07-01,69.528
ESP,2011-08-01,69.528
ESP,2011-09-01,69.528
ESP,2011-10-01,69.528
ESP,2011-11-01,69.528
ESP,2011-12-01,69.528
ESP,2012-01-01,89.56
ESP,2012-02-01,89.56
ESP,2012-03-01,89.56
ESP,2012-04-01,89.56
ESP,2012-05-01,89.56
ESP,2012-06-01,89.56
ESP,2012-07-01,89.56
ESP,2012-08-01,89.56
ESP,2012-09-01,89.56
ESP,2012-10-01,89.56
ESP,2012-11-01,89.56
ESP,2012-12-01,89.56
ESP,2013-01-01,100.0
ESP,2013-02-01,100.0
ESP,2013-03-01,100.0
ESP,2013-04-01,100.0
ESP,2013-05-01,100.0
ESP,2013-06-01,100.0
ESP,2013-07-01,100.0
ESP,2013-08-01,100.0
ESP,2013-09-01,100.0
ESP,2013-10-01,100.0
ESP,2013-11-01,100.0
ESP,2013-12-01,100.0
ESP,2014-01-01,104.418
ESP,2014-02-01,104.418
ESP,2014-03-01,104.418
ESP,2014-04-01,104.418
ESP,2014-05-01,104.418
ESP,2014-06-01,104.418
ESP,2014-07-01,104.418
ESP,2014-08-01,104.418
ESP,2014-09-01,104.418
ESP,2014-10-01,104.418
ESP,2014-11-01,104.418
ESP,2014-12-01,104.418
ESP,2015-01-01,102.442
ESP,2015-02-01,102.442
ESP,2015-03-01,102.442
ESP,2015-04-01,102.442
ESP,2015-05-01,102.442
ESP,2015-06-01,102.442
ESP,2015-07-01,102.442
ESP,2015-08-01,102.442
ESP,2015-09-01,102.442
ESP,2015-10-01,102.442
ESP,2015-11-01,102.442
ESP,2015-12-01,102.442
ESP,2016-01-01,101.967
ESP,2016-02-01,101.967
ESP,2016-03-01,101.967
ESP,2016-04-01,101.967
ESP,2016-05-01,101.967
ESP,2016-06-01,101.967
ESP,2016-07-01,101.967
ESP,2016-08-01,101.967
ESP,2016-09-01,101.967
ESP,2016-10-01,101.967
ESP,2016-11-01,101.967
ESP,2016-12-01,101.967
ESP,2017-01-01,101.144
ESP,2017-02-01,101.144
ESP,2017-03-01,101.144
ESP,2017-04-01,101.144
ESP,2017-05-01,101.144
ESP,2017-06-01,101.144
ESP,2017-07-01,101.144
ESP,2017-08-01,101.144
ESP,2017-09-01,101.144
ESP,2017-10-01,101.144
ESP,2017-11-01,101.144
ESP,2017-12-01,101.144
ESP,2018-01-01,99.718
ESP,2018-02-01,99.718
ESP,2018-03-01,99.718
ESP,2018-04-01,99.718
ESP,2018-05-01,99.718
ESP,2018-06-01,99.718
ESP,2018-07-01,99.718
ESP,2018-08-01,99.718
ESP,2018-09-01,99.718
ESP,2018-10-01,99.718
ESP,2018-11-01,99.718
ESP,2018-12-01,99.718
ESP,2019-01-01,97.579
ESP,2019-02-01,97.579
ESP,2019-03-01,97.579
ESP,2019-04-01,97.579
ESP,2019-05-01,97.579
ESP,2019-06-01,97.579
ESP,2019-07-01,97.579
ESP,2019-08-01,97.579
ESP,2019-09-01,97.579
ESP,2019-10-01,97.579
ESP,2019-11-01,97.579
ESP,2019-12-01,97.579
ESP,2020-01-01,119.179
ESP,2020-02-01,119.179
ESP,2020-03-01,119.179
ESP,2020-04-01,119.179
ESP,2020-05-01,119.179
ESP,2020-06-01,119.179
ESP,2020-07-01,119.179
ESP,2020-08-01,119.179
ESP,2020-09-01,119.179
ESP,2020-10-01,119.179
ESP,2020-11-01,119.179
ESP,2020-12-01,119.179
ESP,2021-01-01,115.594
ESP,2021-02-01,115.594
ESP,2021-03-01,115.594
ESP,2021-04-01,115.594
ESP,2021-05-01,115.594
ESP,2021-06-01,115.594
ESP,2021-07-01,115.594
ESP,2021-08-01,115.594
ESP,2021-09-01,115.594
ESP,2021-10-01,115.594
ESP,2021-11-01,115.594
ESP,2021-12-01,115.594
ESP,2022-01-01,109.404
ESP,2022-02-01,109.404
ESP,2022-03-01,109.404
ESP,2022-04-01,109.404
ESP,2022-05-01,109.404
ESP,2022-06-01,109.404
ESP,2022-07-01,109.404
ESP,2022-08-01,109.404
ESP,2022-09-01,109.404
ESP,2022-10-01,109.404
ESP,2022-11-01,109.404
ESP,2022-12-01,109.404
ESP,2023-01-01,105.034
ESP,2023-02-01,105.034
ESP,2023-03-01,105.034
ESP,2023-04-01,105.034
ESP,2023-05-01,105.034
ESP,2023-06-01,105.034
ESP,2023-07-01,105.034
ESP,2023-08-01,105.034
ESP,2023-09-01,105.034
ESP,2023-10-01,105.034
ESP,2023-11-01,105.034
ESP,2023-12-01,105.034
ESP,2024-01-01,101.82
ESP,2024-02-01,101.82
ESP,2024-03-01,101.82
ESP,2024-04-01,101.82
ESP,2024-05-01,101.82
ESP,2024-06-01,101.82
ESP,2024-07-01,101.82
ESP,2024-08-01,101.82
ESP,2024-09-01,101.82
ESP,2024-10-01,101.82
ESP,2024-11-01,101.82
ESP,2024-12-01,101.82
ESP,2025-01-01,100.571
ESP,2025-02-01,100.571
ESP,2025-03-01,100.571
ESP,2025-04-01,100.571
ESP,2025-05-01,100.571
ESP,2025-06-01,100.571
ESP,2025-07-01,100.571
ESP,2025-08-01,100.571
ESP,2025-09-01,100.571
ESP,2025-10-01,100.571
ESP,2025-11-01,100.571
ESP,2025-12-01,100.571
FIN,1990-01-01,13.855
FIN,1990-02-01,13.855
FIN,1990-03-01,13.855
FIN,1990-04-01,13.855
FIN,1990-05-01,13.855
FIN,1990-06-01,13.855
FIN,1990-07-01,13.855
FIN,1990-08-01,13.855
FIN,1990-09-01,13.855
FIN,1990-10-01,13.855
FIN,1990-11-01,13.855
FIN,1990-12-01,13.855
FIN,1991-01-01,21.89
FIN,1991-02-01,21.89
FIN,1991-03-01,21.89
FIN,1991-04-01,21.89
FIN,1991-05-01,21.89
FIN,1991-06-01,21.89
FIN,1991-07-01,21.89
FIN,1991-08-01,21.89
FIN,1991-09-01,21.89
FIN,1991-10-01,21.89
FIN,1991-11-01,21.89
FIN,1991-12-01,21.89
FIN,1992-01-01,39.286
FIN,1992-02-01,39.286
FIN,1992-03-01,39.286
FIN,1992-04-01,39.286
FIN,1992-05-01,39.286
FIN,1992-06-01,39.286
FIN,1992-07-01,39.286
FIN,1992-08-01,39.286
FIN,1992-09-01,39.286
FIN,1992-10-01,39.286
FIN,1992-11-01,39.286
FIN,1992-12-01,39.286
FIN,1993-01-01,54.196
FIN,1993-02-01,54.196
FIN,1993-03-01,54.196
FIN,1993-04-01,54.196
FIN,1993-05-01,54.196
FIN,1993-06-01,54.196
FIN,1993-07-01,54.196
FIN,1993-08-01,54.196
FIN,1993-09-01,54.196
FIN,1993-10-01,54.196
FIN,1993-11-01,54.196
FIN,1993-12-01,54.196
FIN,1994-01-01,56.194
FIN,1994-02-01,56.194
FIN,1994-03-01,56.194
FIN,1994-04-01,56.194
FIN,1994-05-01,56.194
FIN,1994-06-01,56.194
FIN,1994-07-01,56.194
FIN,1994-08-01,56.194
FIN,1994-09-01,56.194
FIN,1994-10-01,56.194
FIN,1994-11-01,56.194
FIN,1994-12-01,56.194
FIN,1995-01-01,55.204
FIN,1995-02-01,55.204
FIN,1995-03-01,55.204
FIN,1995-04-01,55.204
FIN,1995-05-01,55.204
FIN,1995-06-01,55.204
FIN,1995-07-01,55.204
FIN,1995-08-01,55.204
FIN,1995-09-01,55.204
FIN,1995-10-01,55.204
FIN,1995-11-01,55.204
FIN,1995-12-01,55.204
FIN,1996-01-01,55.363
FIN,1996-02-01,55.363
FIN,1996-03-01,55.363
FIN,1996-04-01,55.363
FIN,1996-05-01,55.363
FIN,1996-06-01,55.363
FIN,1996-07-01,55.363
FIN,1996-08-01,55.363
FIN,1996-09-01,55.363
FIN,1996-10-01,55.363
FIN,1996-11-01,55.363
FIN,1996-12-01,55.363
FIN,1997-01-01,52.235
FIN,1997-02-01,52.235
FIN,1997-03-01,52.235
FIN,1997-04-01,52.235
FIN,1997-05-01,52.235
FIN,1997-06-01,52.235
FIN,1997-07-01,52.235
FIN,1997-08-01,52.235
FIN,1997-09-01,52.235
FIN,1997-10-01,52.235
FIN,1997-11-01,52.235
FIN,1997-12-01,52.235
FIN,1998-01-01,46.843
FIN,1998-02-01,46.843
FIN,1998-03-01,46.843
FIN,1998-04-01,46.843
FIN,1998-05-01,46.843
FIN,1998-06-01,46.843
FIN,1998-07-01,46.843
FIN,1998-08-01,46.843
FIN,1998-09-01,46.843
FIN,1998-10-01,46.843
FIN,1998-11-01,46.843
FIN,1998-12-01,46.843
FIN,1999-01-01,44.021
FIN,1999-02-01,44.021
FIN,1999-03-01,44.021
FIN,1999-04-01,44.021
FIN,1999-05-01,44.021
FIN,1999-06-01,44.021
FIN,1999-07-01,44.021
FIN,1999-08-01,44.021
FIN,1999-09-01,44.021
FIN,1999-10-01,44.021
FIN,1999-11-01,44.021
FIN,1999-12-01,44.021
FIN,2000-01-01,42.447
FIN,2000-02-01,42.447
FIN,2000-03-01,42.447
FIN,2000-04-01,42.447
FIN,2000-05-01,42.447
FIN,2000-06-01,42.447
FIN,2000-07-01,42.447
FIN,2000-08-01,42.447
FIN,2000-09-01,42.447
FIN,2000-10-01,42.447
FIN,2000-11-01,42.447
FIN,2000-12-01,42.447
FIN,2001-01-01,40.897
FIN,2001-02-01,40.897
FIN,2001-03-01,40.897
FIN,2001-04-01,40.897
FIN,2001-05-01,40.897
FIN,2001-06-01,40.897
FIN,2001-07-01,40.897
FIN,2001-08-01,40.897
FIN,2001-09-01,40.897
FIN,2001-10-01,40.897
FIN,2001-11-01,40.897
FIN,2001-12-01,40.897
FIN,2002-01-01,40.129
FIN,2002-02-01,40.129
FIN,2002-03-01,40.129
FIN,2002-04-01,40.129
FIN,2002-05-01,40.129
FIN,2002-06-01,40.129
FIN,2002-07-01,40.129
FIN,2002-08-01,40.129
FIN,2002-09-01,40.129
FIN,2002-10-01,40.129
FIN,2002-11-01,40.129
FIN,2002-12-01,40.129
FIN,2003-01-01,42.697
FIN,2003-02-01,42.697
FIN,2003-03-01,42.697
FIN,2003-04-01,42.697
FIN,2003-05-01,42.697
FIN,2003-06-01,42.697
FIN,2003-07-01,42.697
FIN,2003-08-01,42.697
FIN,2003-09-01,42.697
FIN,2003-10-01,42.697
FIN,2003-11-01,42.697
FIN,2003-12-01,42.697
FIN,2004-01-01,42.577
FIN,2004-02-01,42.577
FIN,2004-03-01,42.577
FIN,2004-04-01,42.577
FIN,2004-05-01,42.577
FIN,2004-06-01,42.577
FIN,2004-07-01,42.577
FIN,2004-08-01,42.577
FIN,2004-09-01,42.577
FIN,2004-10-01,42.577
FIN,2004-11-01,42.577
FIN,2004-12-01,42.577
FIN,2005-01-01,39.87
FIN,2005-02-01,39.87
FIN,2005-03-01,39.87
FIN,2005-04-01,39.87
FIN,2005-05-01,39.87
FIN,2005-06-01,39.87
FIN,2005-07-01,39.87
FIN,2005-08-01,39.87
FIN,2005-09-01,39.87
FIN,2005-10-01,39.87
FIN,2005-11-01,39.87
FIN,2005-12-01,39.87
FIN,2006-01-01,38.005
FIN,2006-02-01,38.005
FIN,2006-03-01,38.005
FIN,2006-04-01,38.005
FIN,2006-05-01,38.005
FIN,2006-06-01,38.005
FIN,2006-07-01,38.005
FIN,2006-08-01,38.005
FIN,2006-09-01,38.005
FIN,2006-10-01,38.005
FIN,2006-11-01,38.005
FIN,2006-12-01,38.005
FIN,2007-01-01,33.906
FIN,2007-02-01,33.906
FIN,2007-03-01,33.906
FIN,2007-04-01,33.906
FIN,2007-05-01,33.906
FIN,2007-06-01,33.906
FIN,2007-07-01,33.906
FIN,2007-08-01,33.906
FIN,2007-09-01,33.906
FIN,2007-10-01,33.906
FIN,2007-11-01,33.906
FIN,2007-12-01,33.906
FIN,2008-01-01,32.563
FIN,2008-02-01,32.563
FIN,2008-03-01,32.563
FIN,2008-04-01,32.563
FIN,2008-05-01,32.563
FIN,2008-06-01,32.563
FIN,2008-07-01,32.563
FIN,2008-08-01,32.563
FIN,2008-09-01,32.563
FIN,2008-10-01,32.563
FIN,2008-11-01,32.563
FIN,2008-12-01,32.563
