date,iso3,yield,spread
2017-09-01,SGP,2.0656666666666665,-0.13633333333333342
2017-10-01,SGP,2.1431,-0.21690000000000031
2017-11-01,SGP,2.128,-0.22533333333333339
2017-12-01,SGP,2.036,-0.3664999999999998
2018-01-01,SGP,2.1087391304347824,-0.47507039337474133
2018-02-01,SGP,2.3088,-0.5501473684210523
2018-03-01,SGP,2.381318181818182,-0.4610627705627701
2018-04-01,SGP,2.4310952380952378,-0.4379523809523813
2018-05-01,SGP,2.6260000000000003,-0.35172727272727267
2018-06-01,SGP,2.576238095238095,-0.3361428571428573
2018-07-01,SGP,2.441318181818182,-0.4477294372294369
2018-08-01,SGP,2.4235217391304347,-0.4656086956521741
2018-09-01,SGP,2.4755499999999997,-0.5286605263157895
2018-10-01,SGP,2.5690434782608698,-0.5832292490118571
2018-11-01,SGP,2.459041666666667,-0.6579583333333332
2018-12-01,SGP,2.2680833333333332,-0.5645482456140352
2019-01-01,SGP,2.180586206896552,-0.5332233169129723
2019-02-01,SGP,2.15725,-0.5190657894736845
2019-03-01,SGP,2.1506206896551725,-0.4203316912972084
2019-04-01,SGP,2.1285862068965518,-0.4037947454844004
2019-05-01,SGP,2.1622413793103448,-0.23275862068965525
2019-06-01,SGP,2.0083571428571427,-0.06564285714285711
2019-07-01,SGP,1.9468214285714287,-0.11226948051948038
2019-08-01,SGP,1.751185185185185,0.1248215488215485
2019-09-01,SGP,1.7349999999999999,0.035499999999999865
2019-10-01,SGP,1.7033846153846153,-0.003433566433566515
2019-11-01,SGP,1.762,-0.05010526315789465
2019-12-01,SGP,1.74428,-0.11857714285714271
2020-01-01,SGP,1.7080000000000002,-0.049619047619047674
2020-02-01,SGP,1.6173478260869565,0.11313729977116682
2020-03-01,SGP,1.379125,0.5091249999999999
2020-04-01,SGP,1.0374999999999999,0.3798809523809522
2020-05-01,SGP,0.7968,0.12279999999999991
2020-06-01,SGP,0.9303043478260868,0.2016679841897232
2020-07-01,SGP,0.8722173913043478,0.24858102766798418
2020-08-01,SGP,0.9028636363636363,0.2528636363636363
2020-09-01,SGP,0.9006956521739131,0.2211718426501036
2020-10-01,SGP,0.8692173913043478,0.08207453416149069
2020-11-01,SGP,0.8961304347826087,0.02613043478260857
2020-12-01,SGP,0.8923636363636365,-0.04127272727272713
