iso3c,date,gain
AZE,2005,45.9174298047434
AZE,2006,43.5224898635213
AZE,2007,43.1986269107859
AZE,2008,42.8341659978083
AZE,2009,44.556875470929
AZE,2010,43.9448486359806
AZE,2011,44.6582728291787
AZE,2012,44.832662506192
AZE,2013,46.2004505282547
AZE,2014,47.2716686348263
AZE,2015,48.1514134794174
AZE,2016,49.3123360813657
AZE,2017,48.5445784684642
AZE,2018,48.8478547250008
AZE,2019,49.8061372935479
AZE,2020,48.631616695111
AZE,2021,49.6233312184481
AZE,2022,48.8168209010361
AZE,2023,48.3304820274648
BDI,1995,35.4742616175393
BDI,1996,35.5859007543063
BDI,1997,35.5516765647675
BDI,1998,35.5587280648642
BDI,1999,35.6965770767795
BDI,2000,35.2736365772238
BDI,2001,34.4216394610098
BDI,2002,35.0186110664451
BDI,2003,34.5097327197552
BDI,2004,34.2114049008526
BDI,2005,33.5138133057121
BDI,2006,31.2417710754173
BDI,2007,31.3876177713894
BDI,2008,31.82661749568
BDI,2009,31.3377404137044
BDI,2010,30.4358640056336
BDI,2011,29.6880293068303
BDI,2012,28.5338766272515
BDI,2013,30.4599786903522
BDI,2014,32.8385418719649
BDI,2015,32.9913978536176
BDI,2016,33.6776057765955
BDI,2017,33.5825142113855
BDI,2018,33.0259316361814
BDI,2019,32.9775871031394
BDI,2020,32.6014739884624
BDI,2021,32.5916117786377
BDI,2022,32.9803839707427
BDI,2023,32.881355643672
BEL,1995,58.7687338181403
BEL,1996,59.0374367151564
BEL,1997,59.0822738702809
BEL,1998,58.8014157145372
BEL,1999,58.9328410607113
BEL,2000,59.4110105447918
BEL,2001,59.5017578642306
BEL,2002,59.9128900590803
BEL,2003,59.5210565624881
BEL,2004,59.8049781984633
BEL,2005,59.6544901508088
BEL,2006,60.612160649099
BEL,2007,60.9132319860093
BEL,2008,61.4618027612049
BEL,2009,62.0373058875726
BEL,2010,61.6709973806964
BEL,2011,62.076581175898
BEL,2012,62.6208211790861
BEL,2013,63.0380666492764
BEL,2014,63.7000838790869
BEL,2015,63.5995328972293
BEL,2016,63.561738188025
BEL,2017,62.9973868314606
BEL,2018,62.5430708299417
BEL,2019,62.9701380179029
BEL,2020,63.2306308173713
BEL,2021,63.4034267480416
BEL,2022,63.5259787135581
BEL,2023,62.8433194300389
BEN,1995,35.4606377132102
BEN,1996,35.316248346511
BEN,1997,35.227263285721
BEN,1998,35.1458283712602
BEN,1999,35.0853984976255
BEN,2000,35.0293672219244
BEN,2001,34.6412672606721
BEN,2002,34.4252183297233
BEN,2003,35.5255696394552
BEN,2004,35.6522214342166
BEN,2005,33.838260131582
BEN,2006,33.6246757796592
BEN,2007,34.405255006754
BEN,2008,33.7734613505191
BEN,2009,32.9699686411097
BEN,2010,31.8060442184887
BEN,2011,32.2881542880404
BEN,2012,31.4566159333172
BEN,2013,32.5015611866949
BEN,2014,33.0015964363223
BEN,2015,34.3657223050634
BEN,2016,34.3415503060964
BEN,2017,34.8279783209691
BEN,2018,35.8862960099915
BEN,2019,36.229683026291
BEN,2020,37.7512996189284
BEN,2021,37.1528309790975
BEN,2022,37.8626204456274
BEN,2023,38.0027002108493
BFA,1995,36.3323188765948
BFA,1996,36.2660895131128
BFA,1997,36.3259865139133
BFA,1998,36.1567180714503
BFA,1999,36.109829200742
BFA,2000,36.3080718924672
BFA,2001,36.5560288435937
BFA,2002,36.550956990177
BFA,2003,35.6215826338706
BFA,2004,36.0193142668745
BFA,2005,35.4036167836497
BFA,2006,32.735754653759
BFA,2007,33.1367232334613
BFA,2008,33.5323550378574
BFA,2009,34.1884635354842
BFA,2010,34.4488824230582
BFA,2011,34.6184590842403
BFA,2012,34.4065896878673
BFA,2013,34.5372683340206
BFA,2014,35.368514745999
BFA,2015,35.7693759495373
BFA,2016,37.6415159032187
BFA,2017,38.468861026264
BFA,2018,38.6585790777896
BFA,2019,38.3128359801018
BFA,2020,38.4095419635115
BFA,2021,38.6675806504373
BFA,2022,38.5132710992829
BFA,2023,38.3900676468033
BGD,1995,35.9481074256786
BGD,1996,36.0083460478119
BGD,1997,36.1180621729383
BGD,1998,36.9710705548576
BGD,1999,36.2527022047725
BGD,2000,35.5688345336564
BGD,2001,35.0566109996043
BGD,2002,34.7729533256387
BGD,2003,34.4149745255197
BGD,2004,34.2227894945264
BGD,2005,36.1815796588232
BGD,2006,39.8608423495503
BGD,2007,41.0593120944849
BGD,2008,41.5683476424751
BGD,2009,41.6555240825617
BGD,2010,43.094571627811
BGD,2011,43.0378861754632
BGD,2012,44.5001904681286
BGD,2013,44.5462997450783
BGD,2014,33.484142934222
BGD,2015,34.187289758364
BGD,2016,34.9216493860889
BGD,2017,35.3063146215172
BGD,2018,35.1374128035346
BGD,2019,34.9048344599208
BGD,2020,35.1730766992109
BGD,2021,33.8470240192005
BGD,2022,32.9617667042196
BGD,2023,32.8575437687353
BGR,1995,48.9858233342146
BGR,1996,49.4077227593758
BGR,1997,50.4146089187782
BGR,1998,50.3398456699109
BGR,1999,50.2689179684
BGR,2000,49.6765191272437
BGR,2001,49.7105575895177
BGR,2002,50.2345966138264
BGR,2003,51.1406755562267
BGR,2004,51.9273738639464
BGR,2005,51.9516059865941
BGR,2006,51.3290027431097
BGR,2007,51.073757761964
BGR,2008,50.9131587679449
BGR,2009,51.3434780678536
BGR,2010,51.333959184002
BGR,2011,51.8192005274787
BGR,2012,52.1167427621843
BGR,2013,52.4488771844555
BGR,2014,53.077255007044
BGR,2015,53.0446328936703
BGR,2016,53.0161589353062
BGR,2017,52.8940867437138
BGR,2018,53.965269353434
BGR,2019,54.056573125792
BGR,2020,53.5973823848673
BGR,2021,53.9134271685792
BGR,2022,53.1837017032392
BGR,2023,53.2449909705546
BHR,1995,45.9082559152751
BHR,1996,45.8130714860647
BHR,1997,45.7991682241345
BHR,1998,45.8101462050803
BHR,1999,46.2103788620065
BHR,2000,46.6530321329471
BHR,2001,47.7513455039957
BHR,2002,48.8222124458835
BHR,2003,47.5602317270963
BHR,2004,47.8752001795452
BHR,2005,48.6502146615619
BHR,2006,51.4435791311866
BHR,2007,51.914154300313
BHR,2008,49.1539885649876
BHR,2009,49.4368772906698
BHR,2010,49.5853236144224
BHR,2011,50.3371307555534
BHR,2012,51.1431533099501
BHR,2013,51.5009100365465
BHR,2014,51.4747577175987
BHR,2015,50.8741775335178
BHR,2016,49.8604765203693
BHR,2017,49.3857498004588
BHR,2018,49.3719671403922
BHR,2019,49.8924017308665
BHR,2020,51.111948052026
BHR,2021,52.679022790345
BHR,2022,52.8335034508894
BHR,2023,52.7753147434553
BHS,1995,48.5598682049328
BHS,1996,48.5962229983554
BHS,1997,48.9362229541601
BHS,1998,49.1566307592645
BHS,1999,49.153764330463
BHS,2000,49.2907759216268
BHS,2001,49.655806385117
BHS,2002,50.0620821024213
BHS,2003,50.1204473416196
BHS,2004,50.3019562634715
BHS,2005,51.1922427919659
BHS,2006,54.7493230655285
BHS,2007,54.854323543977
BHS,2008,50.1949556667923
BHS,2009,50.1780805041466
BHS,2010,50.2779276932257
BHS,2011,50.4641666709238
BHS,2012,50.7551386039731
BHS,2013,50.5932696199698
BHS,2014,50.9033666858125
BHS,2015,50.0132200478648
BHS,2016,49.6591234685804
BHS,2017,49.6248574078832
BHS,2018,49.4509318047906
BHS,2019,49.8026159509449
BHS,2020,49.4613180582511
BHS,2021,49.6261054077374
BHS,2022,50.045191684572
BHS,2023,50.1901650121917
BIH,1995,46.5139953109485
BIH,1996,46.672370892875
BIH,1997,46.7408922457791
BIH,1998,46.5887821088243
BIH,1999,46.2718175882013
BIH,2000,45.9367894027716
BIH,2001,46.8698462888617
BIH,2002,47.2585440203525
BIH,2003,47.7304477427481
BIH,2004,47.799361986813
BIH,2005,48.090782136415
BIH,2006,46.7507587377671
BIH,2007,46.7487077327025
BIH,2008,47.1515817101698
BIH,2009,47.0644115561127
BIH,2010,47.3331911865618
BIH,2011,47.9452438930371
BIH,2012,48.1992562961971
BIH,2013,49.0383703243599
BIH,2014,49.5500694682713
BIH,2015,48.8950990488611
BIH,2016,48.9787489578729
BIH,2017,48.964175913958
BIH,2018,49.0573373475918
BIH,2019,48.4780690937175
BIH,2020,48.4657431107392
BIH,2021,48.5467389385609
BIH,2022,48.4743131021551
BIH,2023,48.8980222277148
BLR,1995,48.9887538390824
BLR,1996,49.3755998566808
BLR,1997,49.5993829514785
BLR,1998,50.2826658557416
BLR,1999,50.1236289240562
BLR,2000,49.6482524252454
BLR,2001,49.5137562467706
BLR,2002,49.2521091595096
BLR,2003,50.3927238643241
BLR,2004,50.0686937362729
BLR,2005,50.2637949192706
BLR,2006,48.8799159663811
BLR,2007,49.4734906113559
BLR,2008,50.2258805731366
BLR,2009,52.4209291228568
BLR,2010,52.7016323568401
BLR,2011,53.6101687198101
BLR,2012,55.071311826817
BLR,2013,55.3792673767354
BLR,2014,55.2254479736076
BLR,2015,55.0292085935869
BLR,2016,56.3537816706328
BLR,2017,57.5672474795845
BLR,2018,57.8650068197555
BLR,2019,58.8369766109536
BLR,2020,58.2869757257815
BLR,2021,57.7686946812317
BLR,2022,56.7357826824384
BLR,2023,56.3404654976201
BLZ,1995,42.0100055739256
BLZ,1996,42.4307862980883
BLZ,1997,42.357450065637
