iso3c,year,y_res,gain_t,gain_lag1,gain_lag2
PRT,2005,-1.1169384642282612,54.709443606725,55.0568860599201,54.7965034957573
ROU,2005,-6.816902116796429,48.4083941212704,47.8400925702678,47.4598399961261
RUS,2005,-1.4989040276678256,54.8141356323307,53.3647994021994,53.5662100652592
SGP,2005,-0.6835465893992947,63.7395795682185,64.2292596076799,63.4520612977905
SVK,2005,-1.836337545640007,53.3709632186148,52.5844100136663,52.187287113584
SVN,2005,-1.177588200268973,61.0798333105432,61.0845344395593,59.8969155629757
SWE,2005,-0.8753037489355447,69.040049865467,68.762421243107,68.547470632245
THA,2005,0.15512139683709203,46.590597974887,46.086342602546,46.1243753825278
ZAF,2005,-1.0908451069185987,47.3976219353793,47.534660892642,46.9370483021691
AUS,2006,-0.4677834429028721,68.3974755596927,66.2740989827372,66.039560209418
AUT,2006,-0.6819404745899389,69.1132541062363,67.6909401292135,67.6739875038196
BEL,2006,-0.6319570098054865,60.612160649099,59.6544901508088,59.8049781984633
BGD,2006,0.9758224608347632,39.8608423495503,36.1815796588232,34.2227894945264
BGR,2006,-0.6995215142732407,51.3290027431097,51.9516059865941,51.9273738639464
BWA,2006,0.4511494340664841,45.4008365854665,46.5091293867993,45.0284435324175
CAN,2006,-0.46835443950534356,70.3735386313644,68.1473836201471,67.1888968674942
CHE,2006,-0.3898545338377315,71.2375464481075,68.7347726704241,68.0324827746644
COL,2006,-3.3187684218531777,42.938620837181,44.344473406906,43.9275787348197
CYP,2006,-1.8655190703256634,60.0753551842132,55.8864353276271,54.6198153853569
CZE,2006,-0.5601936819200699,58.6229014441647,58.630947820123,58.3763039544963
DEU,2006,-0.35387119877337314,69.097570408179,67.4157356953554,67.1557671116878
DNK,2006,-0.3681893894494749,72.8128047528798,69.4194485600945,69.444509815312
ESP,2006,-0.7653794843481354,61.3400479128774,60.9649996192321,60.871418930384
FIN,2006,-0.41499718756533777,75.0145309153837,72.6429896926702,72.134029559635
FRA,2006,-0.5505967985513337,65.6256515469897,64.5787494876913,64.3632350198906
GBR,2006,-0.19915832584133225,69.6879179446231,68.6378699744584,68.8453023814049
GRC,2006,-0.46006100087669577,55.4976681832892,54.3962727211151,54.8533602168045
HUN,2006,0.2837086134957101,56.1333519182628,55.2749497401297,55.4552376567796
IND,2006,-0.13182162808012388,44.9217896620623,41.0481666448392,39.4934686504735
IRL,2006,-0.8051371381209149,63.4281739403629,60.5551982458922,59.0874551805112
ISL,2006,-1.1214296042102196,69.987471477072,69.0019709494469,68.2747775071137
ITA,2006,-0.2681149497877706,57.0166013201667,56.362230561197,55.6084691573528
JPN,2006,-0.3677328842443277,66.5925144914247,62.611560764429,61.4192136996556
KOR,2006,-0.5165441692778169,61.8790945521042,61.1951450093887,60.018977692444
LTU,2006,-0.7599123712553651,55.0686592817335,53.7208802729004,52.7981112989883
LUX,2006,-0.49080328570467546,66.5382546544777,61.9713687486556,61.3653379616322
LVA,2006,-0.9606914567115656,54.7503732594692,54.1025329641896,53.2027522058018
MEX,2006,-1.5875898619843158,52.313301693145,48.3127703280905,47.1735240842614
MLT,2006,-0.7391452883899484,61.2773009452165,57.2008438004246,55.9791176380848
MYS,2006,-0.7126222722567725,49.8938515168127,49.026954234459,50.1686069814576
NAM,2006,-2.0272980540413963,41.0275676214171,40.8610521955956,41.2824414221978
NLD,2006,-0.29397990692881315,66.3707956589054,64.8249785454498,64.3980615310472
NOR,2006,-0.1349719691739688,75.3552905224848,72.4655298180305,71.243432578217
NZL,2006,-1.0100330854315391,73.2002624284775,70.1431315332828,69.7306461273639
PAK,2006,-1.4784099579277123,43.4178165463914,38.7747157646421,37.2181731013513
PER,2006,-1.4182894109908046,44.3988295399528,43.1177545693755,
PHL,2006,-4.301030027218741,38.093536732009,38.986526885233,39.0274579266645
POL,2006,-0.5900077253206569,55.2633118367307,55.1808774023138,54.7572931811518
PRT,2006,-0.5687640295397067,55.4632420704962,54.709443606725,55.0568860599201
ROU,2006,-0.5310370177483108,47.9271698225658,48.4083941212704,47.8400925702678
RUS,2006,-1.0444295927234803,58.6027144555663,54.8141356323307,53.3647994021994
SGP,2006,-0.3346882634345123,66.6861371590138,63.7395795682185,64.2292596076799
SVK,2006,-0.2803256574460709,54.5388327426053,53.3709632186148,52.5844100136663
SVN,2006,-0.8375227847714324,61.3783171904862,61.0798333105432,61.0845344395593
SWE,2006,-0.2644954793994361,71.6864854547733,69.040049865467,68.762421243107
THA,2006,-0.28912976470856655,46.0442794889622,46.590597974887,46.086342602546
ZAF,2006,-0.03205510638658282,47.0434808501743,47.3976219353793,47.534660892642
AUS,2007,0.5304955742143417,68.8560417134984,68.3974755596927,66.2740989827372
AUT,2007,0.6639372568874158,69.8072535980028,69.1132541062363,67.6909401292135
BEL,2007,0.844846834001511,60.9132319860093,60.612160649099,59.6544901508088
BGD,2007,0.3445655952042932,41.0593120944849,39.8608423495503,36.1815796588232
BGR,2007,-0.19480448002317463,51.073757761964,51.3290027431097,51.9516059865941
BWA,2007,0.12168162209276012,45.5552734494478,45.4008365854665,46.5091293867993
CAN,2007,0.2673532547343949,70.5078771572299,70.3735386313644,68.1473836201471
CHE,2007,0.3555178257471705,71.9966306282571,71.2375464481075,68.7347726704241
CYP,2007,0.11702429118851693,60.0473293158501,60.0753551842132,55.8864353276271
CZE,2007,0.5013258595429453,59.1207556071379,58.6229014441647,58.630947820123
DEU,2007,0.6299314624443897,69.352118101293,69.097570408179,67.4157356953554
DNK,2007,0.6523781351547864,72.9090422153738,72.8128047528798,69.4194485600945
ESP,2007,0.46849221292148296,61.2460030809173,61.3400479128774,60.9649996192321
FIN,2007,0.6621656431868117,75.0055921031653,75.0145309153837,72.6429896926702
FRA,2007,0.7436961705756397,66.5758610938732,65.6256515469897,64.5787494876913
GBR,2007,0.4495173662878401,69.6704325763445,69.6879179446231,68.6378699744584
GRC,2007,0.22601274099731067,55.2640419908823,55.4976681832892,54.3962727211151
HUN,2007,-0.7949316639026547,56.1446198833005,56.1333519182628,55.2749497401297
IND,2007,0.47576962022788605,44.7760899422457,44.9217896620623,41.0481666448392
IRL,2007,0.59688131492726,64.2835152568204,63.4281739403629,60.5551982458922
ISL,2007,-0.1814089120471536,71.5767161558863,69.987471477072,69.0019709494469
ITA,2007,0.60187373755461,56.8056667219095,57.0166013201667,56.362230561197
JPN,2007,-0.208589044358229,66.4511932289416,66.5925144914247,62.611560764429
KOR,2007,0.45756004026306296,63.3167641399081,61.8790945521042,61.1951450093887
LTU,2007,0.35282305298333405,55.4508062673725,55.0686592817335,53.7208802729004
LUX,2007,0.7198335581317841,63.445362144812,66.5382546544777,61.9713687486556
LVA,2007,0.5656920593429701,55.7547709364541,54.7503732594692,54.1025329641896
MEX,2007,-0.3559257808148417,52.5211588516673,52.313301693145,48.3127703280905
MLT,2007,0.47318580859572784,61.5722670762748,61.2773009452165,57.2008438004246
MYS,2007,-0.6825376530931092,49.5956367485454,49.8938515168127,49.026954234459
NAM,2007,0.3662315727608201,41.8915027299581,41.0275676214171,40.8610521955956
NLD,2007,0.7894055895937209,67.2964442435828,66.3707956589054,64.8249785454498
NOR,2007,0.9215029374165903,75.188582133336,75.3552905224848,72.4655298180305
NZL,2007,0.5943359779928612,73.7434835047474,73.2002624284775,70.1431315332828
PAK,2007,0.00663177548109406,43.7588219952792,43.4178165463914,38.7747157646421
PER,2007,-2.31191426674149,44.4420763690493,44.3988295399528,43.1177545693755
PHL,2007,-0.6588802324279199,38.5824402406261,38.093536732009,38.986526885233
POL,2007,0.6466453245309426,55.6433772273063,55.2633118367307,55.1808774023138
PRT,2007,0.395387953306702,56.6692831457736,55.4632420704962,54.709443606725
ROU,2007,-3.7829355418866,49.632984423878,47.9271698225658,48.4083941212704
RUS,2007,-1.5909934770889207,58.6719143223034,58.6027144555663,54.8141356323307
SGP,2007,-0.45497666045496854,67.6728276589159,66.6861371590138,63.7395795682185
SVK,2007,-0.4029702132605616,54.8595042379506,54.5388327426053,53.3709632186148
SVN,2007,0.6328879976175342,61.8013057773654,61.3783171904862,61.0798333105432
SWE,2007,0.7265638241486032,71.9064021424651,71.6864854547733,69.040049865467
THA,2007,-0.6582854863036763,46.2308693260608,46.0442794889622,46.590597974887
ZAF,2007,1.108929857376896,46.4295411483748,47.0434808501743,47.3976219353793
AUS,2008,0.8925530950969871,69.2561753029115,68.8560417134984,68.3974755596927
AUT,2008,1.1989596213799296,69.1946690698895,69.8072535980028,69.1132541062363
BEL,2008,1.2397211292407213,61.4618027612049,60.9132319860093,60.612160649099
BGD,2008,1.2052580395659982,41.5683476424751,41.0593120944849,39.8608423495503
BGR,2008,1.5943227629902963,50.9131587679449,51.073757761964,51.3290027431097
BRA,2008,3.7472087694678162,50.6087423432986,50.1069878195139,
BWA,2008,0.5530103400071065,45.9355455187531,45.5552734494478,45.4008365854665
CAN,2008,0.4882631641687692,70.6697883678967,70.5078771572299,70.3735386313644
CHE,2008,1.2015646831129239,72.0127695249877,71.9966306282571,71.2375464481075
CHN,2008,0.5604382049309036,53.6949806372906,52.4867433279787,
COL,2008,5.726778997357042,43.5649648952426,42.938620837181,44.344473406906
CYP,2008,1.2987056631489782,61.1447457141249,60.0473293158501,60.0753551842132
CZE,2008,1.1190076629701156,59.4059220765584,59.1207556071379,58.6229014441647
DEU,2008,0.7225134506623407,69.331880428937,69.352118101293,69.097570408179
DNK,2008,1.0031173194441951,72.7633362844503,72.9090422153738,72.8128047528798
ESP,2008,0.9561565946041676,61.546194721199,61.2460030809173,61.3400479128774
FIN,2008,0.7638833759380584,74.9860134848031,75.0055921031653,75.0145309153837
FRA,2008,1.1547648449698174,66.6004513544888,66.5758610938732,65.6256515469897
GBR,2008,0.5419463441715185,69.4092845888094,69.6704325763445,69.6879179446231
GRC,2008,1.3857297772254338,54.7824380506954,55.2640419908823,55.4976681832892
HUN,2008,1.6979373592178066,55.8140190803087,56.1446198833005,56.1333519182628
IND,2008,1.3468525329113792,45.274379946942,44.7760899422457,44.9217896620623
IRL,2008,1.0317042054561254,64.1818308749984,64.2835152568204,63.4281739403629
ISL,2008,2.104428560838179,71.5960263176239,71.5767161558863,69.987471477072
ITA,2008,1.5218847768232022,55.9757683582792,56.8056667219095,57.0166013201667
JPN,2008,0.7899799388554203,66.8520819001319,66.4511932289416,66.5925144914247
KOR,2008,1.5406570674167719,63.1322563116439,63.3167641399081,61.8790945521042
LTU,2008,1.9668762822662764,55.9605715823357,55.4508062673725,55.0686592817335
LUX,2008,1.1812306018517233,65.4358303100247,63.445362144812,66.5382546544777
LVA,2008,2.4009090708416507,56.3020583240822,55.7547709364541,54.7503732594692
MEX,2008,1.9513420581884833,52.8817243782989,52.5211588516673,52.313301693145
MLT,2008,1.350997049378587,61.8143831197927,61.5722670762748,61.2773009452165
MYS,2008,1.055888354909006,49.1088088163454,49.5956367485454,49.8938515168127
NAM,2008,1.1413302693734462,42.9855345101116,41.8915027299581,41.0275676214171
NGA,2008,1.8814370445101218,44.0984243248699,43.017232416538,
NLD,2008,0.9998066747972287,67.9002860276211,67.2964442435828,66.3707956589054
NOR,2008,1.1854686026466392,74.9498884823712,75.188582133336,75.3552905224848
NZL,2008,0.9086398432162042,74.0514528861462,73.7434835047474,73.2002624284775
PAK,2008,3.7068120482846734,43.3730905644588,43.7588219952792,43.4178165463914
PER,2008,1.7177185783734998,45.208791811885,44.4420763690493,44.3988295399528
PHL,2008,0.980654904208274,38.4696112427305,38.5824402406261,38.093536732009
POL,2008,1.6175837127537083,56.5621016344756,55.6433772273063,55.2633118367307
PRT,2008,1.1099771577061532,57.4822040333537,56.6692831457736,55.4632420704962
ROU,2008,-0.9827181566731635,50.7932760237756,49.632984423878,47.9271698225658
RUS,2008,1.0745078920136577,59.1217355645474,58.6719143223034,58.6027144555663
SGP,2008,0.8757895271979821,67.9615443247779,67.6728276589159,66.6861371590138
SVK,2008,1.247245727031212,54.7701536084635,54.8595042379506,54.5388327426053
SVN,2008,1.004709947652624,61.0876577082724,61.8013057773654,61.3783171904862
SWE,2008,0.6674822381946172,71.7270053289154,71.9064021424651,71.6864854547733
THA,2008,1.1025517336938626,46.4354421859945,46.2308693260608,46.0442794889622
ZAF,2008,2.6308557176505345,46.2610631534599,46.4295411483748,47.0434808501743
ZMB,2008,0.3558829335025102,38.4140797758293,38.2070431444149,
AUS,2009,-0.37545335170185745,68.9134316532415,69.2561753029115,68.8560417134984
AUT,2009,0.37515089321533773,68.2978498909523,69.1946690698895,69.8072535980028
BEL,2009,0.16566424319530393,62.0373058875726,61.4618027612049,60.9132319860093
BGD,2009,-0.540370521582906,41.6555240825617,41.5683476424751,41.0593120944849
BGR,2009,-0.346680632067637,51.3434780678536,50.9131587679449,51.073757761964
BRA,2009,0.4257208475191394,50.6696846292268,50.6087423432986,50.1069878195139
BWA,2009,-0.6186018144159595,46.1032195097096,45.9355455187531,45.5552734494478
CAN,2009,0.02574674950902752,70.8389318817843,70.6697883678967,70.5078771572299
CHE,2009,-0.671359968677073,71.5561945495683,72.0127695249877,71.9966306282571
CHN,2009,-0.5525984527526449,54.5150214221924,53.6949806372906,52.4867433279787
CYP,2009,-0.14768294470713883,55.8980121618558,61.1447457141249,60.0473293158501
CZE,2009,0.8504500629990142,59.4248915722369,59.4059220765584,59.1207556071379
DEU,2009,-0.1369958952097016,69.1284744903149,69.331880428937,69.352118101293
DNK,2009,-0.07539777060615083,72.8025948639438,72.7633362844503,72.9090422153738
ESP,2009,-0.4053822096443558,60.8708433464452,61.546194721199,61.2460030809173
FIN,2009,0.037071606975900395,74.4006091200968,74.9860134848031,75.0055921031653
FRA,2009,0.038732226910462186,67.0017819943224,66.6004513544888,66.5758610938732
GBR,2009,-0.748000623733263,69.1576185371669,69.4092845888094,69.6704325763445
GRC,2009,-0.9406954018857652,55.1697107781957,54.7824380506954,55.2640419908823
HRV,2009,-1.2347445085577275,51.126687134172,51.4973350877525,
HUN,2009,2.069211791507522,56.2741783830491,55.8140190803087,56.1446198833005
IND,2009,-1.1117074281038248,45.1068250336921,45.274379946942,44.7760899422457
IRL,2009,0.8454500814491421,64.2071157236078,64.1818308749984,64.2835152568204
ISL,2009,-2.9442074768361426,71.3853543972406,71.5960263176239,71.5767161558863
ITA,2009,0.32347925062585947,55.8088394820799,55.9757683582792,56.8056667219095
JPN,2009,-0.15203039588167333,67.2215456256263,66.8520819001319,66.4511932289416
KEN,2009,0.12256268167355877,34.2761054125721,34.3495890178542,
KOR,2009,0.2809649438060884,63.4487963748065,63.1322563116439,63.3167641399081
LTU,2009,5.84702189747092,56.6111359841371,55.9605715823357,55.4508062673725
LUX,2009,0.5294293743356584,66.1062169614345,65.4358303100247,63.445362144812
LVA,2009,5.014678414795914,56.2864781239198,56.3020583240822,55.7547709364541
MEX,2009,0.3474290168809988,52.9349421746505,52.8817243782989,52.5211588516673
MLT,2009,0.2332597816088775,60.9566878466873,61.8143831197927,61.5722670762748
MYS,2009,0.44836996822469116,49.8419754759193,49.1088088163454,49.5956367485454
NAM,2009,0.47008294501283565,41.584818738472,42.9855345101116,41.8915027299581
NGA,2009,0.48451353270656394,43.6076785849554,44.0984243248699,43.017232416538
NLD,2009,0.1547014631965457,67.8435110361007,67.9002860276211,67.2964442435828
NOR,2009,0.27777127836066434,75.1159116100588,74.9498884823712,75.188582133336
NZL,2009,-0.7407581342576526,74.510983536758,74.0514528861462,73.7434835047474
PAK,2009,-0.8579461266202273,42.9662070082408,43.3730905644588,43.7588219952792
PER,2009,-0.7748668684734965,44.5006421186093,45.208791811885,44.4420763690493
PHL,2009,0.5840677505198704,38.5521818925664,38.4696112427305,38.5824402406261
POL,2009,0.4667341513911665,56.7222825717928,56.5621016344756,55.6433772273063
PRT,2009,-0.35036767169880767,58.0373539564489,57.4822040333537,56.6692831457736
ROU,2009,0.026093165432299337,51.3983089309153,50.7932760237756,49.632984423878
RUS,2009,2.192803553883243,58.373126830107,59.1217355645474,58.6719143223034
SGP,2009,-0.12865343320340106,67.4036579472901,67.9615443247779,67.6728276589159
SVK,2009,0.47992314591415786,54.9184672643171,54.7701536084635,54.8595042379506
SVN,2009,0.2706128924181215,62.693448734638,61.0876577082724,61.8013057773654
SWE,2009,-0.019075110940577684,71.6796679072173,71.7270053289154,71.9064021424651
THA,2009,-0.3730793391083388,47.6210869158774,46.4354421859945,46.2308693260608
ZAF,2009,0.14468406482249208,46.4347315847622,46.2610631534599,46.4295411483748
ZMB,2009,0.22870470685743172,38.0856657696961,38.4140797758293,38.2070431444149
AUS,2010,0.49884902061065417,69.2790637564839,68.9134316532415,69.2561753029115
AUT,2010,-0.16894523655062596,68.4361207590759,68.2978498909523,69.1946690698895
BEL,2010,0.17270372332260397,61.6709973806964,62.0373058875726,61.4618027612049
BGD,2010,-1.698191421420555,43.094571627811,41.6555240825617,41.5683476424751
BGR,2010,-1.4042102049487384,51.333959184002,51.3434780678536,50.9131587679449
