year,iso3c,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,gain,country_mean,gain_diff1,ln_gdp_per_capita,ln_gross_gdp,sovereign_spread_lag1,sovereign_spread_lag2,cpi_yoy_lag1,cpi_yoy_lag2,gdp_annual_growth_rate_lag1,gdp_annual_growth_rate_lag2,ln_gdp_per_capita_lag1,ln_gdp_per_capita_lag2,ln_gross_gdp_lag1,ln_gross_gdp_lag2,debt_to_gdp_lag1,debt_to_gdp_lag2,deficit_to_gdp_lag1,deficit_to_gdp_lag2,current_account_balance_lag1,current_account_balance_lag2,gain_diff3,gain_diff5,gain_substantive_change,gain_diff1_wins,sovereign_spread_lag1_impflag,sovereign_spread_lag2_impflag,cpi_yoy_lag1_impflag,cpi_yoy_lag2_impflag,gdp_annual_growth_rate_lag1_impflag,gdp_annual_growth_rate_lag2_impflag,ln_gdp_per_capita_lag1_impflag,ln_gdp_per_capita_lag2_impflag,debt_to_gdp_lag1_impflag,debt_to_gdp_lag2_impflag,deficit_to_gdp_lag1_impflag,deficit_to_gdp_lag2_impflag,current_account_balance_lag1_impflag,current_account_balance_lag2_impflag,wgi_cc_impflag,wgi_ge_impflag,wgi_pv_impflag,wgi_rl_impflag,wgi_rq_impflag,wgi_va_impflag,gain_impflag
1996,IRL,7.351412208881888,0.9131418074996448,1.7567060162733543,7.400000000000001,20787.743,75.928,69.833,10395.768999999998,2.666,0.33778710955992,1.7089080810546875,1.670319676399231,1.3434536457061768,1.5010401010513306,1.5127297639846802,1.382436990737915,59.1964402865379,62.33877140084721,0.14532591807049755,9.942118813150238,4.329785522828191,1.85294422210555,,2.5251511380535527,,,,9.857057728071984,,4.237867538974276,,78.522,,9547.65,,2.478,,,,False,0.14532591807049755,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1997,IRL,6.281264729263871,-0.07073668525728,1.541715914220358,10.975,22475.477,82.957,61.578,11240.1075,2.348,0.335882663376443,,,,,,,59.1235370531773,62.33877140084721,-0.07290323336059856,10.020180082696362,4.418322401261625,0.9131418074996448,1.85294422210555,1.7567060162733543,2.5251511380535527,7.400000000000001,,9.942118813150238,9.857057728071984,4.329785522828191,4.237867538974276,69.833,78.522,10395.768999999998,9547.65,2.666,2.478,,,False,-0.07290323336059856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1998,IRL,4.789411106405672,-0.4743635385400258,2.4072106652835967,8.799999999999999,24209.898,90.305,51.41400000000001,12107.5045,0.363,0.334963361051136,1.545052170753479,1.736843228340149,1.512910008430481,1.5914897918701172,1.638005256652832,1.3557049036026,59.0842977988118,62.33877140084721,-0.039239254365504905,10.094516836788161,4.503192829875627,-0.07073668525728,0.9131418074996448,1.541715914220358,1.7567060162733543,10.975,7.400000000000001,10.020180082696362,9.942118813150238,4.418322401261625,4.329785522828191,61.578,69.833,11240.1075,10395.768999999998,2.348,2.666,0.03318343034439408,,False,-0.039239254365504905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,IRL,4.705713729729462,-0.9313646492713996,1.6286590006833397,10.525,26236.841,98.993,46.57,13121.235,-0.115,0.3363545804501509,,,,,,,58.9272555719923,62.33877140084721,-0.15704222681949886,10.174919847091209,4.59504914056402,-0.4743635385400258,-0.07073668525728,2.4072106652835967,1.541715914220358,8.799999999999999,10.975,10.094516836788161,10.020180082696362,4.503192829875627,4.418322401261625,51.41400000000001,61.578,12107.5045,11240.1075,0.363,2.348,-0.26918471454560233,,False,-0.15704222681949886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2000,IRL,5.506792675309266,-0.520654181704811,5.569191334785014,9.4,26187.425999999996,100.253,36.412,13096.945,0.614,0.335424599763907,1.384534239768982,1.5927329063415527,1.5841001272201538,1.5396826267242432,1.7817771434783936,1.408248782157898,58.9122431093054,62.33877140084721,-0.015012462686897265,10.173034650884844,4.6076969909259615,-0.9313646492713996,-0.4743635385400258,1.6286590006833397,2.4072106652835967,10.525,8.799999999999999,10.174919847091209,10.094516836788161,4.59504914056402,4.503192829875627,46.57,51.41400000000001,13121.235,12107.5045,-0.115,0.363,-0.21129394387190104,-0.13887125916200205,False,-0.015012462686897265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,IRL,5.011947876938724,-0.0057914710194459,4.861204284498341,5.3500000000000005,28120.751,109.347,33.578,14061.3915,0.1789999999999999,0.3343279301511799,,,,,,,59.0208746404271,62.33877140084721,0.1086315311217021,10.244263052538104,4.694526311904185,-0.520654181704811,-0.9313646492713996,5.569191334785014,1.6286590006833397,9.4,10.525,10.173034650884844,10.174919847091209,4.6076969909259615,4.59504914056402,36.412,46.57,13096.945,13121.235,0.614,-0.115,-0.06342315838469403,-0.1755656461107975,False,0.1086315311217021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002,IRL,5.009429748201201,0.3972204275510912,4.628467117080871,5.8999999999999995,32482.159,128.505,30.89,16241.383,0.247,0.332248082541093,1.3686259984970093,1.5714936256408691,1.5042167901992798,1.5953254699707031,1.7194974422454834,1.270815134048462,59.2072023997307,62.33877140084721,0.18632775930359458,10.388446263741347,4.855967814084117,-0.0057914710194459,-0.520654181704811,4.861204284498341,5.569191334785014,5.3500000000000005,9.4,10.244263052538104,10.173034650884844,4.694526311904185,4.6076969909259615,33.578,36.412,14061.3915,13096.945,0.1789999999999999,0.614,0.2799468277383994,0.08366534655339564,False,0.18632775930359458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,IRL,4.134735143359056,0.1216207633433607,3.505870999760671,2.9749999999999996,40939.423,164.63,29.832000000000004,20470.4305,0.492,0.332453080779166,1.4138152599334717,1.496550440788269,1.34845769405365,1.4824668169021606,1.5846620798110962,1.2764660120010376,59.5213826886867,62.33877140084721,0.3141802889560026,10.619848765320164,5.10370053165993,0.3972204275510912,-0.0057914710194459,4.628467117080871,4.861204284498341,5.8999999999999995,5.3500000000000005,10.388446263741347,10.244263052538104,4.855967814084117,4.694526311904185,30.89,33.578,16241.383,14061.3915,0.247,0.1789999999999999,0.6091395793812993,0.4370848898749031,False,0.3141802889560026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,IRL,4.1874557537206,-0.0862667801337994,2.1771771460127853,6.8500000000000005,47387.991,194.283,28.103,23695.12550000001,-0.098,0.333209434268673,1.2704061269760132,1.5192475318908691,1.170825719833374,1.510679841041565,1.5671132802963257,1.47755229473114,59.0874551805112,62.33877140084721,-0.4339275081755005,10.766124121153133,5.26931585898896,0.1216207633433607,0.3972204275510912,3.505870999760671,4.628467117080871,2.9749999999999996,5.8999999999999995,10.619848765320164,10.388446263741347,5.10370053165993,4.855967814084117,29.832000000000004,30.89,20470.4305,16241.383,0.492,0.247,0.06658054008409664,0.16019960851890147,False,-0.4339275081755005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,IRL,3.417330532812598,-0.8720619268444497,2.4549708629520666,5.75,50475.16,211.993,26.06,25238.7945,-3.5400000000000005,0.330640159766523,1.5844465494155884,1.730557203292847,1.2986668348312378,1.5842841863632202,1.4879618883132937,1.6238545179367063,60.5551982458922,62.33877140084721,1.4677430653810006,10.829236613062097,5.356553255258953,-0.0862667801337994,0.1216207633433607,2.1771771460127853,3.505870999760671,6.8500000000000005,2.9749999999999996,10.766124121153133,10.619848765320164,5.26931585898896,5.10370053165993,28.103,29.832000000000004,23695.12550000001,20470.4305,-0.098,0.492,1.3479958461615027,1.6429551365867994,True,1.4677430653810006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,IRL,3.7796397533826886,-1.0109900647396928,3.931099836202307,5.025,53737.84099999999,232.193,23.653,26870.677,-5.352999999999999,0.327912428673523,1.7011439800262451,1.5316741466522217,1.192410588264465,1.7088983058929443,1.8370450735092163,1.396540880203247,63.4281739403629,62.33877140084721,2.8729756944707034,10.891872706446184,5.4475689223838835,-0.8720619268444497,-0.0862667801337994,2.4549708629520666,2.1771771460127853,5.75,6.8500000000000005,10.829236613062097,10.766124121153133,5.356553255258953,5.26931585898896,26.06,28.103,25238.7945,23695.12550000001,-3.5400000000000005,-0.098,3.9067912516762036,4.407299299935801,True,2.8729756944707034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,IRL,4.304133808128688,-0.326208332631645,4.8870741569443865,5.3,60769.642,270.112,23.947999999999997,30385.2655,-6.511,0.322988942475059,1.7392373085021973,1.5542538166046145,1.2151926755905151,1.728221416473389,1.8508169651031496,1.3971418142318726,64.2835152568204,62.33877140084721,0.8553413164574906,11.01484563404738,5.59883668780131,-1.0109900647396928,-0.8720619268444497,3.931099836202307,2.4549708629520666,5.025,5.75,10.891872706446184,10.829236613062097,5.4475689223838835,5.356553255258953,23.653,26.06,26870.677,25238.7945,-5.352999999999999,-3.5400000000000005,5.196060076309195,5.076312857089697,False,0.8553413164574906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,IRL,4.496495601611076,0.8312403707308454,4.044849970481975,-4.45,60989.707,275.417,42.514,30491.686,-6.255,0.323665425220228,1.735993504524231,1.4914931058883667,1.1868743896484375,1.704128384590149,1.9142591953277588,1.4225904941558838,64.1818308749984,62.33877140084721,-0.1016843818219968,11.018460391212722,5.618286312784497,-0.326208332631645,-1.0109900647396928,4.8870741569443865,3.931099836202307,5.3,5.025,11.01484563404738,10.891872706446184,5.59883668780131,5.4475689223838835,23.947999999999997,23.653,30385.2655,26870.677,-6.511,-5.352999999999999,3.626632629106197,4.660448186311697,False,-0.1016843818219968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,IRL,5.140123171675346,1.8834522424583635,-4.431711231522581,-5.05,51943.65900000001,236.187,61.76500000000001,25965.6145,-4.667,0.323638621251364,1.7503002882003784,1.3321880102157593,1.0573660135269165,1.743099331855774,1.6959267854690552,1.353573441505432,64.2071157236078,62.33877140084721,0.02528484860940239,10.857914929404723,5.464623864145308,0.8312403707308454,-0.326208332631645,4.044849970481975,4.8870741569443865,-4.45,5.3,11.018460391212722,11.01484563404738,5.618286312784497,5.59883668780131,42.514,23.947999999999997,30491.686,30385.2655,-6.255,-6.511,0.7789417832448962,5.1196605430966,False,0.02528484860940239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,IRL,5.740396622196136,2.5259240309683957,-0.9004505877789831,1.7000000000000002,48636.309,222.167,86.135,24303.196,-1.287,0.320175150067269,1.6811577081680298,1.3443037271499634,1.0201653242111206,1.7608132362365725,1.6184329986572266,1.3244316577911377,63.9796118917882,62.33877140084721,-0.22750383181959677,10.792125629714656,5.403429351324622,1.8834522424583635,0.8312403707308454,-4.431711231522581,4.044849970481975,-5.05,-4.45,10.857914929404723,11.018460391212722,5.464623864145308,5.618286312784497,61.76500000000001,42.514,25965.6145,30491.686,-4.667,-6.255,-0.3039033650321912,3.424413645896003,False,-0.22750383181959677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IRL,9.625461239286992,6.8321757445884534,2.5483554375274013,1.625,52631.46300000001,241.295,109.428,26310.2175,-1.681,0.318257175496754,1.5560766458511353,1.450152039527893,0.9489989280700684,1.7464685440063477,1.5948021411895752,1.3053605556488037,63.5784798582946,62.33877140084721,-0.40113203349360305,10.871069375795408,5.486020251322228,2.5259240309683957,1.8834522424583635,-0.9004505877789831,-4.431711231522581,1.7000000000000002,-5.05,10.792125629714656,10.857914929404723,5.403429351324622,5.464623864145308,86.135,61.76500000000001,24303.196,25965.6145,-1.287,-4.667,-0.6033510167037974,0.15030591793169634,False,-0.40113203349360305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,IRL,6.261755795532969,4.45905387109077,1.6971735220436202,-0.3999999999999999,49386.473,227.415,118.73,24690.643,-3.355,0.322214782633118,1.455700159072876,1.5390695333480835,0.9410727024078368,1.727203607559204,1.5638853311538696,1.3225213289260864,62.6922641605872,62.33877140084721,-0.8862156977073994,10.807431839767922,5.4267765422016545,6.8321757445884534,2.5259240309683957,2.5483554375274013,-0.9004505877789831,1.625,1.7000000000000002,10.871069375795408,10.792125629714656,5.486020251322228,5.403429351324622,109.428,86.135,26310.2175,24303.196,-1.681,-1.287,-1.5148515630205992,-1.5912510962331936,False,-0.8862156977073994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,IRL,3.844106043227741,1.4933539166992988,0.5161444468984588,2.1999999999999997,52544.104,243.305,117.494,26270.6535,2.395,0.321586708156117,1.646044135093689,1.5040428638458252,0.9010757207870485,1.709154486656189,1.574061632156372,1.3116891384124756,64.1086741610711,62.33877140084721,1.4164100004838929,10.869408172103686,5.494315800338691,4.45905387109077,6.8321757445884534,1.6971735220436202,2.5483554375274013,-0.3999999999999999,1.625,10.807431839767922,10.871069375795408,5.4267765422016545,5.486020251322228,118.73,109.428,24690.643,26310.2175,-3.355,-1.681,0.12906226928289044,-0.07315671392730394,True,1.4164100004838929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,IRL,2.3805088963350403,-0.1600941896627822,0.1905860762865149,9.375,57175.016,266.857,101.276,28587.38,2.062,0.317373682849394,1.692251205444336,1.598833084106445,1.0529911518096924,1.7605863809585571,1.7587318420410156,1.317488670349121,65.2585133899059,62.33877140084721,1.1498392288348072,10.95387229873353,5.586712934401426,1.4933539166992988,4.45905387109077,0.5161444468984588,1.6971735220436202,2.1999999999999997,-0.3999999999999999,10.869408172103686,10.807431839767922,5.494315800338691,5.4267765422016545,117.494,118.73,26270.6535,24690.643,2.395,-3.355,1.6800335316113006,1.0513976662981008,True,1.1498392288348072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,IRL,1.1868438131313133,-0.9493797824738616,-0.3309512809135238,24.7,64154.626,302.422,73.962,32077.474999999995,6.133,0.317270170163786,1.6736400127410889,1.5208405256271362,0.8953325748443604,1.7283612489700315,1.808115005493164,1.3347604274749756,65.7288049781172,62.33877140084721,0.47029158821129613,11.069051479680764,5.71182339298188,-0.1600941896627822,1.4933539166992988,0.1905860762865149,0.5161444468984588,9.375,2.1999999999999997,10.95387229873353,10.869408172103686,5.586712934401426,5.494315800338691,101.276,117.494,28587.38,26270.6535,2.062,2.395,3.036540817529996,1.7491930863289937,False,0.47029158821129613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,IRL,0.722747296725014,-1.1188173898596954,0.0196466530743579,1.1499999999999997,63933.92500000001,305.649,72.64,31967.672,-1.243,0.313760108567182,1.6494526863098145,1.3295577764511108,0.8338496685028076,1.466212272644043,1.7293479442596436,1.2911810874938965,65.0379237674868,62.33877140084721,-0.6908812106303941,11.065605407152242,5.722437384753367,-0.9493797824738616,-0.1600941896627822,-0.3309512809135238,0.1905860762865149,24.7,9.375,11.069051479680764,10.95387229873353,5.71182339298188,5.586712934401426,73.962,101.276,32077.474999999995,28587.38,6.133,2.062,0.9292496064157092,1.4594439091922027,False,-0.6908812106303941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,IRL,0.8125149609448522,-1.5179828085117275,0.3629782406183984,10.15,71869.427,348.411,65.234,35935.498999999996,1.143,0.312869720113787,1.529602289199829,1.2672888040542605,0.9934101104736328,1.3812212944030762,1.575309157371521,1.2946736812591553,64.5868942346008,62.33877140084721,-0.4510295328859968,11.182606237702169,5.853382817384642,-1.1188173898596954,-0.9493797824738616,0.0196466530743579,-0.3309512809135238,1.1499999999999997,24.7,11.065605407152242,11.069051479680764,5.722437384753367,5.71182339298188,72.64,73.962,31967.672,32077.474999999995,-1.243,6.133,-0.6716191553050948,1.8946300740136053,False,-0.4510295328859968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,IRL,0.962889412369032,-1.9478261355587587,0.4708712737365446,7.9,80411.7,395.641,61.472,40206.664,4.291,0.317533233892465,1.5349406003952026,1.378243088722229,1.0113695859909058,1.4125094413757324,1.6193649768829346,1.2957656383514404,64.3781964581394,62.33877140084721,-0.2086977764614062,11.294914966967761,5.980507234418744,-1.5179828085117275,-1.1188173898596954,0.3629782406183984,0.0196466530743579,10.15,1.1499999999999997,11.182606237702169,11.065605407152242,5.853382817384642,5.722437384753367,65.234,72.64,35935.498999999996,31967.672,1.143,-1.243,-1.350608519977797,0.2695222970683062,False,-0.2086977764614062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,IRL,0.3412727047791178,-1.8028267768795745,0.938018039309096,4.925,81504.874,407.17,55.924,40753.261,-20.724,0.313578466866762,1.4588143825531006,1.2575615644454956,0.9594164490699768,1.3482816219329834,1.5908795595169067,1.3032408952713013,63.701016770903,62.33877140084721,-0.6771796872363964,11.308418101121767,6.0092307886519265,-1.9478261355587587,-1.5179828085117275,0.4708712737365446,0.3629782406183984,7.9,10.15,11.294914966967761,11.182606237702169,5.980507234418744,5.853382817384642,61.472,65.234,40206.664,35935.498999999996,4.291,1.143,-1.3369069965837994,-1.5574966190028974,False,-0.6771796872363964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,IRL,-0.049131664849509,-0.9438003631103126,-0.3221572792216814,7.125,86309.503,436.205,57.007,43152.8065,-7.07,0.310103621124889,1.535128116607666,1.435243844985962,0.9655215740203856,1.4563007354736328,1.4674471616744995,1.389360427856445,64.1280346596852,62.33877140084721,0.4270178887821956,11.365694986884067,6.0781123163336535,-1.8028267768795745,-1.9478261355587587,0.938018039309096,0.4708712737365446,4.925,7.9,11.308418101121767,11.294914966967761,6.0092307886519265,5.980507234418744,55.924,61.472,40753.261,40206.664,-20.724,4.291,-0.458859574915607,-1.600770318431998,False,0.4270178887821956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,IRL,0.0806353909308619,-1.3617331919228468,2.348869696860093,16.425,103766.935,531.66,52.564,51883.1305,12.165,0.314681557117075,1.6193854808807373,1.4634253978729248,0.8436626195907593,1.493008017539978,1.5525411367416382,1.4176716804504397,64.3392563834615,62.33877140084721,0.21122172377630477,11.549902653688218,6.276004187287266,-0.9438003631103126,-1.8028267768795745,-0.3221572792216814,0.938018039309096,7.125,4.925,11.365694986884067,11.308418101121767,6.0781123163336535,6.0092307886519265,57.007,55.924,43152.8065,40753.261,-7.07,-20.724,-0.038940074677896064,-0.698667384025299,False,0.21122172377630477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,IRL,1.755114962905452,-1.1968041510025065,7.81283841062545,7.525,104717.913,549.003,43.149,52360.079999999994,8.762,0.315381291170418,1.6744147539138794,1.5485702753067017,0.8846673965454102,1.5267775058746338,1.6395608186721802,1.454295039176941,64.4559250923447,62.33877140084721,0.11666870888319636,11.55902547104982,6.308103905975475,-1.3617331919228468,-0.9438003631103126,2.348869696860093,-0.3221572792216814,16.425,7.125,11.549902653688218,11.365694986884067,6.276004187287266,6.0781123163336535,52.564,57.007,51883.1305,43152.8065,12.165,-7.07,0.7549083214416967,-0.1309691422561059,False,0.11666870888319636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,IRL,2.8811003082062867,-1.0757454334535284,6.33054889696605,-2.4250000000000003,103456.813,551.554,43.282999999999994,51729.37149999999,8.092,0.315577264183443,1.5752888917922974,1.5911455154418943,0.9019115567207336,1.6335835456848145,1.749363899230957,1.483456015586853,64.0631376788537,62.33877140084721,-0.3927874134909928,11.54690953890752,6.312739748678097,-1.1968041510025065,-1.3617331919228468,7.81283841062545,2.348869696860093,7.525,16.425,11.55902547104982,11.549902653688218,6.308103905975475,6.276004187287266,43.149,52.564,52360.079999999994,51883.1305,8.762,12.165,-0.06489698083149165,-0.3150587792856925,False,-0.3927874134909928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,ISL,7.5746778711484595,3.2696818831547603,3.154623992160436,7.775,47579.937,13.824999999999998,80.861,23790.6255,-10.048,0.338105406970697,2.167231798171997,2.0523438453674316,1.4570046663284302,1.906124234199524,1.6127082109451294,1.6283279657363892,68.2747775071137,70.13789032278753,,10.770166459770321,2.6264785474083983,,,,,,,,,,,,,,,,,,,False,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2005,ISL,7.569057543290043,3.2796650836329957,3.987209347656719,6.1499999999999995,57405.559,16.853,68.931,28705.501999999997,-15.708,0.335441019276619,2.301355361938477,1.9684877395629885,1.4446971416473389,1.9393240213394165,1.6023203134536743,1.568608045578003,69.0019709494469,70.13789032278753,0.7271934423332027,10.957896424308215,2.824528682493883,3.2696818831547603,,3.154623992160436,,7.775,,10.770166459770321,,2.6264785474083983,,80.861,,23790.6255,,-10.048,,,,False,0.7271934423332027,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2006,ISL,8.43051529344995,3.63988547532757,6.675972431048549,6.375,58238.886,17.465,70.651,29122.311,-22.711,0.332400311415075,2.1729111671447754,1.890158772468567,1.4538265466690063,1.88209331035614,1.52669358253479,1.4453368186950684,69.987471477072,70.13789032278753,0.9855005276251063,10.972308554940376,2.8601988782587955,3.2796650836329957,3.2696818831547603,3.987209347656719,3.154623992160436,6.1499999999999995,7.775,10.957896424308215,10.770166459770321,2.824528682493883,2.6264785474083983,68.931,80.861,28705.501999999997,23790.6255,-15.708,-10.048,,,True,0.9855005276251063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,ISL,9.40395192671601,4.773609785955677,5.070557842164003,8.424999999999999,70375.326,21.653,68.404,35190.082,-13.576,0.330557805547683,2.1976702213287354,1.78888738155365,1.4855941534042358,1.8277961015701296,1.509936809539795,1.4310002326965332,71.5767161558863,70.13789032278753,1.5892446788142962,11.161597997758083,3.0751440129781527,3.63988547532757,3.2796650836329957,6.675972431048549,3.987209347656719,6.375,6.1499999999999995,10.972308554940376,10.957896424308215,2.8601988782587955,2.824528682493883,70.651,68.931,29122.311,28705.501999999997,-22.711,-15.708,3.3019386487726052,,True,1.5892446788142962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,ISL,10.056617600172205,6.391362369291972,12.634969391588731,2.3249999999999997,57296.251,18.075,110.357,28641.3945,-20.791,0.329012845225833,2.327251434326172,1.8225489854812624,1.2150238752365112,1.853190541267395,1.3108350038528442,1.4256500005722046,71.5960263176239,70.13789032278753,0.019310161737593035,10.955990472988184,2.8945297680448285,4.773609785955677,3.63988547532757,5.070557842164003,6.675972431048549,8.424999999999999,6.375,11.161597997758083,10.972308554940376,3.0751440129781527,2.8601988782587955,68.404,70.651,35190.082,29122.311,-13.576,-22.711,2.5940553681769956,,False,0.019310161737593035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ISL,8.360525015442647,5.103854086225665,12.150443599426891,-7.65,41188.906,13.154000000000002,128.773,20591.3945,-8.913,0.329601520821849,2.031520128250122,1.6313650608062744,1.190887212753296,1.7069153785705566,1.013762354850769,1.4152140617370603,71.3853543972406,70.13789032278753,-0.21067192038329097,10.625924227232785,2.5767258948791594,6.391362369291972,4.773609785955677,12.634969391588731,5.070557842164003,2.3249999999999997,8.424999999999999,10.955990472988184,11.161597997758083,2.8945297680448285,3.0751440129781527,110.357,68.404,28641.3945,35190.082,-20.791,-13.576,1.3978829201685983,3.1105768901269073,False,-0.21067192038329097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ISL,6.480074453778964,3.265601862551223,5.439443311329789,-2.8249999999999997,43293.021,13.751,133.141,21644.418,-6.095,0.326859731103178,1.9349696636199951,1.580402135848999,1.0222536325454712,1.7066158056259155,0.9206791520118712,1.4457523822784424,71.4606702492557,70.13789032278753,0.07531585201509472,10.67574672317094,2.6211115487408074,5.103854086225665,6.391362369291972,12.150443599426891,12.634969391588731,-7.65,2.3249999999999997,10.625924227232785,10.955990472988184,2.5767258948791594,2.8945297680448285,128.773,110.357,20591.3945,28641.3945,-8.913,-20.791,-0.11604590663060321,2.4586992998087993,False,0.07531585201509472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,ISL,6.724927656580295,3.931642161881758,3.995820196116045,1.85,48812.138,15.222,138.176,24403.960000000003,-4.727,0.325493676773067,1.932823181152344,1.577475905418396,1.2440097332000732,1.6885669231414795,1.0519453287124634,1.4107296466827393,71.1595178924912,70.13789032278753,-0.30115235676450425,10.795734290421379,2.7227417498452,3.265601862551223,5.103854086225665,5.439443311329789,12.150443599426891,-2.8249999999999997,-7.65,10.67574672317094,10.625924227232785,2.6211115487408074,2.5767258948791594,133.141,128.773,21644.418,20591.3945,-6.095,-8.913,-0.4365084251327005,1.1720464154191887,False,-0.30115235676450425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ISL,6.2862699664666595,4.48356804202446,5.201016984971098,1.075,47102.062,14.752,133.925,23551.191000000003,-3.579,0.325069690520314,1.8780314922332764,1.4831444025039673,1.2450320720672607,1.677973389625549,1.113124132156372,1.4429503679275513,70.1270993832033,70.13789032278753,-1.0324185092878935,10.760072058239434,2.691378666814238,3.931642161881758,3.265601862551223,3.995820196116045,5.439443311329789,1.85,-2.8249999999999997,10.795734290421379,10.67574672317094,2.7227417498452,2.6211115487408074,138.176,133.141,24403.960000000003,21644.418,-4.727,-6.095,-1.258255014037303,-1.449616772683001,True,-1.0324185092878935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ISL,6.3759041370521,4.025152010523658,3.8746767124707993,4.6000000000000005,51059.38,16.125,121.96,25530.628500000003,6.252,0.324523544209554,1.9048662185668943,1.4829857349395752,1.2871336936950684,1.6538623571395874,1.1329407691955566,1.4394714832305908,70.2438263244028,70.13789032278753,0.11672694119950222,10.840744548144393,2.780370862681836,4.48356804202446,3.931642161881758,5.201016984971098,3.995820196116045,1.075,1.85,10.760072058239434,10.795734290421379,2.691378666814238,2.7227417498452,133.925,138.176,23551.191000000003,24403.960000000003,-3.579,-4.727,-1.2168439248528955,-1.3521999932210917,False,0.11672694119950222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ISL,6.790822013614405,4.250218927616582,2.047930126690797,1.625,55885.704,17.868,115.29900000000002,27944.7395,4.403,0.324717430705368,1.8236466646194456,1.4853674173355105,1.2469745874404907,1.7044812440872192,1.212894320487976,1.3572168350219729,71.9485773008219,70.13789032278753,1.704750976419092,10.93106388403839,2.883011403489872,4.025152010523658,4.48356804202446,3.8746767124707993,5.201016984971098,4.6000000000000005,1.075,10.840744548144393,10.760072058239434,2.780370862681836,2.691378666814238,121.96,133.925,25530.628500000003,23551.191000000003,6.252,-3.579,0.7890594083307008,0.5632229035812912,True,1.704750976419092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
