Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
South Korea,GDP Annual Growth Rate,1992-06-30T00:00:00,7.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1992-09-30T00:00:00,5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1992-12-31T00:00:00,4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1993-03-31T00:00:00,4.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1993-06-30T00:00:00,6.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1993-09-30T00:00:00,7.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1993-12-31T00:00:00,7.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1994-03-31T00:00:00,9.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1994-06-30T00:00:00,8.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1994-09-30T00:00:00,8.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1994-12-31T00:00:00,10.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1995-03-31T00:00:00,9.7,Quarterly,KOGDPYOY,2017-03-28T13:45:00
South Korea,GDP Annual Growth Rate,1995-06-30T00:00:00,10,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1995-09-30T00:00:00,10.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1995-12-31T00:00:00,8.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1996-03-31T00:00:00,7.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1996-06-30T00:00:00,7.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1996-09-30T00:00:00,7.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1996-12-31T00:00:00,7.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1997-03-31T00:00:00,5.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1997-06-30T00:00:00,7.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1997-09-30T00:00:00,6.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1997-12-31T00:00:00,4.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1998-03-31T00:00:00,-3.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1998-06-30T00:00:00,-7.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1998-09-30T00:00:00,-6.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1998-12-31T00:00:00,-4.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1999-03-31T00:00:00,6.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
