iso3c,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,date
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-01-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-02-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-03-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-04-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-05-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-06-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-07-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-08-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-09-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-10-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-11-01
CAN,1.8793779611587524,1.7807410955429077,1.0614217519760132,1.7475075721740723,1.7298909425735474,1.4534403085708618,2013-12-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-01-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-02-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-03-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-04-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-05-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-06-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-07-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-08-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-09-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-10-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-11-01
CAN,1.8321926593780518,1.7537176609039307,1.1755038499832153,1.8862972259521484,1.8387253284454346,1.4123315811157227,2014-12-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-01-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-02-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-03-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-04-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-05-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-06-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-07-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-08-01
CAN,1.8456501960754395,1.7309353351593018,1.2623368501663208,1.8071414232254028,1.7060580253601074,1.467299222946167,2015-09-01
