iso3,Date,account balance
ISR,2001-11-01,-1.43
ISR,2001-12-01,-1.43
ISR,2002-01-01,-0.863
ISR,2002-02-01,-0.863
ISR,2002-03-01,-0.863
ISR,2002-04-01,-0.863
ISR,2002-05-01,-0.863
ISR,2002-06-01,-0.863
ISR,2002-07-01,-0.863
ISR,2002-08-01,-0.863
ISR,2002-09-01,-0.863
ISR,2002-10-01,-0.863
ISR,2002-11-01,-0.863
ISR,2002-12-01,-0.863
ISR,2003-01-01,0.582
ISR,2003-02-01,0.582
ISR,2003-03-01,0.582
ISR,2003-04-01,0.582
ISR,2003-05-01,0.582
ISR,2003-06-01,0.582
ISR,2003-07-01,0.582
ISR,2003-08-01,0.582
ISR,2003-09-01,0.582
ISR,2003-10-01,0.582
ISR,2003-11-01,0.582
ISR,2003-12-01,0.582
ISR,2004-01-01,1.45
ISR,2004-02-01,1.45
ISR,2004-03-01,1.45
ISR,2004-04-01,1.45
ISR,2004-05-01,1.45
ISR,2004-06-01,1.45
ISR,2004-07-01,1.45
ISR,2004-08-01,1.45
ISR,2004-09-01,1.45
ISR,2004-10-01,1.45
ISR,2004-11-01,1.45
ISR,2004-12-01,1.45
ISR,2005-01-01,2.957
ISR,2005-02-01,2.957
ISR,2005-03-01,2.957
ISR,2005-04-01,2.957
ISR,2005-05-01,2.957
ISR,2005-06-01,2.957
ISR,2005-07-01,2.957
ISR,2005-08-01,2.957
ISR,2005-09-01,2.957
ISR,2005-10-01,2.957
ISR,2005-11-01,2.957
ISR,2005-12-01,2.957
ISR,2006-01-01,3.955
ISR,2006-02-01,3.955
ISR,2006-03-01,3.955
ISR,2006-04-01,3.955
ISR,2006-05-01,3.955
ISR,2006-06-01,3.955
ISR,2006-07-01,3.955
ISR,2006-08-01,3.955
ISR,2006-09-01,3.955
ISR,2006-10-01,3.955
ISR,2006-11-01,3.955
ISR,2006-12-01,3.955
ISR,2007-01-01,3.042
ISR,2007-02-01,3.042
ISR,2007-03-01,3.042
ISR,2007-04-01,3.042
ISR,2007-05-01,3.042
ISR,2007-06-01,3.042
ISR,2007-07-01,3.042
ISR,2007-08-01,3.042
ISR,2007-09-01,3.042
ISR,2007-10-01,3.042
ISR,2007-11-01,3.042
ISR,2007-12-01,3.042
ISR,2008-01-01,0.999
ISR,2008-02-01,0.999
ISR,2008-03-01,0.999
ISR,2008-04-01,0.999
ISR,2008-05-01,0.999
ISR,2008-06-01,0.999
ISR,2008-07-01,0.999
ISR,2008-08-01,0.999
ISR,2008-09-01,0.999
ISR,2008-10-01,0.999
ISR,2008-11-01,0.999
ISR,2008-12-01,0.999
ISR,2009-01-01,3.163
ISR,2009-02-01,3.163
ISR,2009-03-01,3.163
ISR,2009-04-01,3.163
ISR,2009-05-01,3.163
ISR,2009-06-01,3.163
ISR,2009-07-01,3.163
ISR,2009-08-01,3.163
ISR,2009-09-01,3.163
ISR,2009-10-01,3.163
ISR,2009-11-01,3.163
ISR,2009-12-01,3.163
ISR,2010-01-01,3.381
ISR,2010-02-01,3.381
ISR,2010-03-01,3.381
ISR,2010-04-01,3.381
ISR,2010-05-01,3.381
ISR,2010-06-01,3.381
ISR,2010-07-01,3.381
ISR,2010-08-01,3.381
ISR,2010-09-01,3.381
ISR,2010-10-01,3.381
ISR,2010-11-01,3.381
ISR,2010-12-01,3.381
ISR,2011-01-01,1.541
ISR,2011-02-01,1.541
ISR,2011-03-01,1.541
ISR,2011-04-01,1.541
ISR,2011-05-01,1.541
ISR,2011-06-01,1.541
ISR,2011-07-01,1.541
ISR,2011-08-01,1.541
ISR,2011-09-01,1.541
ISR,2011-10-01,1.541
ISR,2011-11-01,1.541
ISR,2011-12-01,1.541
ISR,2012-01-01,0.379
ISR,2012-02-01,0.379
ISR,2012-03-01,0.379
ISR,2012-04-01,0.379
ISR,2012-05-01,0.379
ISR,2012-06-01,0.379
ISR,2012-07-01,0.379
ISR,2012-08-01,0.379
ISR,2012-09-01,0.379
ISR,2012-10-01,0.379
ISR,2012-11-01,0.379
ISR,2012-12-01,0.379
ISR,2013-01-01,2.975
ISR,2013-02-01,2.975
ISR,2013-03-01,2.975
ISR,2013-04-01,2.975
ISR,2013-05-01,2.975
ISR,2013-06-01,2.975
ISR,2013-07-01,2.975
ISR,2013-08-01,2.975
ISR,2013-09-01,2.975
ISR,2013-10-01,2.975
ISR,2013-11-01,2.975
ISR,2013-12-01,2.975
ISR,2014-01-01,4.213
ISR,2014-02-01,4.213
ISR,2014-03-01,4.213
ISR,2014-04-01,4.213
ISR,2014-05-01,4.213
ISR,2014-06-01,4.213
ISR,2014-07-01,4.213
ISR,2014-08-01,4.213
ISR,2014-09-01,4.213
ISR,2014-10-01,4.213
ISR,2014-11-01,4.213
ISR,2014-12-01,4.213
ISR,2015-01-01,5.222
ISR,2015-02-01,5.222
ISR,2015-03-01,5.222
ISR,2015-04-01,5.222
ISR,2015-05-01,5.222
ISR,2015-06-01,5.222
ISR,2015-07-01,5.222
ISR,2015-08-01,5.222
ISR,2015-09-01,5.222
ISR,2015-10-01,5.222
ISR,2015-11-01,5.222
ISR,2015-12-01,5.222
ISR,2016-01-01,3.76
ISR,2016-02-01,3.76
ISR,2016-03-01,3.76
ISR,2016-04-01,3.76
ISR,2016-05-01,3.76
ISR,2016-06-01,3.76
ISR,2016-07-01,3.76
ISR,2016-08-01,3.76
ISR,2016-09-01,3.76
ISR,2016-10-01,3.76
ISR,2016-11-01,3.76
ISR,2016-12-01,3.76
ISR,2017-01-01,3.636
ISR,2017-02-01,3.636
ISR,2017-03-01,3.636
ISR,2017-04-01,3.636
ISR,2017-05-01,3.636
ISR,2017-06-01,3.636
ISR,2017-07-01,3.636
ISR,2017-08-01,3.636
ISR,2017-09-01,3.636
ISR,2017-10-01,3.636
ISR,2017-11-01,3.636
ISR,2017-12-01,3.636
ISR,2018-01-01,3.002
ISR,2018-02-01,3.002
ISR,2018-03-01,3.002
ISR,2018-04-01,3.002
ISR,2018-05-01,3.002
ISR,2018-06-01,3.002
ISR,2018-07-01,3.002
ISR,2018-08-01,3.002
ISR,2018-09-01,3.002
ISR,2018-10-01,3.002
ISR,2018-11-01,3.002
ISR,2018-12-01,3.002
ISR,2019-01-01,3.205
ISR,2019-02-01,3.205
ISR,2019-03-01,3.205
ISR,2019-04-01,3.205
ISR,2019-05-01,3.205
ISR,2019-06-01,3.205
ISR,2019-07-01,3.205
ISR,2019-08-01,3.205
ISR,2019-09-01,3.205
ISR,2019-10-01,3.205
ISR,2019-11-01,3.205
ISR,2019-12-01,3.205
ISR,2020-01-01,4.024
ISR,2020-02-01,4.024
ISR,2020-03-01,4.024
ISR,2020-04-01,4.024
ISR,2020-05-01,4.024
ISR,2020-06-01,4.024
ISR,2020-07-01,4.024
ISR,2020-08-01,4.024
ISR,2020-09-01,4.024
ISR,2020-10-01,4.024
ISR,2020-11-01,4.024
ISR,2020-12-01,4.024
ISR,2021-01-01,3.274
ISR,2021-02-01,3.274
ISR,2021-03-01,3.274
ISR,2021-04-01,3.274
ISR,2021-05-01,3.274
ISR,2021-06-01,3.274
ISR,2021-07-01,3.274
ISR,2021-08-01,3.274
ISR,2021-09-01,3.274
ISR,2021-10-01,3.274
ISR,2021-11-01,3.274
ISR,2021-12-01,3.274
ISR,2022-01-01,3.329
ISR,2022-02-01,3.329
ISR,2022-03-01,3.329
ISR,2022-04-01,3.329
ISR,2022-05-01,3.329
ISR,2022-06-01,3.329
ISR,2022-07-01,3.329
ISR,2022-08-01,3.329
ISR,2022-09-01,3.329
ISR,2022-10-01,3.329
ISR,2022-11-01,3.329
ISR,2022-12-01,3.329
ISR,2023-01-01,3.748
ISR,2023-02-01,3.748
ISR,2023-03-01,3.748
ISR,2023-04-01,3.748
ISR,2023-05-01,3.748
ISR,2023-06-01,3.748
ISR,2023-07-01,3.748
ISR,2023-08-01,3.748
ISR,2023-09-01,3.748
ISR,2023-10-01,3.748
ISR,2023-11-01,3.748
ISR,2023-12-01,3.748
ISR,2024-01-01,3.135
ISR,2024-02-01,3.135
ISR,2024-03-01,3.135
ISR,2024-04-01,3.135
ISR,2024-05-01,3.135
ISR,2024-06-01,3.135
ISR,2024-07-01,3.135
ISR,2024-08-01,3.135
ISR,2024-09-01,3.135
ISR,2024-10-01,3.135
ISR,2024-11-01,3.135
ISR,2024-12-01,3.135
ISR,2025-01-01,2.779
ISR,2025-02-01,2.779
ISR,2025-03-01,2.779
ISR,2025-04-01,2.779
ISR,2025-05-01,2.779
ISR,2025-06-01,2.779
ISR,2025-07-01,2.779
ISR,2025-08-01,2.779
ISR,2025-09-01,2.779
ISR,2025-10-01,2.779
ISR,2025-11-01,2.779
ISR,2025-12-01,2.779
ITA,1990-01-01,-1.863
ITA,1990-02-01,-1.863
ITA,1990-03-01,-1.863
ITA,1990-04-01,-1.863
ITA,1990-05-01,-1.863
ITA,1990-06-01,-1.863
ITA,1990-07-01,-1.863
ITA,1990-08-01,-1.863
ITA,1990-09-01,-1.863
ITA,1990-10-01,-1.863
ITA,1990-11-01,-1.863
ITA,1990-12-01,-1.863
ITA,1991-01-01,-2.435
ITA,1991-02-01,-2.435
ITA,1991-03-01,-2.435
ITA,1991-04-01,-2.435
ITA,1991-05-01,-2.435
ITA,1991-06-01,-2.435
ITA,1991-07-01,-2.435
ITA,1991-08-01,-2.435
ITA,1991-09-01,-2.435
ITA,1991-10-01,-2.435
ITA,1991-11-01,-2.435
ITA,1991-12-01,-2.435
ITA,1992-01-01,-2.615
ITA,1992-02-01,-2.615
ITA,1992-03-01,-2.615
ITA,1992-04-01,-2.615
ITA,1992-05-01,-2.615
ITA,1992-06-01,-2.615
ITA,1992-07-01,-2.615
ITA,1992-08-01,-2.615
ITA,1992-09-01,-2.615
ITA,1992-10-01,-2.615
ITA,1992-11-01,-2.615
ITA,1992-12-01,-2.615
ITA,1993-01-01,1.135
ITA,1993-02-01,1.135
ITA,1993-03-01,1.135
ITA,1993-04-01,1.135
ITA,1993-05-01,1.135
ITA,1993-06-01,1.135
ITA,1993-07-01,1.135
ITA,1993-08-01,1.135
ITA,1993-09-01,1.135
ITA,1993-10-01,1.135
ITA,1993-11-01,1.135
ITA,1993-12-01,1.135
ITA,1994-01-01,1.168
ITA,1994-02-01,1.168
ITA,1994-03-01,1.168
ITA,1994-04-01,1.168
ITA,1994-05-01,1.168
ITA,1994-06-01,1.168
ITA,1994-07-01,1.168
ITA,1994-08-01,1.168
ITA,1994-09-01,1.168
ITA,1994-10-01,1.168
ITA,1994-11-01,1.168
ITA,1994-12-01,1.168
ITA,1995-01-01,2.073
ITA,1995-02-01,2.073
ITA,1995-03-01,2.073
ITA,1995-04-01,2.073
ITA,1995-05-01,2.073
ITA,1995-06-01,2.073
ITA,1995-07-01,2.073
ITA,1995-08-01,2.073
ITA,1995-09-01,2.073
ITA,1995-10-01,2.073
ITA,1995-11-01,2.073
ITA,1995-12-01,2.073
ITA,1996-01-01,2.939
ITA,1996-02-01,2.939
ITA,1996-03-01,2.939
ITA,1996-04-01,2.939
ITA,1996-05-01,2.939
ITA,1996-06-01,2.939
ITA,1996-07-01,2.939
ITA,1996-08-01,2.939
ITA,1996-09-01,2.939
ITA,1996-10-01,2.939
ITA,1996-11-01,2.939
ITA,1996-12-01,2.939
ITA,1997-01-01,2.596
ITA,1997-02-01,2.596
ITA,1997-03-01,2.596
ITA,1997-04-01,2.596
ITA,1997-05-01,2.596
ITA,1997-06-01,2.596
ITA,1997-07-01,2.596
ITA,1997-08-01,2.596
ITA,1997-09-01,2.596
ITA,1997-10-01,2.596
ITA,1997-11-01,2.596
ITA,1997-12-01,2.596
ITA,1998-01-01,1.651
ITA,1998-02-01,1.651
ITA,1998-03-01,1.651
ITA,1998-04-01,1.651
ITA,1998-05-01,1.651
ITA,1998-06-01,1.651
ITA,1998-07-01,1.651
ITA,1998-08-01,1.651
ITA,1998-09-01,1.651
ITA,1998-10-01,1.651
ITA,1998-11-01,1.651
ITA,1998-12-01,1.651
ITA,1999-01-01,0.8
ITA,1999-02-01,0.8
ITA,1999-03-01,0.8
ITA,1999-04-01,0.8
ITA,1999-05-01,0.8
ITA,1999-06-01,0.8
ITA,1999-07-01,0.8
ITA,1999-08-01,0.8
ITA,1999-09-01,0.8
ITA,1999-10-01,0.8
ITA,1999-11-01,0.8
ITA,1999-12-01,0.8
ITA,2000-01-01,-0.272
ITA,2000-02-01,-0.272
ITA,2000-03-01,-0.272
ITA,2000-04-01,-0.272
ITA,2000-05-01,-0.272
ITA,2000-06-01,-0.272
ITA,2000-07-01,-0.272
ITA,2000-08-01,-0.272
ITA,2000-09-01,-0.272
ITA,2000-10-01,-0.272
ITA,2000-11-01,-0.272
ITA,2000-12-01,-0.272
ITA,2001-01-01,0.154
ITA,2001-02-01,0.154
ITA,2001-03-01,0.154
ITA,2001-04-01,0.154
ITA,2001-05-01,0.154
ITA,2001-06-01,0.154
ITA,2001-07-01,0.154
ITA,2001-08-01,0.154
ITA,2001-09-01,0.154
ITA,2001-10-01,0.154
ITA,2001-11-01,0.154
ITA,2001-12-01,0.154
ITA,2002-01-01,-0.496
ITA,2002-02-01,-0.496
ITA,2002-03-01,-0.496
ITA,2002-04-01,-0.496
ITA,2002-05-01,-0.496
ITA,2002-06-01,-0.496
ITA,2002-07-01,-0.496
ITA,2002-08-01,-0.496
ITA,2002-09-01,-0.496
ITA,2002-10-01,-0.496
ITA,2002-11-01,-0.496
ITA,2002-12-01,-0.496
ITA,2003-01-01,-0.785
ITA,2003-02-01,-0.785
ITA,2003-03-01,-0.785
ITA,2003-04-01,-0.785
ITA,2003-05-01,-0.785
ITA,2003-06-01,-0.785
ITA,2003-07-01,-0.785
ITA,2003-08-01,-0.785
ITA,2003-09-01,-0.785
ITA,2003-10-01,-0.785
ITA,2003-11-01,-0.785
ITA,2003-12-01,-0.785
ITA,2004-01-01,-0.48
ITA,2004-02-01,-0.48
ITA,2004-03-01,-0.48
ITA,2004-04-01,-0.48
ITA,2004-05-01,-0.48
ITA,2004-06-01,-0.48
ITA,2004-07-01,-0.48
ITA,2004-08-01,-0.48
ITA,2004-09-01,-0.48
ITA,2004-10-01,-0.48
ITA,2004-11-01,-0.48
ITA,2004-12-01,-0.48
ITA,2005-01-01,-0.88
ITA,2005-02-01,-0.88
ITA,2005-03-01,-0.88
ITA,2005-04-01,-0.88
ITA,2005-05-01,-0.88
ITA,2005-06-01,-0.88
ITA,2005-07-01,-0.88
ITA,2005-08-01,-0.88
ITA,2005-09-01,-0.88
ITA,2005-10-01,-0.88
ITA,2005-11-01,-0.88
ITA,2005-12-01,-0.88
ITA,2006-01-01,-1.469
ITA,2006-02-01,-1.469
ITA,2006-03-01,-1.469
ITA,2006-04-01,-1.469
ITA,2006-05-01,-1.469
ITA,2006-06-01,-1.469
ITA,2006-07-01,-1.469
ITA,2006-08-01,-1.469
ITA,2006-09-01,-1.469
ITA,2006-10-01,-1.469
ITA,2006-11-01,-1.469
ITA,2006-12-01,-1.469
ITA,2007-01-01,-1.362
ITA,2007-02-01,-1.362
ITA,2007-03-01,-1.362
ITA,2007-04-01,-1.362
ITA,2007-05-01,-1.362
ITA,2007-06-01,-1.362
ITA,2007-07-01,-1.362
ITA,2007-08-01,-1.362
ITA,2007-09-01,-1.362
ITA,2007-10-01,-1.362
ITA,2007-11-01,-1.362
ITA,2007-12-01,-1.362
ITA,2008-01-01,-2.723
ITA,2008-02-01,-2.723
ITA,2008-03-01,-2.723
ITA,2008-04-01,-2.723
ITA,2008-05-01,-2.723
ITA,2008-06-01,-2.723
ITA,2008-07-01,-2.723
ITA,2008-08-01,-2.723
ITA,2008-09-01,-2.723
ITA,2008-10-01,-2.723
ITA,2008-11-01,-2.723
ITA,2008-12-01,-2.723
ITA,2009-01-01,-1.822
ITA,2009-02-01,-1.822
ITA,2009-03-01,-1.822
ITA,2009-04-01,-1.822
ITA,2009-05-01,-1.822
ITA,2009-06-01,-1.822
ITA,2009-07-01,-1.822
ITA,2009-08-01,-1.822
ITA,2009-09-01,-1.822
ITA,2009-10-01,-1.822
ITA,2009-11-01,-1.822
ITA,2009-12-01,-1.822
ITA,2010-01-01,-3.223
ITA,2010-02-01,-3.223
ITA,2010-03-01,-3.223
ITA,2010-04-01,-3.223
ITA,2010-05-01,-3.223
ITA,2010-06-01,-3.223
ITA,2010-07-01,-3.223
ITA,2010-08-01,-3.223
ITA,2010-09-01,-3.223
ITA,2010-10-01,-3.223
ITA,2010-11-01,-3.223
ITA,2010-12-01,-3.223
ITA,2011-01-01,-2.742
ITA,2011-02-01,-2.742
ITA,2011-03-01,-2.742
ITA,2011-04-01,-2.742
ITA,2011-05-01,-2.742
ITA,2011-06-01,-2.742
ITA,2011-07-01,-2.742
ITA,2011-08-01,-2.742
ITA,2011-09-01,-2.742
ITA,2011-10-01,-2.742
ITA,2011-11-01,-2.742
ITA,2011-12-01,-2.742
ITA,2012-01-01,-0.201
ITA,2012-02-01,-0.201
ITA,2012-03-01,-0.201
ITA,2012-04-01,-0.201
ITA,2012-05-01,-0.201
ITA,2012-06-01,-0.201
ITA,2012-07-01,-0.201
ITA,2012-08-01,-0.201
ITA,2012-09-01,-0.201
ITA,2012-10-01,-0.201
ITA,2012-11-01,-0.201
ITA,2012-12-01,-0.201
ITA,2013-01-01,1.03
ITA,2013-02-01,1.03
ITA,2013-03-01,1.03
ITA,2013-04-01,1.03
ITA,2013-05-01,1.03
ITA,2013-06-01,1.03
ITA,2013-07-01,1.03
ITA,2013-08-01,1.03
ITA,2013-09-01,1.03
ITA,2013-10-01,1.03
ITA,2013-11-01,1.03
ITA,2013-12-01,1.03
ITA,2014-01-01,1.754
ITA,2014-02-01,1.754
ITA,2014-03-01,1.754
ITA,2014-04-01,1.754
ITA,2014-05-01,1.754
ITA,2014-06-01,1.754
ITA,2014-07-01,1.754
ITA,2014-08-01,1.754
ITA,2014-09-01,1.754
ITA,2014-10-01,1.754
ITA,2014-11-01,1.754
ITA,2014-12-01,1.754
ITA,2015-01-01,1.243
ITA,2015-02-01,1.243
ITA,2015-03-01,1.243
ITA,2015-04-01,1.243
ITA,2015-05-01,1.243
ITA,2015-06-01,1.243
ITA,2015-07-01,1.243
ITA,2015-08-01,1.243
ITA,2015-09-01,1.243
ITA,2015-10-01,1.243
ITA,2015-11-01,1.243
ITA,2015-12-01,1.243
ITA,2016-01-01,2.461
ITA,2016-02-01,2.461
ITA,2016-03-01,2.461
ITA,2016-04-01,2.461
ITA,2016-05-01,2.461
ITA,2016-06-01,2.461
ITA,2016-07-01,2.461
ITA,2016-08-01,2.461
ITA,2016-09-01,2.461
ITA,2016-10-01,2.461
ITA,2016-11-01,2.461
ITA,2016-12-01,2.461
ITA,2017-01-01,2.439
ITA,2017-02-01,2.439
ITA,2017-03-01,2.439
ITA,2017-04-01,2.439
ITA,2017-05-01,2.439
ITA,2017-06-01,2.439
ITA,2017-07-01,2.439
ITA,2017-08-01,2.439
ITA,2017-09-01,2.439
ITA,2017-10-01,2.439
ITA,2017-11-01,2.439
ITA,2017-12-01,2.439
ITA,2018-01-01,2.501
ITA,2018-02-01,2.501
ITA,2018-03-01,2.501
ITA,2018-04-01,2.501
ITA,2018-05-01,2.501
ITA,2018-06-01,2.501
ITA,2018-07-01,2.501
ITA,2018-08-01,2.501
ITA,2018-09-01,2.501
ITA,2018-10-01,2.501
ITA,2018-11-01,2.501
ITA,2018-12-01,2.501
ITA,2019-01-01,3.157
ITA,2019-02-01,3.157
ITA,2019-03-01,3.157
ITA,2019-04-01,3.157
ITA,2019-05-01,3.157
ITA,2019-06-01,3.157
ITA,2019-07-01,3.157
ITA,2019-08-01,3.157
ITA,2019-09-01,3.157
ITA,2019-10-01,3.157
ITA,2019-11-01,3.157
ITA,2019-12-01,3.157
ITA,2020-01-01,3.761
ITA,2020-02-01,3.761
ITA,2020-03-01,3.761
ITA,2020-04-01,3.761
ITA,2020-05-01,3.761
ITA,2020-06-01,3.761
ITA,2020-07-01,3.761
ITA,2020-08-01,3.761
ITA,2020-09-01,3.761
ITA,2020-10-01,3.761
ITA,2020-11-01,3.761
ITA,2020-12-01,3.761
ITA,2021-01-01,2.1
ITA,2021-02-01,2.1
ITA,2021-03-01,2.1
ITA,2021-04-01,2.1
ITA,2021-05-01,2.1
ITA,2021-06-01,2.1
ITA,2021-07-01,2.1
ITA,2021-08-01,2.1
ITA,2021-09-01,2.1
ITA,2021-10-01,2.1
ITA,2021-11-01,2.1
ITA,2021-12-01,2.1
ITA,2022-01-01,-1.725
ITA,2022-02-01,-1.725
ITA,2022-03-01,-1.725
ITA,2022-04-01,-1.725
ITA,2022-05-01,-1.725
ITA,2022-06-01,-1.725
ITA,2022-07-01,-1.725
ITA,2022-08-01,-1.725
ITA,2022-09-01,-1.725
ITA,2022-10-01,-1.725
ITA,2022-11-01,-1.725
ITA,2022-12-01,-1.725
ITA,2023-01-01,0.138
ITA,2023-02-01,0.138
ITA,2023-03-01,0.138
ITA,2023-04-01,0.138
ITA,2023-05-01,0.138
ITA,2023-06-01,0.138
ITA,2023-07-01,0.138
ITA,2023-08-01,0.138
ITA,2023-09-01,0.138
ITA,2023-10-01,0.138
ITA,2023-11-01,0.138
ITA,2023-12-01,0.138
ITA,2024-01-01,1.13
ITA,2024-02-01,1.13
ITA,2024-03-01,1.13
ITA,2024-04-01,1.13
ITA,2024-05-01,1.13
ITA,2024-06-01,1.13
ITA,2024-07-01,1.13
ITA,2024-08-01,1.13
ITA,2024-09-01,1.13
ITA,2024-10-01,1.13
ITA,2024-11-01,1.13
ITA,2024-12-01,1.13
ITA,2025-01-01,0.907
ITA,2025-02-01,0.907
ITA,2025-03-01,0.907
ITA,2025-04-01,0.907
ITA,2025-05-01,0.907
ITA,2025-06-01,0.907
ITA,2025-07-01,0.907
ITA,2025-08-01,0.907
ITA,2025-09-01,0.907
ITA,2025-10-01,0.907
ITA,2025-11-01,0.907
ITA,2025-12-01,0.907
JPN,1990-01-01,1.403
JPN,1990-02-01,1.403
JPN,1990-03-01,1.403
JPN,1990-04-01,1.403
JPN,1990-05-01,1.403
JPN,1990-06-01,1.403
JPN,1990-07-01,1.403
JPN,1990-08-01,1.403
JPN,1990-09-01,1.403
JPN,1990-10-01,1.403
JPN,1990-11-01,1.403
JPN,1990-12-01,1.403
JPN,1991-01-01,1.867
JPN,1991-02-01,1.867
JPN,1991-03-01,1.867
JPN,1991-04-01,1.867
JPN,1991-05-01,1.867
JPN,1991-06-01,1.867
JPN,1991-07-01,1.867
JPN,1991-08-01,1.867
JPN,1991-09-01,1.867
JPN,1991-10-01,1.867
JPN,1991-11-01,1.867
JPN,1991-12-01,1.867
JPN,1992-01-01,2.823
JPN,1992-02-01,2.823
JPN,1992-03-01,2.823
JPN,1992-04-01,2.823
JPN,1992-05-01,2.823
JPN,1992-06-01,2.823
JPN,1992-07-01,2.823
JPN,1992-08-01,2.823
JPN,1992-09-01,2.823
JPN,1992-10-01,2.823
JPN,1992-11-01,2.823
JPN,1992-12-01,2.823
JPN,1993-01-01,2.908
JPN,1993-02-01,2.908
JPN,1993-03-01,2.908
JPN,1993-04-01,2.908
JPN,1993-05-01,2.908
JPN,1993-06-01,2.908
JPN,1993-07-01,2.908
JPN,1993-08-01,2.908
JPN,1993-09-01,2.908
JPN,1993-10-01,2.908
JPN,1993-11-01,2.908
JPN,1993-12-01,2.908
JPN,1994-01-01,2.611
JPN,1994-02-01,2.611
JPN,1994-03-01,2.611
JPN,1994-04-01,2.611
JPN,1994-05-01,2.611
JPN,1994-06-01,2.611
JPN,1994-07-01,2.611
JPN,1994-08-01,2.611
JPN,1994-09-01,2.611
JPN,1994-10-01,2.611
JPN,1994-11-01,2.611
JPN,1994-12-01,2.611
JPN,1995-01-01,1.991
JPN,1995-02-01,1.991
JPN,1995-03-01,1.991
JPN,1995-04-01,1.991
JPN,1995-05-01,1.991
JPN,1995-06-01,1.991
JPN,1995-07-01,1.991
JPN,1995-08-01,1.991
JPN,1995-09-01,1.991
JPN,1995-10-01,1.991
JPN,1995-11-01,1.991
JPN,1995-12-01,1.991
JPN,1996-01-01,1.4
JPN,1996-02-01,1.4
JPN,1996-03-01,1.4
JPN,1996-04-01,1.4
JPN,1996-05-01,1.4
JPN,1996-06-01,1.4
JPN,1996-07-01,1.4
JPN,1996-08-01,1.4
JPN,1996-09-01,1.4
JPN,1996-10-01,1.4
JPN,1996-11-01,1.4
JPN,1996-12-01,1.4
JPN,1997-01-01,2.117
JPN,1997-02-01,2.117
JPN,1997-03-01,2.117
JPN,1997-04-01,2.117
JPN,1997-05-01,2.117
JPN,1997-06-01,2.117
JPN,1997-07-01,2.117
JPN,1997-08-01,2.117
JPN,1997-09-01,2.117
JPN,1997-10-01,2.117
JPN,1997-11-01,2.117
JPN,1997-12-01,2.117
JPN,1998-01-01,2.809
JPN,1998-02-01,2.809
JPN,1998-03-01,2.809
JPN,1998-04-01,2.809
JPN,1998-05-01,2.809
JPN,1998-06-01,2.809
JPN,1998-07-01,2.809
JPN,1998-08-01,2.809
JPN,1998-09-01,2.809
JPN,1998-10-01,2.809
JPN,1998-11-01,2.809
JPN,1998-12-01,2.809
JPN,1999-01-01,2.465
JPN,1999-02-01,2.465
JPN,1999-03-01,2.465
JPN,1999-04-01,2.465
JPN,1999-05-01,2.465
JPN,1999-06-01,2.465
JPN,1999-07-01,2.465
JPN,1999-08-01,2.465
JPN,1999-09-01,2.465
JPN,1999-10-01,2.465
JPN,1999-11-01,2.465
JPN,1999-12-01,2.465
JPN,2000-01-01,2.628
JPN,2000-02-01,2.628
JPN,2000-03-01,2.628
JPN,2000-04-01,2.628
JPN,2000-05-01,2.628
JPN,2000-06-01,2.628
JPN,2000-07-01,2.628
JPN,2000-08-01,2.628
JPN,2000-09-01,2.628
JPN,2000-10-01,2.628
JPN,2000-11-01,2.628
JPN,2000-12-01,2.628
JPN,2001-01-01,1.97
JPN,2001-02-01,1.97
JPN,2001-03-01,1.97
JPN,2001-04-01,1.97
JPN,2001-05-01,1.97
JPN,2001-06-01,1.97
JPN,2001-07-01,1.97
JPN,2001-08-01,1.97
JPN,2001-09-01,1.97
JPN,2001-10-01,1.97
JPN,2001-11-01,1.97
JPN,2001-12-01,1.97
JPN,2002-01-01,2.609
JPN,2002-02-01,2.609
JPN,2002-03-01,2.609
JPN,2002-04-01,2.609
JPN,2002-05-01,2.609
JPN,2002-06-01,2.609
JPN,2002-07-01,2.609
JPN,2002-08-01,2.609
JPN,2002-09-01,2.609
JPN,2002-10-01,2.609
JPN,2002-11-01,2.609
JPN,2002-12-01,2.609
JPN,2003-01-01,3.085
JPN,2003-02-01,3.085
JPN,2003-03-01,3.085
JPN,2003-04-01,3.085
JPN,2003-05-01,3.085
JPN,2003-06-01,3.085
JPN,2003-07-01,3.085
JPN,2003-08-01,3.085
JPN,2003-09-01,3.085
JPN,2003-10-01,3.085
JPN,2003-11-01,3.085
JPN,2003-12-01,3.085
JPN,2004-01-01,3.721
JPN,2004-02-01,3.721
JPN,2004-03-01,3.721
JPN,2004-04-01,3.721
JPN,2004-05-01,3.721
JPN,2004-06-01,3.721
JPN,2004-07-01,3.721
JPN,2004-08-01,3.721
JPN,2004-09-01,3.721
JPN,2004-10-01,3.721
JPN,2004-11-01,3.721
JPN,2004-12-01,3.721
JPN,2005-01-01,3.521
JPN,2005-02-01,3.521
JPN,2005-03-01,3.521
JPN,2005-04-01,3.521
JPN,2005-05-01,3.521
JPN,2005-06-01,3.521
JPN,2005-07-01,3.521
JPN,2005-08-01,3.521
JPN,2005-09-01,3.521
JPN,2005-10-01,3.521
JPN,2005-11-01,3.521
JPN,2005-12-01,3.521
JPN,2006-01-01,3.792
JPN,2006-02-01,3.792
JPN,2006-03-01,3.792
JPN,2006-04-01,3.792
