date,iso3c,year,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,GAIN
2018-01-01,LTU,2018,1.170760046113307,-1.7399555018144834,2.70176110646602,4.925,19380.188,54.294000000000004,33.341,9690.910999999998,0.35600000000000004,0.37130795066735106,0.4660419523715973,1.031447410583496,0.7292368412017822,0.9230982065200806,1.0937148332595823,0.901560366153717,3.75622294736175
2019-01-01,LTU,2019,0.7068437711965389,-1.4372557104621533,2.3347882955607315,4.675,19731.247,55.132,35.586,9866.243,3.756,0.370669522797368,0.6663055419921875,1.0076661109924316,0.7706235647201538,0.9859898090362548,1.1466240882873535,0.9947876334190368,3.03401291724937
2020-01-01,LTU,2020,0.2684122134910178,-0.6262564847697857,1.2053179513326029,0.04999999999999991,20520.439,57.352,45.889,10257.009999999998,7.208000000000001,0.369678958836297,0.7785606980323792,1.014909744262695,0.92147696018219,0.9484824538230896,1.0801745653152466,1.004180908203125,3.32520395511175
2021-01-01,LTU,2021,0.18077198028420852,-1.2615966025695002,4.684175099765718,6.375,23945.755,67.068,43.297,11972.633,1.449,0.365135568681147,0.8245722651481628,1.0174494981765747,0.809846818447113,1.0746464729309082,1.2701860666275024,1.0303360223770142,1.97928850188291
2022-01-01,LTU,2022,2.5627003018910917,-0.38921881201686687,19.61468541592435,2.625,25170.24,71.082,38.063,12584.9145,-6.099,0.359920453785628,0.7469741106033325,0.9939615726470948,0.6530325412750244,1.0603322982788086,1.2988812923431396,1.0677858591079712,0.377421079952995
2023-01-01,LTU,2023,4.65,1.1185000000000005,9.47017288964713,0.3,27684.698,79.824,37.34,13842.2955,1.099,0.359642639101339,0.7815455198287964,1.050121188163757,0.7421115040779114,1.2671961784362793,1.338042140007019,1.0711129903793335,0.358912812034639
2024-01-01,LTU,2024,3.359081841057493,-0.72833449523779,0.7156906888579516,2.775,29338.624,84.847,38.223,14669.087,2.473,,,,,,,,
2025-01-01,LTU,2025,3.2722186688311687,-1.1333432717345306,3.724702147223723,3.1999999999999997,30835.023,89.192,41.837,15416.511,1.966,,,,,,,,
1980-01-01,LUX,1980,7.501666666666666,-3.959773185191142,,,,,,,,,,,,,,,
1981-01-01,LUX,1981,8.6775,-5.233958453583454,,,,,,,,,,,,,,,
1982-01-01,LUX,1982,10.501666666666667,-2.499339544238285,,,,,,,,,,,,,,,
1983-01-01,LUX,1983,9.830833333333333,-1.2737048409891658,,,,,,,,,,,,,,,
1984-01-01,LUX,1984,10.223333333333334,-2.216180083773333,,,,,,,,,,,,,,,
1985-01-01,LUX,1985,9.53,-1.092935982633351,,,,,,,,,,,,,,,
1986-01-01,LUX,1986,8.666666666666666,0.9840983171312123,,,,,,,,,,,,,,,
1987-01-01,LUX,1987,7.96,-0.4249371060226323,,,,,,,,,,,,,,,
1988-01-01,LUX,1988,7.1258333333333335,-1.7189559096192395,,,,,,,,,,,,,,,
1989-01-01,LUX,1989,7.679166666666667,-0.8182959779224083,,,,,,,,,,,,,,,
1990-01-01,LUX,1990,8.508333333333333,-0.04132361329872788,3.2533653591500045,,33066.888,12.628,,33066.888,,,,,,,,,
1991-01-01,LUX,1991,8.146666666666667,0.2879706652996125,3.12165793430664,,35346.49,13.683,,35346.49,,,,,,,,,
1992-01-01,LUX,1992,7.900833333333334,0.8904544884939619,3.1548643626921713,,39061.02,15.327999999999998,,39061.02,,,,,,,,,
1993-01-01,LUX,1993,6.881635924462011,1.0085549145426147,3.5884342981247204,,39483.057,15.714,,39483.057,,,,,,,,,
1994-01-01,LUX,1994,7.148268970763536,0.06767662403703598,2.1960327624367415,,43306.887,17.487,,43306.887,,,,,,,,,
1995-01-01,LUX,1995,7.231123384465775,0.6504737238352798,1.8701094955498156,,50705.085,20.571,10.282,25353.3545,12.022,0.315634137794362,,,,,,,5.94135286499369
1996-01-01,LUX,1996,6.322759238346195,-0.11551116303604873,1.1836009874373625,1.4249999999999998,49718.865,20.464,10.168,24860.057,11.566,0.315373519376012,1.9513745307922363,1.9597346782684328,1.3813023567199707,1.7099990844726562,1.7574167251586914,1.5499873161315918,6.61858598554733
1997-01-01,LUX,1997,5.597666345128302,-0.7543350693928498,1.3671782508216586,5.5,44202.559,18.428,10.062,22102.0665,9.978,0.315224697508862,,,,,,,5.2294258659641
1998-01-01,LUX,1998,4.730930030114813,-0.5328446148308847,0.9600924751809862,6.625,45636.55299999999,19.263,9.51,22819.215,8.556,0.314922400264176,1.8868831396102903,1.963496685028076,1.3853188753128052,1.7637275457382202,1.49116849899292,1.5249286890029907,4.31641517832506
1999-01-01,LUX,1999,4.668467532467532,-0.9686108465333293,1.0243421662763248,8.2,49341.225,21.088,8.394,24671.857,10.771,0.314664419719419,,,,,,,1.32180988825292
2000-01-01,LUX,2000,5.516770735303344,-0.5106761217107325,3.1488618244041877,6.95,48984.173,21.24,7.494,24494.307500000006,12.654000000000002,0.314379707311848,1.9839829206466677,1.890468955039978,1.6054747104644775,1.8153138160705569,1.849446415901184,1.5101866722106934,3.32326290279404
2001-01-01,LUX,2001,4.863235185708011,-0.15450416225015778,2.6672895377973362,3.0500000000000003,48718.905999999995,21.388,7.623,24361.600000000002,8.275,0.313834402061603,,,,,,,1.09394908282746
2002-01-01,LUX,2002,4.70176681410377,0.08955749345366053,2.07435591974037,3.25,53227.76499999999,23.633,7.448,26614.3435,7.608999999999999,0.313911072753298,2.0101449489593506,1.9752564430236816,1.6379165649414062,1.8705697059631348,1.8643367290496824,1.4082969427108765,-0.305834102253598
2003-01-01,LUX,2003,4.032513300708953,0.019398920693257143,2.0516326248756616,2.625,66160.476,29.66,7.435,33079.932499999995,7.145,0.312894136015528,1.643057107925415,1.8560216426849363,1.4407081604003906,1.827028512954712,1.7886048555374146,1.5330955982208252,-3.52829495603963
2004-01-01,LUX,2004,4.185673920885877,-0.08804861296852125,2.2249788987662673,4.35,77030.646,35.049,7.830000000000001,38514.257,7.074000000000001,0.309593506800357,1.8225640058517456,1.8773162364959717,1.3154350519180298,1.844977855682373,1.7842446565628052,1.6682772636413574,-3.77243291478831
2005-01-01,LUX,2005,3.366345606687998,-0.9230468529690498,2.4864846014963473,2.5,81728.362,37.693,7.95,40863.751,6.938,0.308840318140307,1.6474157571792605,1.7720860242843628,1.331648588180542,1.8188005685806272,1.638608694076538,1.5819178819656372,-4.73218056296786
2006-01-01,LUX,2006,3.91778667105841,-0.8728431470639708,2.6695002537069414,6.075,91478.072,42.912,8.205,45739.606,6.642,0.308488461416727,1.873079538345337,1.5668262243270874,1.399898886680603,1.6867743730545044,1.6748696565628052,1.547201156616211,-4.02489611008899
2007-01-01,LUX,2007,4.561664753121275,-0.06867738763905813,2.3114053997006314,8.1,108344.425,51.594,8.092,54173.8975,6.549,0.30912994802136,1.961524486541748,1.5860413312911987,1.4837180376052856,1.7479099035263062,1.7376186847686768,1.5376994609832764,-9.50892619460086
2008-01-01,LUX,2008,4.608944193487671,0.9436889626074407,3.406104367063057,-0.3,121616.145,58.838,14.627,60809.152500000004,6.1290000000000004,0.308496864199382,1.9571373462677,1.6166863441467283,1.511939525604248,1.7893414497375488,1.6580346822738647,1.5455790758132937,-9.75290806176885
2009-01-01,LUX,2009,4.229857150699542,0.9731862214825601,0.3703664621989122,-3.1999999999999997,110249.419,54.407999999999994,15.285000000000002,55124.35199999999,5.785,0.309244897945237,1.9635378122329712,1.7435144186019895,1.4503817558288574,1.8196836709976196,1.643333911895752,1.555080533027649,-7.51519624522962
2010-01-01,LUX,2010,3.1759700688645194,-0.0385025223632203,2.272337964619593,3.725,112049.14999999998,56.26,19.09,56024.309499999996,5.778,0.307441884713422,2.0385849475860596,1.7164180278778076,1.4612185955047607,1.8441003561019895,1.6739094257354736,1.5748357772827148,-7.27452642422806
2011-01-01,LUX,2011,2.9237496466792803,0.13046415198074238,3.4112925456559196,1.0,120526.246,61.685,18.503,60263.29,5.64,0.306797621321266,2.153153419494629,1.742659091949463,1.3174268007278442,1.8235300779342651,1.858983039855957,1.604539394378662,-8.19367272940599
2012-01-01,LUX,2012,1.821414598749839,0.018712674307639895,2.6637167230577496,1.675,113953.49200000001,59.814,20.849,56976.88999999999,4.991,0.307592349561352,2.1143639087677,1.6636219024658203,1.3319188356399536,1.7916851043701172,1.7598860263824463,1.6499006748199463,-8.09216872005719
2013-01-01,LUX,2013,1.8514804488989272,-0.4992716776295152,1.7359931128025707,3.15,121422.92100000002,65.204,22.407,60711.801,3.935,0.306578578245816,2.115706205368042,1.6224220991134644,1.3352481126785278,1.8075591325759888,1.770977258682251,1.6310313940048218,-9.40976191324944
2014-01-01,LUX,2014,1.337091403162055,-1.2035116828357675,0.6300771589210308,2.65,125200.137,68.823,21.863,62600.612,4.095,0.304532109455238,2.069159030914306,1.647940158843994,1.3783237934112549,1.9019798040390017,1.625041127204895,1.554585576057434,-10.5850421670938
2015-01-01,LUX,2015,0.3633186628186628,-1.7729049327865118,0.47464188139898456,2.3249999999999997,106710.076,60.078,21.133,53355.568999999996,5.604,0.303678209160099,2.0535106658935547,1.6927030086517334,1.426368236541748,1.8381338119506836,1.6455750465393066,1.5469660758972168,-11.1906782793378
2016-01-01,LUX,2016,0.2544640504423113,-1.587100636142398,0.2909323882040349,4.9750000000000005,107948.007,62.20000000000001,19.598,53974.827,7.401,0.300690923925103,2.0498945713043213,1.6558916568756104,1.4036171436309814,1.7198374271392822,1.7100107669830322,1.5007550716400146,-13.6996163407469
2017-01-01,LUX,2017,0.5456528976151401,-1.7848448718414396,1.7309889104878444,1.325,111211.57899999998,65.689,21.802000000000003,55606.362,6.4430000000000005,0.30327376283152,1.9411214590072632,1.6454429626464844,1.312893629074097,1.6990904808044434,1.681957483291626,1.5222454071044922,-14.9550291312869
2018-01-01,LUX,2018,0.565096357081769,-2.3456191908460213,1.5268417678467647,1.25,118135.07,71.118,20.87,59069.018500000006,8.313,0.307782445218827,2.048039197921753,1.7364133596420288,1.3474905490875244,1.7679558992385864,1.7491340637207031,1.5432368516921997,-15.4816895797018
2019-01-01,LUX,2019,-0.12018557730514252,-2.264285058963835,1.745338720445363,2.9,113830.259,69.88,22.339,56916.36549999999,8.528,0.307242988384219,2.072476863861084,1.6954845190048218,1.3333135843276978,1.7495582103729248,1.685110092163086,1.4918642044067385,-17.984243603495
2020-01-01,LUX,2020,-0.41426348108413324,-1.3089321793449369,0.8218548482104643,-0.8749999999999999,117570.398,73.612,24.533,58783.53650000001,4.918,0.30823069807938,2.0236995220184326,1.792388916015625,1.2124823331832886,1.7359004020690918,1.8381770849227903,1.4974637031555176,-18.1758476465667
2021-01-01,LUX,2021,-0.35658569977727583,-1.7989542826309846,2.525151241765429,7.2749999999999995,136190.492,86.444,24.185,68095.611,6.416,0.307571072543392,1.840929388999939,1.6772569417953491,1.1940795183181765,1.747622013092041,1.9066933393478391,1.4955761432647705,-24.7135247216677
2022-01-01,LUX,2022,1.7277587108416628,-1.2241604030662956,6.334764916549164,1.4500000000000002,125295.528,80.865,24.902,62647.711,9.514,0.310316455288491,1.8835904598236084,1.7722278833389282,1.0643900632858276,1.7685104608535769,1.8339669704437256,1.5414745807647705,-28.2755610549459
2023-01-01,LUX,2023,3.065892992424242,-0.8909527492355725,3.7459789380443715,-1.05,132563.659,87.599,25.024,66281.18400000001,11.234,0.31132701026558,1.926659107208252,1.9142132997512815,1.0540016889572144,1.7524347305297852,1.9290632009506223,1.6326628923416138,-26.0777819981815
2024-01-01,LUX,2024,2.7213333333333334,-1.4858700064555326,2.060156719712868,0.9500000000000001,138634.368,93.169,25.981000000000005,69317.382,13.776000000000002,,,,,,,,
2025-01-01,LUX,2025,2.2268,-2.1858867167919795,1.8027124608638037,-0.4000000000000001,140940.549,96.613,26.352999999999998,70469.8035,8.759,,,,,,,,
1992-01-01,LVA,1992,,,891.2019026064353,,613.21,1.641,,613.21,11.663000000000002,,,,,,,,
1993-01-01,LVA,1993,,,165.47124191588748,,990.424,2.643,,990.424,15.770000000000001,,,,,,,,
1994-01-01,LVA,1994,,,36.06859762618209,,1671.291,4.391,,1671.291,4.582,,,,,,,,
1995-01-01,LVA,1995,,,25.03100153195079,,2096.127,5.242,,2096.127,-0.308,0.38806132585176495,,,,,,,7.96551589578313
1996-01-01,LVA,1996,,,17.726529521878224,2.4,2348.382,5.799,,2348.382,-4.824,0.389710416326391,-0.20333875715732566,0.4854589104652405,0.5614030957221985,0.1336677819490432,0.9041388630867004,0.7233474850654602,7.69756533908774
1997-01-01,LVA,1997,,,8.469571461035143,8.975,2597.492,6.351,,2597.492,-5.433,0.384265715614178,,,,,,,8.2620867386995
1998-01-01,LVA,1998,12.0,7.355,4.6642909300081845,6.7,2882.142,6.977,9.815,1441.086,-9.309,0.382420128641616,0.1440595686435699,0.18777912855148307,0.0337703004479408,0.2365082949399948,0.8391863703727722,0.8284367918968201,9.25217989549803
1999-01-01,LVA,1999,13.055,7.417921620999138,2.365342657535424,2.6500000000000004,3053.208,7.325,14.833999999999998,1525.1804999999997,-7.425999999999999,0.379777777243889,,,,,,,8.26672024571087
2000-01-01,LVA,2000,8.96875,2.941303142985923,2.6571404971894563,5.8,3260.181,7.765,15.094,1629.302,-4.822,0.38099472177201904,-0.041916824877262095,0.2099149078130722,0.4194341599941253,0.1489010900259018,0.6962307095527649,0.7422880530357361,7.88177796304066
2001-01-01,LVA,2001,7.575479194115064,2.557739846156894,2.4882253770393143,6.175,3480.7820000000006,8.192,17.825,1739.844,-7.666,0.380322464064953,,,,,,,8.02775345375864
2002-01-01,LVA,2002,5.41022739036326,0.7980180697131497,1.9445808905635464,6.949999999999999,3987.891,9.256,15.383000000000001,1993.0595,-6.687,0.3791452207062889,0.0108463577926158,0.4867814183235168,0.94435715675354,0.3102198839187622,0.8835396766662598,0.8377800583839417,8.44356614831065
2003-01-01,LVA,2003,4.9007299783549785,0.8876155983392825,2.943179324262207,8.549999999999999,4892.173,11.249,15.424,2445.6524999999997,-8.138,0.37863527772272104,0.24292780458927146,0.5983211398124695,1.001643180847168,0.5818594098091125,0.9540423154830932,0.7670041918754578,8.72804436673707
2004-01-01,LVA,2004,4.858285455486542,0.5845629216321439,6.186148202005977,8.299999999999999,6075.411,13.830999999999998,15.321999999999997,3037.556,-12.777,0.37908654082184495,0.153246521949768,0.5744182467460632,0.6167552471160889,0.5388460159301758,0.9219567179679872,0.7005355954170227,8.31247844829844
2005-01-01,LVA,2005,3.8746547775895603,-0.4147376820674875,6.745423232747981,10.475,7259.7429999999995,16.332,12.507,3629.6270000000004,-12.288000000000002,0.37609291378253,0.3673408329486847,0.5298170447349548,0.8140214085578918,0.5658779144287109,0.8744899034500122,0.7818130850791931,8.60690684486148
2006-01-01,LVA,2006,4.133657773386035,-0.6569720447363467,6.540621611981603,11.950000000000001,9180.485,20.453,10.657,4590.2525000000005,-21.921000000000003,0.375548960821245,0.3567235469818115,0.6546582579612732,0.8383687138557434,0.6168935298919678,0.9337804317474364,0.846699059009552,8.61184314305932
2007-01-01,LVA,2007,5.283703157349897,0.6533610165895635,10.055270386563803,10.4,13338.82,29.463000000000005,8.997,6669.894499999999,-21.809,0.373210386310026,0.3384744226932525,0.4252782464027405,0.5619305372238159,0.7158048152923584,0.9548273086547852,0.8289152979850769,8.75314079917418
2008-01-01,LVA,2008,6.433952726017943,2.768697495137712,15.471556540452411,-2.875,15647.205,34.296,19.319,7822.1545,-12.877,0.372268216195968,0.23015426099300376,0.5210471749305725,0.203508123755455,0.777326226234436,0.9663874506950378,0.7807862758636475,8.78262745316818
2009-01-01,LVA,2009,12.351787518037519,9.095116588820536,3.621475237846232,-14.225,11909.596,25.758,37.641,5951.81,7.872,0.375640009071488,0.2021610140800476,0.6190907955169678,0.3482798039913177,0.7899166345596313,0.9226583242416382,0.8499353528022766,9.56083708227083
2010-01-01,LVA,2010,10.33824577294686,7.1237731817191206,-1.054741019463873,-4.5249999999999995,11086.477,23.509,48.181999999999995,5540.679500000001,1.7329999999999999,0.366813811492158,0.2038089781999588,0.7227732539176941,0.5278540253639221,0.7586040496826172,0.9285324811935424,0.7942438721656799,8.70394693243716
2011-01-01,LVA,2011,6.041353328974611,3.2480678342760725,4.369739476098064,2.4250000000000003,12933.575000000003,26.832000000000004,46.808,6465.854,-3.52,0.372654243915782,0.2793437242507934,0.6892739534378052,0.3200021386146545,0.7401688098907471,0.9548869132995604,0.736775279045105,8.34749152316063
2012-01-01,LVA,2012,4.994101190476191,3.1913992660339914,2.263896379679324,7.2250000000000005,13270.873,27.136,44.371,6636.3184999999985,-3.871,0.37245517142689,0.238223135471344,0.8283481001853943,0.4536267220973968,0.7799220681190491,1.0106267929077148,0.7755155563354492,8.70927693498456
2013-01-01,LVA,2013,3.5324383125138272,1.181686185985385,-0.028926145224122197,1.95,14407.0,29.157,41.774,7203.959,-2.892,0.37101317876385,0.3212802410125732,0.8793508410453796,0.5936352610588074,0.7621521353721619,1.0371029376983645,0.7703859806060791,9.12740367885122
2014-01-01,LVA,2014,2.7060738848933927,0.16547079889557018,0.6205127028707215,1.95,15131.397000000003,30.285,43.079,7565.5960000000005,-1.466,0.363794396198966,0.40977743268013,0.9508479237556458,0.4872683584690094,0.8709152340888977,1.1667453050613403,0.8494203090667725,9.36078229462456
2015-01-01,LVA,2015,1.0473898478079255,-1.088833747797249,0.1733547105408811,3.8499999999999996,13265.841,26.346999999999998,38.279,6633.0515000000005,-0.105,0.366959179724403,0.4340544641017914,1.0534099340438845,0.4363104104995727,0.7666736841201782,1.074820041656494,0.8465797901153564,9.20713311813595
2016-01-01,LVA,2016,0.5306607919254659,-1.3109038946592435,0.14360867583648196,2.4,13768.519,27.11,41.734,6884.6320000000005,1.78,0.365716759981622,0.3955864608287811,0.9655380249023438,0.4672195613384247,0.9278199672698976,1.0686925649642944,0.842499852180481,7.81189740690091
2017-01-01,LVA,2017,0.8341666666666666,-1.4963311027899129,2.931780655485822,3.3000000000000003,15066.124000000002,29.381,40.33,7533.2065,1.4720000000000002,0.366032801273666,0.5009982585906982,0.8655539751052856,0.4529546797275543,0.900835394859314,1.1448187828063965,0.7974883913993835,7.64854985392109
2018-01-01,LVA,2018,0.9025,-2.0082155479277906,2.5332615038447375,3.9,17195.706,33.263,38.304,8597.96,-0.39399999999999996,0.366192873144487,0.2972397804260254,1.000285029411316,0.3954440057277679,0.923180341720581,1.1344435214996338,0.7922109365463257,5.86158224780488
2019-01-01,LVA,2019,0.3425,-1.8015994816586922,2.8128894742452606,0.65,17241.515,33.103,37.911,8621.0055,-0.17200000000000001,0.366252654775584,0.4804580211639404,1.0657469034194946,0.4268704354763031,0.9790845513343812,1.1824791431427002,0.855535626411438,5.54543449121844
2020-01-01,LVA,2020,-0.0625,-0.9571686982608036,0.22618017457907744,-3.4749999999999996,17483.696,33.353,44.037,8740.374,3.039,0.365878712144315,0.6931095719337463,0.8380927443504333,0.4621817469596863,0.92213636636734,1.1804043054580688,0.8686856627464294,6.17557770353132
2021-01-01,LVA,2021,-0.0024999999999999974,-1.4448685828537087,3.284603906073483,6.625,20181.834,38.209,45.874,10088.457499999999,-4.067,0.36187833463176106,0.7206121683120728,0.8329424858093262,0.6734402179718018,0.9495164752006532,1.216103434562683,0.8963026404380798,5.00531120780374
2022-01-01,LVA,2022,2.2725,-0.6794191139079583,17.21268291236765,3.1750000000000003,20282.275,38.045,44.429,10139.4375,-5.468,0.36056315427972,0.6938071846961975,0.6915376782417297,0.4864091277122497,0.921031415462494,1.170886754989624,0.9374437928199768,3.74054210388088
2023-01-01,LVA,2023,3.828333333333333,-0.12851240832648156,9.37876237203353,-0.25,22615.109,42.584,44.647,11306.156500000003,-3.901,0.359746053956523,0.6981139779090881,0.6965609788894653,0.591089129447937,1.0398609638214111,1.17222261428833,0.993027687072754,3.21729413628118
2024-01-01,LVA,2024,3.2875,-0.919703339788866,1.2681978636802955,-0.45,23242.742,43.508,47.363,11620.921999999999,-2.107,,,,,,,,
2025-01-01,LVA,2025,3.276,-1.1366867167919799,3.563330309416784,-0.3,24374.291,45.535,48.322,12185.871500000001,-2.519,,,,,,,,
1999-01-01,MAR,1999,,,,0.5,,,,,,,,,,,,,
2000-01-01,MAR,2000,,,,1.6000000000000003,,,,,,,,,,,,,
2001-01-01,MAR,2001,,,,7.599999999999999,,,,,,,,,,,,,
2002-01-01,MAR,2002,,,,3.2999999999999994,,,,,,,,,,,,,
2003-01-01,MAR,2003,,,,6.3,,,,,,,,,,,,,
2004-01-01,MAR,2004,,,,4.8,,,,,,,,,,,,,
2005-01-01,MAR,2005,,,,3.0,,,,,,,,,,,,,
2006-01-01,MAR,2006,,,,8.625,,,,,,,,,,,,,2.55749454838303
2007-01-01,MAR,2007,,,,3.525,,,,,,,,,,,,,2.70994237194456
2008-01-01,MAR,2008,,,3.7130290782380473,5.95,,,,,,,,,,,,,2.97573871983748
2009-01-01,MAR,2009,,,0.9881279203037227,4.225,,,,,,,,,,,,,3.49229541094248
2010-01-01,MAR,2010,,,0.9948951648711001,3.8249999999999997,,,,,,,,,,,,,4.23384103635464
2011-01-01,MAR,2011,,,0.9098107806181384,5.25,,,,,,,,,,,,,3.16597938082647
2012-01-01,MAR,2012,,,1.2864574038146077,3.0,,,,,,,,,,,,,3.57226081720516
2013-01-01,MAR,2013,,,1.8855354949266359,4.55,,,,,,,,,,,,,4.19013142857023
2014-01-01,MAR,2014,,,0.4418596562432617,2.5500000000000003,,,,,,,,,,,,,5.89633758567481
2015-01-01,MAR,2015,,,1.5597962715899516,4.3500000000000005,,,,,,,,,,,,,6.05551693449367
2016-01-01,MAR,2016,,,1.6344797611106632,0.525,,,,,,,,,,,,,6.32157778686987
2017-01-01,MAR,2017,,,0.7561306443800372,5.05,,,,,,,,,,,,,6.39693282428913
2018-01-01,MAR,2018,,,1.807689720267051,3.0500000000000003,,,,,,,,,,,,,7.17790386454308
2019-01-01,MAR,2019,,,0.30311922683792,2.9,,,,,,,,,,,,,7.38856992347645
2020-01-01,MAR,2020,,,0.7078912785131773,-7.1499999999999995,,,,,,,,,,,,,7.5968060087529
2021-01-01,MAR,2021,,,1.4007177744589248,8.225,,,,,,,,,,,,,7.3361477301393
2022-01-01,MAR,2022,,,6.641478624522008,1.2750000000000001,,,,,,,,,,,,,7.30073190559595
2023-01-01,MAR,2023,,,6.141889938313619,3.375,,,,,,,,,,,,,6.55981047980924
2024-01-01,MAR,2024,,,0.9861820271294873,3.35,,,,,,,,,,,,,
2025-01-01,MAR,2025,,,2.098100368585143,4.8,,,,,,,,,,,,,
1990-01-01,MEX,1990,,,26.55152346202922,,3640.26,307.613,,1822.4535000000003,-3.365,,,,,,,,
1991-01-01,MEX,1991,,,22.83005605038493,,4281.697,368.772,,2143.77,-5.858999999999999,,,,,,,,
1992-01-01,MEX,1992,,,15.566965561987757,,4873.452,427.661,,2439.511,-8.452,,,,,,,,
1993-01-01,MEX,1993,,,9.772651491067608,,5933.292,530.226,,2966.8985000000007,-6.4430000000000005,,,,,,,,
1994-01-01,MEX,1994,,,6.968230918242561,4.375,6086.828,553.618,,3043.1775000000002,-7.751,,,,,,,,
1995-01-01,MEX,1995,,,34.78619592674856,-5.8500000000000005,4109.778,380.182,,2055.684,-0.415,0.403988942817951,,,,,,,1.94103398839626
1996-01-01,MEX,1996,,,35.20340630436507,6.2749999999999995,4597.153,432.1580000000001,42.537,2298.663,-0.58,0.404552426871666,-0.5124286413192749,0.2253267019987106,-0.9254591464996338,-0.726646363735199,0.1317129731178283,-0.0423130206763744,1.71585880757625
1997-01-01,MEX,1997,,,20.80450124208496,7.2,5484.708,523.45,39.12,2742.3340000000003,-1.4639999999999997,0.404214433352505,,,,,,,1.69308619824714
1998-01-01,MEX,1998,,,15.900603633937399,6.25,5759.185999999999,557.485,39.708,2878.6175,-2.869,0.402436402490501,-0.3899230360984802,0.3843695819377899,-0.423062264919281,-0.5321322679519653,0.1502093523740768,0.0627863109111785,1.80167742186074
1999-01-01,MEX,1999,,,16.662335856199284,2.775,6435.62,631.24,41.667,3217.054,-2.218,0.402265820896468,,,,,,,2.35265266396242
2000-01-01,MEX,2000,,,9.507134691128474,5.05,7467.738999999999,742.061,38.455,3734.033,-2.527,0.400597639310093,-0.073860302567482,0.2761819362640381,-0.2002098709344864,-0.4265095591545105,0.22049419581890098,0.2584500014781952,2.8644901149616
2001-01-01,MEX,2001,10.86,5.98520376121463,6.384808536815657,-0.45,7902.129,796.055,37.315,3951.6285000000003,-2.197,0.401866834496344,,,,,,,2.61546090045923
2002-01-01,MEX,2002,10.074408333333333,5.4621990126832225,5.02778592881129,-0.22499999999999995,7934.694,810.666,39.866,3967.7505,-1.529,0.399859423793856,-0.2505722641944885,0.21838654577732078,-0.058308262377977295,-0.3492084145545959,0.4384644329547882,0.3460434675216675,2.52735604389655
2003-01-01,MEX,2003,8.995263227513227,4.982148847497531,4.554879467411787,1.225,7390.343,765.5499999999998,42.133,3695.4774999999995,-0.527,0.399244681554684,-0.2415871322154998,0.1318193227052688,-0.1168780848383903,-0.3779027163982391,0.3353780508041382,0.3469371199607849,2.55042614079946
2004-01-01,MEX,2004,9.599474067621292,5.325751533766894,4.684471354306055,3.5749999999999997,7806.560999999999,819.459,38.906,3903.9635,-0.465,0.398210765891782,-0.3893348574638366,0.0758338123559951,-0.2140824496746063,-0.4099104702472687,0.4102475941181183,0.3198276162147522,1.94032871283499
2005-01-01,MEX,2005,9.395166196122718,5.105773736465671,3.9954480464184665,2.125,8626.151,917.572,36.841,4313.71,-0.624,0.395691600985669,-0.3441795408725738,0.0314169824123382,-0.4458208680152893,-0.3829895257949829,0.1609813570976257,0.19806551933288566,2.84914148954898
2006-01-01,MEX,2006,8.272531514061834,3.4819016959394538,3.6274678507435776,4.825,9456.912,1020.265,35.777,4729.1375,-0.317,0.394684907215138,-0.3251251876354217,0.0504711605608463,-0.6368884444236755,-0.4725462794303894,0.3466854393482208,0.150474414229393,6.35951078769746
2007-01-01,MEX,2007,7.764,3.133657859239667,3.9678695478698702,2.1,10063.621,1102.356,35.529,5032.3215,-0.8450000000000001,0.39344739372796794,-0.3414573669433594,0.1364101320505142,-0.7298516035079956,-0.5429322123527527,0.3682280480861664,0.12189901620149608,6.37986478323018
2008-01-01,MEX,2008,8.355006576195649,4.689751345315418,5.117806991960266,0.9500000000000001,10438.499,1161.553,40.605,5220.2345,-1.407,0.39177634733897,-0.3098498880863189,0.16068996489048,-0.8040123581886292,-0.689283549785614,0.3125693500041961,0.1349275708198547,6.49229002088508
2009-01-01,MEX,2009,7.93375351504585,4.677082585828868,5.3123450443819005,-6.275000000000001,8346.772,943.437,41.667,4172.8905,-0.751,0.38975107901478,-0.3659601211547851,0.141515776515007,-0.6866278052330017,-0.5628688335418701,0.17768290638923637,0.2000328451395034,6.73215480972075
2010-01-01,MEX,2010,6.942095747438425,3.7276231562106847,4.1580657776627135,5.0,9632.818,1105.424,40.155,4815.827499999999,-0.34,0.38752274180135,-0.4397481381893158,0.09629138559103008,-0.7264634370803833,-0.5520313382148743,0.1563377827405929,0.1785015761852264,7.57565378374164
2011-01-01,MEX,2011,6.804096118094974,4.010810623396436,3.406906407567508,3.4499999999999997,10554.35,1229.014,41.167,5276.8325,-0.858,0.3864129532929301,-0.4747377634048462,0.2523272037506103,-0.6677685976028442,-0.5498877167701721,0.1843774616718292,0.1216918751597404,7.08859098424598
2012-01-01,MEX,2012,5.7252178994092615,3.922515974967062,4.111159331902243,3.5749999999999997,10631.077,1255.11,40.815,5315.099499999999,-1.41,0.38516723168234696,-0.484527587890625,0.2961990237236023,-0.6624541878700256,-0.5351800918579102,0.4187431931495666,0.1127453446388244,7.02801465337115
