iso3,Date,gdp_per_capita
IRL,2012-09-01,49386.473
IRL,2012-10-01,49386.473
IRL,2012-11-01,49386.473
IRL,2012-12-01,49386.473
IRL,2013-01-01,52544.104
IRL,2013-02-01,52544.104
IRL,2013-03-01,52544.104
IRL,2013-04-01,52544.104
IRL,2013-05-01,52544.104
IRL,2013-06-01,52544.104
IRL,2013-07-01,52544.104
IRL,2013-08-01,52544.104
IRL,2013-09-01,52544.104
IRL,2013-10-01,52544.104
IRL,2013-11-01,52544.104
IRL,2013-12-01,52544.104
IRL,2014-01-01,57175.016
IRL,2014-02-01,57175.016
IRL,2014-03-01,57175.016
IRL,2014-04-01,57175.016
IRL,2014-05-01,57175.016
IRL,2014-06-01,57175.016
IRL,2014-07-01,57175.016
IRL,2014-08-01,57175.016
IRL,2014-09-01,57175.016
IRL,2014-10-01,57175.016
IRL,2014-11-01,57175.016
IRL,2014-12-01,57175.016
IRL,2015-01-01,64154.626
IRL,2015-02-01,64154.626
IRL,2015-03-01,64154.626
IRL,2015-04-01,64154.626
IRL,2015-05-01,64154.626
IRL,2015-06-01,64154.626
IRL,2015-07-01,64154.626
IRL,2015-08-01,64154.626
IRL,2015-09-01,64154.626
IRL,2015-10-01,64154.626
IRL,2015-11-01,64154.626
IRL,2015-12-01,64154.626
IRL,2016-01-01,63933.925
IRL,2016-02-01,63933.925
IRL,2016-03-01,63933.925
IRL,2016-04-01,63933.925
IRL,2016-05-01,63933.925
IRL,2016-06-01,63933.925
IRL,2016-07-01,63933.925
IRL,2016-08-01,63933.925
IRL,2016-09-01,63933.925
IRL,2016-10-01,63933.925
IRL,2016-11-01,63933.925
IRL,2016-12-01,63933.925
IRL,2017-01-01,71869.427
IRL,2017-02-01,71869.427
IRL,2017-03-01,71869.427
IRL,2017-04-01,71869.427
IRL,2017-05-01,71869.427
IRL,2017-06-01,71869.427
IRL,2017-07-01,71869.427
IRL,2017-08-01,71869.427
IRL,2017-09-01,71869.427
IRL,2017-10-01,71869.427
IRL,2017-11-01,71869.427
IRL,2017-12-01,71869.427
IRL,2018-01-01,80411.7
IRL,2018-02-01,80411.7
IRL,2018-03-01,80411.7
IRL,2018-04-01,80411.7
IRL,2018-05-01,80411.7
IRL,2018-06-01,80411.7
IRL,2018-07-01,80411.7
IRL,2018-08-01,80411.7
IRL,2018-09-01,80411.7
IRL,2018-10-01,80411.7
IRL,2018-11-01,80411.7
IRL,2018-12-01,80411.7
IRL,2019-01-01,81504.874
IRL,2019-02-01,81504.874
IRL,2019-03-01,81504.874
IRL,2019-04-01,81504.874
IRL,2019-05-01,81504.874
IRL,2019-06-01,81504.874
IRL,2019-07-01,81504.874
IRL,2019-08-01,81504.874
IRL,2019-09-01,81504.874
IRL,2019-10-01,81504.874
IRL,2019-11-01,81504.874
IRL,2019-12-01,81504.874
IRL,2020-01-01,86309.503
IRL,2020-02-01,86309.503
IRL,2020-03-01,86309.503
IRL,2020-04-01,86309.503
IRL,2020-05-01,86309.503
IRL,2020-06-01,86309.503
IRL,2020-07-01,86309.503
IRL,2020-08-01,86309.503
IRL,2020-09-01,86309.503
IRL,2020-10-01,86309.503
IRL,2020-11-01,86309.503
IRL,2020-12-01,86309.503
IRL,2021-01-01,103766.935
IRL,2021-02-01,103766.935
IRL,2021-03-01,103766.935
IRL,2021-04-01,103766.935
IRL,2021-05-01,103766.935
IRL,2021-06-01,103766.935
IRL,2021-07-01,103766.935
IRL,2021-08-01,103766.935
IRL,2021-09-01,103766.935
IRL,2021-10-01,103766.935
IRL,2021-11-01,103766.935
IRL,2021-12-01,103766.935
IRL,2022-01-01,104717.913
IRL,2022-02-01,104717.913
IRL,2022-03-01,104717.913
IRL,2022-04-01,104717.913
IRL,2022-05-01,104717.913
IRL,2022-06-01,104717.913
IRL,2022-07-01,104717.913
IRL,2022-08-01,104717.913
IRL,2022-09-01,104717.913
IRL,2022-10-01,104717.913
IRL,2022-11-01,104717.913
IRL,2022-12-01,104717.913
IRL,2023-01-01,103456.813
IRL,2023-02-01,103456.813
IRL,2023-03-01,103456.813
IRL,2023-04-01,103456.813
IRL,2023-05-01,103456.813
IRL,2023-06-01,103456.813
IRL,2023-07-01,103456.813
IRL,2023-08-01,103456.813
IRL,2023-09-01,103456.813
IRL,2023-10-01,103456.813
IRL,2023-11-01,103456.813
IRL,2023-12-01,103456.813
IRL,2024-01-01,106455.886
IRL,2024-02-01,106455.886
IRL,2024-03-01,106455.886
IRL,2024-04-01,106455.886
IRL,2024-05-01,106455.886
IRL,2024-06-01,106455.886
IRL,2024-07-01,106455.886
IRL,2024-08-01,106455.886
IRL,2024-09-01,106455.886
IRL,2024-10-01,106455.886
IRL,2024-11-01,106455.886
IRL,2024-12-01,106455.886
IRL,2025-01-01,108919.254
IRL,2025-02-01,108919.254
IRL,2025-03-01,108919.254
IRL,2025-04-01,108919.254
IRL,2025-05-01,108919.254
IRL,2025-06-01,108919.254
IRL,2025-07-01,108919.254
IRL,2025-08-01,108919.254
IRL,2025-09-01,108919.254
IRL,2025-10-01,108919.254
IRL,2025-11-01,108919.254
IRL,2025-12-01,108919.254
ISL,1990-01-01,25629.431
ISL,1990-02-01,25629.431
ISL,1990-03-01,25629.431
ISL,1990-04-01,25629.431
ISL,1990-05-01,25629.431
ISL,1990-06-01,25629.431
ISL,1990-07-01,25629.431
ISL,1990-08-01,25629.431
ISL,1990-09-01,25629.431
ISL,1990-10-01,25629.431
ISL,1990-11-01,25629.431
ISL,1990-12-01,25629.431
ISL,1991-01-01,27159.576
ISL,1991-02-01,27159.576
ISL,1991-03-01,27159.576
ISL,1991-04-01,27159.576
ISL,1991-05-01,27159.576
ISL,1991-06-01,27159.576
ISL,1991-07-01,27159.576
ISL,1991-08-01,27159.576
ISL,1991-09-01,27159.576
ISL,1991-10-01,27159.576
ISL,1991-11-01,27159.576
ISL,1991-12-01,27159.576
ISL,1992-01-01,27357.171
ISL,1992-02-01,27357.171
ISL,1992-03-01,27357.171
ISL,1992-04-01,27357.171
ISL,1992-05-01,27357.171
ISL,1992-06-01,27357.171
ISL,1992-07-01,27357.171
ISL,1992-08-01,27357.171
ISL,1992-09-01,27357.171
ISL,1992-10-01,27357.171
ISL,1992-11-01,27357.171
ISL,1992-12-01,27357.171
ISL,1993-01-01,23725.669
ISL,1993-02-01,23725.669
ISL,1993-03-01,23725.669
ISL,1993-04-01,23725.669
ISL,1993-05-01,23725.669
ISL,1993-06-01,23725.669
ISL,1993-07-01,23725.669
ISL,1993-08-01,23725.669
ISL,1993-09-01,23725.669
ISL,1993-10-01,23725.669
ISL,1993-11-01,23725.669
ISL,1993-12-01,23725.669
ISL,1994-01-01,24117.987
ISL,1994-02-01,24117.987
ISL,1994-03-01,24117.987
ISL,1994-04-01,24117.987
ISL,1994-05-01,24117.987
ISL,1994-06-01,24117.987
ISL,1994-07-01,24117.987
ISL,1994-08-01,24117.987
ISL,1994-09-01,24117.987
ISL,1994-10-01,24117.987
ISL,1994-11-01,24117.987
ISL,1994-12-01,24117.987
ISL,1995-01-01,26682.487
ISL,1995-02-01,26682.487
ISL,1995-03-01,26682.487
ISL,1995-04-01,26682.487
ISL,1995-05-01,26682.487
ISL,1995-06-01,26682.487
ISL,1995-07-01,26682.487
ISL,1995-08-01,26682.487
ISL,1995-09-01,26682.487
ISL,1995-10-01,26682.487
ISL,1995-11-01,26682.487
ISL,1995-12-01,26682.487
ISL,1996-01-01,27713.605
ISL,1996-02-01,27713.605
ISL,1996-03-01,27713.605
ISL,1996-04-01,27713.605
ISL,1996-05-01,27713.605
ISL,1996-06-01,27713.605
ISL,1996-07-01,27713.605
ISL,1996-08-01,27713.605
ISL,1996-09-01,27713.605
ISL,1996-10-01,27713.605
ISL,1996-11-01,27713.605
ISL,1996-12-01,27713.605
ISL,1997-01-01,28048.9
ISL,1997-02-01,28048.9
ISL,1997-03-01,28048.9
ISL,1997-04-01,28048.9
ISL,1997-05-01,28048.9
ISL,1997-06-01,28048.9
ISL,1997-07-01,28048.9
ISL,1997-08-01,28048.9
ISL,1997-09-01,28048.9
ISL,1997-10-01,28048.9
ISL,1997-11-01,28048.9
ISL,1997-12-01,28048.9
ISL,1998-01-01,31220.008
ISL,1998-02-01,31220.008
ISL,1998-03-01,31220.008
ISL,1998-04-01,31220.008
ISL,1998-05-01,31220.008
ISL,1998-06-01,31220.008
ISL,1998-07-01,31220.008
ISL,1998-08-01,31220.008
ISL,1998-09-01,31220.008
ISL,1998-10-01,31220.008
ISL,1998-11-01,31220.008
ISL,1998-12-01,31220.008
ISL,1999-01-01,32577.642
ISL,1999-02-01,32577.642
ISL,1999-03-01,32577.642
ISL,1999-04-01,32577.642
ISL,1999-05-01,32577.642
ISL,1999-06-01,32577.642
ISL,1999-07-01,32577.642
ISL,1999-08-01,32577.642
ISL,1999-09-01,32577.642
ISL,1999-10-01,32577.642
ISL,1999-11-01,32577.642
ISL,1999-12-01,32577.642
ISL,2000-01-01,32344.364
ISL,2000-02-01,32344.364
ISL,2000-03-01,32344.364
ISL,2000-04-01,32344.364
ISL,2000-05-01,32344.364
ISL,2000-06-01,32344.364
ISL,2000-07-01,32344.364
ISL,2000-08-01,32344.364
ISL,2000-09-01,32344.364
ISL,2000-10-01,32344.364
ISL,2000-11-01,32344.364
ISL,2000-12-01,32344.364
ISL,2001-01-01,29061.339
ISL,2001-02-01,29061.339
ISL,2001-03-01,29061.339
ISL,2001-04-01,29061.339
ISL,2001-05-01,29061.339
ISL,2001-06-01,29061.339
ISL,2001-07-01,29061.339
ISL,2001-08-01,29061.339
ISL,2001-09-01,29061.339
ISL,2001-10-01,29061.339
ISL,2001-11-01,29061.339
ISL,2001-12-01,29061.339
ISL,2002-01-01,32516.441
ISL,2002-02-01,32516.441
ISL,2002-03-01,32516.441
ISL,2002-04-01,32516.441
ISL,2002-05-01,32516.441
ISL,2002-06-01,32516.441
ISL,2002-07-01,32516.441
ISL,2002-08-01,32516.441
ISL,2002-09-01,32516.441
ISL,2002-10-01,32516.441
ISL,2002-11-01,32516.441
ISL,2002-12-01,32516.441
ISL,2003-01-01,39620.411
ISL,2003-02-01,39620.411
ISL,2003-03-01,39620.411
ISL,2003-04-01,39620.411
ISL,2003-05-01,39620.411
ISL,2003-06-01,39620.411
ISL,2003-07-01,39620.411
ISL,2003-08-01,39620.411
ISL,2003-09-01,39620.411
ISL,2003-10-01,39620.411
ISL,2003-11-01,39620.411
ISL,2003-12-01,39620.411
ISL,2004-01-01,47579.937
ISL,2004-02-01,47579.937
ISL,2004-03-01,47579.937
ISL,2004-04-01,47579.937
ISL,2004-05-01,47579.937
ISL,2004-06-01,47579.937
ISL,2004-07-01,47579.937
ISL,2004-08-01,47579.937
ISL,2004-09-01,47579.937
ISL,2004-10-01,47579.937
ISL,2004-11-01,47579.937
ISL,2004-12-01,47579.937
ISL,2005-01-01,57405.559
ISL,2005-02-01,57405.559
ISL,2005-03-01,57405.559
ISL,2005-04-01,57405.559
ISL,2005-05-01,57405.559
ISL,2005-06-01,57405.559
ISL,2005-07-01,57405.559
ISL,2005-08-01,57405.559
ISL,2005-09-01,57405.559
ISL,2005-10-01,57405.559
ISL,2005-11-01,57405.559
ISL,2005-12-01,57405.559
ISL,2006-01-01,58238.886
ISL,2006-02-01,58238.886
ISL,2006-03-01,58238.886
ISL,2006-04-01,58238.886
ISL,2006-05-01,58238.886
ISL,2006-06-01,58238.886
ISL,2006-07-01,58238.886
ISL,2006-08-01,58238.886
ISL,2006-09-01,58238.886
ISL,2006-10-01,58238.886
ISL,2006-11-01,58238.886
ISL,2006-12-01,58238.886
ISL,2007-01-01,70375.326
ISL,2007-02-01,70375.326
ISL,2007-03-01,70375.326
ISL,2007-04-01,70375.326
ISL,2007-05-01,70375.326
ISL,2007-06-01,70375.326
ISL,2007-07-01,70375.326
ISL,2007-08-01,70375.326
ISL,2007-09-01,70375.326
ISL,2007-10-01,70375.326
ISL,2007-11-01,70375.326
ISL,2007-12-01,70375.326
ISL,2008-01-01,57296.251
ISL,2008-02-01,57296.251
ISL,2008-03-01,57296.251
ISL,2008-04-01,57296.251
ISL,2008-05-01,57296.251
ISL,2008-06-01,57296.251
ISL,2008-07-01,57296.251
ISL,2008-08-01,57296.251
ISL,2008-09-01,57296.251
ISL,2008-10-01,57296.251
ISL,2008-11-01,57296.251
ISL,2008-12-01,57296.251
ISL,2009-01-01,41188.906
ISL,2009-02-01,41188.906
ISL,2009-03-01,41188.906
ISL,2009-04-01,41188.906
ISL,2009-05-01,41188.906
ISL,2009-06-01,41188.906
ISL,2009-07-01,41188.906
ISL,2009-08-01,41188.906
ISL,2009-09-01,41188.906
ISL,2009-10-01,41188.906
ISL,2009-11-01,41188.906
ISL,2009-12-01,41188.906
ISL,2010-01-01,43293.021
ISL,2010-02-01,43293.021
ISL,2010-03-01,43293.021
ISL,2010-04-01,43293.021
ISL,2010-05-01,43293.021
ISL,2010-06-01,43293.021
ISL,2010-07-01,43293.021
ISL,2010-08-01,43293.021
ISL,2010-09-01,43293.021
ISL,2010-10-01,43293.021
ISL,2010-11-01,43293.021
ISL,2010-12-01,43293.021
ISL,2011-01-01,48812.138
ISL,2011-02-01,48812.138
ISL,2011-03-01,48812.138
ISL,2011-04-01,48812.138
ISL,2011-05-01,48812.138
ISL,2011-06-01,48812.138
ISL,2011-07-01,48812.138
ISL,2011-08-01,48812.138
ISL,2011-09-01,48812.138
ISL,2011-10-01,48812.138
ISL,2011-11-01,48812.138
ISL,2011-12-01,48812.138
ISL,2012-01-01,47102.062
ISL,2012-02-01,47102.062
ISL,2012-03-01,47102.062
ISL,2012-04-01,47102.062
ISL,2012-05-01,47102.062
ISL,2012-06-01,47102.062
ISL,2012-07-01,47102.062
ISL,2012-08-01,47102.062
ISL,2012-09-01,47102.062
ISL,2012-10-01,47102.062
ISL,2012-11-01,47102.062
ISL,2012-12-01,47102.062
ISL,2013-01-01,51059.38
ISL,2013-02-01,51059.38
ISL,2013-03-01,51059.38
ISL,2013-04-01,51059.38
ISL,2013-05-01,51059.38
ISL,2013-06-01,51059.38
ISL,2013-07-01,51059.38
ISL,2013-08-01,51059.38
ISL,2013-09-01,51059.38
ISL,2013-10-01,51059.38
ISL,2013-11-01,51059.38
ISL,2013-12-01,51059.38
ISL,2014-01-01,55885.704
ISL,2014-02-01,55885.704
ISL,2014-03-01,55885.704
ISL,2014-04-01,55885.704
ISL,2014-05-01,55885.704
ISL,2014-06-01,55885.704
ISL,2014-07-01,55885.704
ISL,2014-08-01,55885.704
ISL,2014-09-01,55885.704
ISL,2014-10-01,55885.704
ISL,2014-11-01,55885.704
ISL,2014-12-01,55885.704
ISL,2015-01-01,54228.826
ISL,2015-02-01,54228.826
ISL,2015-03-01,54228.826
ISL,2015-04-01,54228.826
ISL,2015-05-01,54228.826
ISL,2015-06-01,54228.826
ISL,2015-07-01,54228.826
ISL,2015-08-01,54228.826
ISL,2015-09-01,54228.826
ISL,2015-10-01,54228.826
ISL,2015-11-01,54228.826
ISL,2015-12-01,54228.826
ISL,2016-01-01,63775.711
ISL,2016-02-01,63775.711
ISL,2016-03-01,63775.711
ISL,2016-04-01,63775.711
ISL,2016-05-01,63775.711
ISL,2016-06-01,63775.711
ISL,2016-07-01,63775.711
ISL,2016-08-01,63775.711
ISL,2016-09-01,63775.711
ISL,2016-10-01,63775.711
ISL,2016-11-01,63775.711
ISL,2016-12-01,63775.711
ISL,2017-01-01,74369.205
ISL,2017-02-01,74369.205
ISL,2017-03-01,74369.205
ISL,2017-04-01,74369.205
ISL,2017-05-01,74369.205
ISL,2017-06-01,74369.205
ISL,2017-07-01,74369.205
ISL,2017-08-01,74369.205
ISL,2017-09-01,74369.205
ISL,2017-10-01,74369.205
ISL,2017-11-01,74369.205
ISL,2017-12-01,74369.205
ISL,2018-01-01,76745.081
ISL,2018-02-01,76745.081
ISL,2018-03-01,76745.081
ISL,2018-04-01,76745.081
ISL,2018-05-01,76745.081
ISL,2018-06-01,76745.081
ISL,2018-07-01,76745.081
ISL,2018-08-01,76745.081
ISL,2018-09-01,76745.081
ISL,2018-10-01,76745.081
ISL,2018-11-01,76745.081
ISL,2018-12-01,76745.081
ISL,2019-01-01,70625.477
ISL,2019-02-01,70625.477
ISL,2019-03-01,70625.477
ISL,2019-04-01,70625.477
ISL,2019-05-01,70625.477
ISL,2019-06-01,70625.477
ISL,2019-07-01,70625.477
ISL,2019-08-01,70625.477
ISL,2019-09-01,70625.477
ISL,2019-10-01,70625.477
ISL,2019-11-01,70625.477
ISL,2019-12-01,70625.477
ISL,2020-01-01,61094.329
ISL,2020-02-01,61094.329
ISL,2020-03-01,61094.329
ISL,2020-04-01,61094.329
ISL,2020-05-01,61094.329
ISL,2020-06-01,61094.329
ISL,2020-07-01,61094.329
ISL,2020-08-01,61094.329
ISL,2020-09-01,61094.329
ISL,2020-10-01,61094.329
ISL,2020-11-01,61094.329
ISL,2020-12-01,61094.329
ISL,2021-01-01,71924.34
ISL,2021-02-01,71924.34
ISL,2021-03-01,71924.34
ISL,2021-04-01,71924.34
ISL,2021-05-01,71924.34
ISL,2021-06-01,71924.34
ISL,2021-07-01,71924.34
ISL,2021-08-01,71924.34
ISL,2021-09-01,71924.34
ISL,2021-10-01,71924.34
ISL,2021-11-01,71924.34
ISL,2021-12-01,71924.34
ISL,2022-01-01,78638.274
ISL,2022-02-01,78638.274
ISL,2022-03-01,78638.274
ISL,2022-04-01,78638.274
ISL,2022-05-01,78638.274
ISL,2022-06-01,78638.274
ISL,2022-07-01,78638.274
ISL,2022-08-01,78638.274
ISL,2022-09-01,78638.274
ISL,2022-10-01,78638.274
ISL,2022-11-01,78638.274
ISL,2022-12-01,78638.274
ISL,2023-01-01,83823.855
ISL,2023-02-01,83823.855
ISL,2023-03-01,83823.855
ISL,2023-04-01,83823.855
ISL,2023-05-01,83823.855
ISL,2023-06-01,83823.855
ISL,2023-07-01,83823.855
ISL,2023-08-01,83823.855
ISL,2023-09-01,83823.855
ISL,2023-10-01,83823.855
ISL,2023-11-01,83823.855
ISL,2023-12-01,83823.855
ISL,2024-01-01,87204.974
ISL,2024-02-01,87204.974
ISL,2024-03-01,87204.974
ISL,2024-04-01,87204.974
ISL,2024-05-01,87204.974
ISL,2024-06-01,87204.974
ISL,2024-07-01,87204.974
ISL,2024-08-01,87204.974
ISL,2024-09-01,87204.974
ISL,2024-10-01,87204.974
ISL,2024-11-01,87204.974
ISL,2024-12-01,87204.974
ISL,2025-01-01,90283.813
ISL,2025-02-01,90283.813
ISL,2025-03-01,90283.813
ISL,2025-04-01,90283.813
ISL,2025-05-01,90283.813
ISL,2025-06-01,90283.813
ISL,2025-07-01,90283.813
ISL,2025-08-01,90283.813
ISL,2025-09-01,90283.813
ISL,2025-10-01,90283.813
ISL,2025-11-01,90283.813
ISL,2025-12-01,90283.813
ISR,1990-01-01,13117.723
ISR,1990-02-01,13117.723
ISR,1990-03-01,13117.723
ISR,1990-04-01,13117.723
ISR,1990-05-01,13117.723
ISR,1990-06-01,13117.723
ISR,1990-07-01,13117.723
ISR,1990-08-01,13117.723
ISR,1990-09-01,13117.723
ISR,1990-10-01,13117.723
ISR,1990-11-01,13117.723
ISR,1990-12-01,13117.723
ISR,1991-01-01,14011.679
ISR,1991-02-01,14011.679
ISR,1991-03-01,14011.679
ISR,1991-04-01,14011.679
ISR,1991-05-01,14011.679
ISR,1991-06-01,14011.679
ISR,1991-07-01,14011.679
ISR,1991-08-01,14011.679
ISR,1991-09-01,14011.679
ISR,1991-10-01,14011.679
ISR,1991-11-01,14011.679
ISR,1991-12-01,14011.679
ISR,1992-01-01,15115.703
ISR,1992-02-01,15115.703
ISR,1992-03-01,15115.703
ISR,1992-04-01,15115.703
ISR,1992-05-01,15115.703
ISR,1992-06-01,15115.703
ISR,1992-07-01,15115.703
ISR,1992-08-01,15115.703
ISR,1992-09-01,15115.703
ISR,1992-10-01,15115.703
ISR,1992-11-01,15115.703
ISR,1992-12-01,15115.703
ISR,1993-01-01,14800.871
ISR,1993-02-01,14800.871
ISR,1993-03-01,14800.871
ISR,1993-04-01,14800.871
ISR,1993-05-01,14800.871
ISR,1993-06-01,14800.871
ISR,1993-07-01,14800.871
ISR,1993-08-01,14800.871
ISR,1993-09-01,14800.871
ISR,1993-10-01,14800.871
ISR,1993-11-01,14800.871
ISR,1993-12-01,14800.871
ISR,1994-01-01,16470.651
ISR,1994-02-01,16470.651
ISR,1994-03-01,16470.651
ISR,1994-04-01,16470.651
ISR,1994-05-01,16470.651
ISR,1994-06-01,16470.651
ISR,1994-07-01,16470.651
ISR,1994-08-01,16470.651
ISR,1994-09-01,16470.651
ISR,1994-10-01,16470.651
ISR,1994-11-01,16470.651
ISR,1994-12-01,16470.651
ISR,1995-01-01,19047.02
ISR,1995-02-01,19047.02
ISR,1995-03-01,19047.02
ISR,1995-04-01,19047.02
ISR,1995-05-01,19047.02
ISR,1995-06-01,19047.02
ISR,1995-07-01,19047.02
ISR,1995-08-01,19047.02
ISR,1995-09-01,19047.02
ISR,1995-10-01,19047.02
ISR,1995-11-01,19047.02
ISR,1995-12-01,19047.02
ISR,1996-01-01,20271.918
ISR,1996-02-01,20271.918
ISR,1996-03-01,20271.918
ISR,1996-04-01,20271.918
ISR,1996-05-01,20271.918
ISR,1996-06-01,20271.918
ISR,1996-07-01,20271.918
ISR,1996-08-01,20271.918
ISR,1996-09-01,20271.918
ISR,1996-10-01,20271.918
ISR,1996-11-01,20271.918
ISR,1996-12-01,20271.918
ISR,1997-01-01,20522.98
ISR,1997-02-01,20522.98
ISR,1997-03-01,20522.98
ISR,1997-04-01,20522.98
ISR,1997-05-01,20522.98
ISR,1997-06-01,20522.98
ISR,1997-07-01,20522.98
ISR,1997-08-01,20522.98
ISR,1997-09-01,20522.98
ISR,1997-10-01,20522.98
ISR,1997-11-01,20522.98
ISR,1997-12-01,20522.98
ISR,1998-01-01,20207.806
ISR,1998-02-01,20207.806
ISR,1998-03-01,20207.806
ISR,1998-04-01,20207.806
ISR,1998-05-01,20207.806
ISR,1998-06-01,20207.806
ISR,1998-07-01,20207.806
ISR,1998-08-01,20207.806
ISR,1998-09-01,20207.806
ISR,1998-10-01,20207.806
ISR,1998-11-01,20207.806
ISR,1998-12-01,20207.806
ISR,1999-01-01,19849.194
ISR,1999-02-01,19849.194
ISR,1999-03-01,19849.194
ISR,1999-04-01,19849.194
ISR,1999-05-01,19849.194
ISR,1999-06-01,19849.194
ISR,1999-07-01,19849.194
ISR,1999-08-01,19849.194
ISR,1999-09-01,19849.194
ISR,1999-10-01,19849.194
ISR,1999-11-01,19849.194
ISR,1999-12-01,19849.194
ISR,2000-01-01,21717.968
ISR,2000-02-01,21717.968
ISR,2000-03-01,21717.968
ISR,2000-04-01,21717.968
ISR,2000-05-01,21717.968
ISR,2000-06-01,21717.968
ISR,2000-07-01,21717.968
ISR,2000-08-01,21717.968
ISR,2000-09-01,21717.968
ISR,2000-10-01,21717.968
ISR,2000-11-01,21717.968
ISR,2000-12-01,21717.968
ISR,2001-01-01,20973.123
ISR,2001-02-01,20973.123
ISR,2001-03-01,20973.123
ISR,2001-04-01,20973.123
ISR,2001-05-01,20973.123
ISR,2001-06-01,20973.123
ISR,2001-07-01,20973.123
ISR,2001-08-01,20973.123
ISR,2001-09-01,20973.123
ISR,2001-10-01,20973.123
ISR,2001-11-01,20973.123
ISR,2001-12-01,20973.123
ISR,2002-01-01,19087.376
ISR,2002-02-01,19087.376
ISR,2002-03-01,19087.376
ISR,2002-04-01,19087.376
ISR,2002-05-01,19087.376
ISR,2002-06-01,19087.376
ISR,2002-07-01,19087.376
ISR,2002-08-01,19087.376
ISR,2002-09-01,19087.376
ISR,2002-10-01,19087.376
ISR,2002-11-01,19087.376
ISR,2002-12-01,19087.376
ISR,2003-01-01,19671.531
ISR,2003-02-01,19671.531
ISR,2003-03-01,19671.531
ISR,2003-04-01,19671.531
ISR,2003-05-01,19671.531
ISR,2003-06-01,19671.531
ISR,2003-07-01,19671.531
ISR,2003-08-01,19671.531
ISR,2003-09-01,19671.531
ISR,2003-10-01,19671.531
ISR,2003-11-01,19671.531
ISR,2003-12-01,19671.531
ISR,2004-01-01,20593.467
ISR,2004-02-01,20593.467
ISR,2004-03-01,20593.467
ISR,2004-04-01,20593.467
ISR,2004-05-01,20593.467
ISR,2004-06-01,20593.467
ISR,2004-07-01,20593.467
ISR,2004-08-01,20593.467
ISR,2004-09-01,20593.467
ISR,2004-10-01,20593.467
ISR,2004-11-01,20593.467
ISR,2004-12-01,20593.467
ISR,2005-01-01,21285.46
ISR,2005-02-01,21285.46
ISR,2005-03-01,21285.46
ISR,2005-04-01,21285.46
ISR,2005-05-01,21285.46
ISR,2005-06-01,21285.46
ISR,2005-07-01,21285.46
ISR,2005-08-01,21285.46
ISR,2005-09-01,21285.46
ISR,2005-10-01,21285.46
ISR,2005-11-01,21285.46
ISR,2005-12-01,21285.46
ISR,2006-01-01,22558.596
ISR,2006-02-01,22558.596
ISR,2006-03-01,22558.596
ISR,2006-04-01,22558.596
ISR,2006-05-01,22558.596
ISR,2006-06-01,22558.596
ISR,2006-07-01,22558.596
ISR,2006-08-01,22558.596
ISR,2006-09-01,22558.596
ISR,2006-10-01,22558.596
ISR,2006-11-01,22558.596
ISR,2006-12-01,22558.596
ISR,2007-01-01,25738.706
ISR,2007-02-01,25738.706
ISR,2007-03-01,25738.706
ISR,2007-04-01,25738.706
ISR,2007-05-01,25738.706
ISR,2007-06-01,25738.706
ISR,2007-07-01,25738.706
ISR,2007-08-01,25738.706
ISR,2007-09-01,25738.706
ISR,2007-10-01,25738.706
ISR,2007-11-01,25738.706
ISR,2007-12-01,25738.706
ISR,2008-01-01,30278.46
ISR,2008-02-01,30278.46
ISR,2008-03-01,30278.46
ISR,2008-04-01,30278.46
ISR,2008-05-01,30278.46
ISR,2008-06-01,30278.46
ISR,2008-07-01,30278.46
ISR,2008-08-01,30278.46
ISR,2008-09-01,30278.46
ISR,2008-10-01,30278.46
ISR,2008-11-01,30278.46
ISR,2008-12-01,30278.46
ISR,2009-01-01,28521.786
ISR,2009-02-01,28521.786
ISR,2009-03-01,28521.786
ISR,2009-04-01,28521.786
ISR,2009-05-01,28521.786
ISR,2009-06-01,28521.786
ISR,2009-07-01,28521.786
ISR,2009-08-01,28521.786
ISR,2009-09-01,28521.786
ISR,2009-10-01,28521.786
ISR,2009-11-01,28521.786
ISR,2009-12-01,28521.786
ISR,2010-01-01,31450.574
ISR,2010-02-01,31450.574
ISR,2010-03-01,31450.574
ISR,2010-04-01,31450.574
ISR,2010-05-01,31450.574
ISR,2010-06-01,31450.574
ISR,2010-07-01,31450.574
ISR,2010-08-01,31450.574
ISR,2010-09-01,31450.574
ISR,2010-10-01,31450.574
ISR,2010-11-01,31450.574
ISR,2010-12-01,31450.574
ISR,2011-01-01,34534.693
ISR,2011-02-01,34534.693
ISR,2011-03-01,34534.693
ISR,2011-04-01,34534.693
ISR,2011-05-01,34534.693
ISR,2011-06-01,34534.693
ISR,2011-07-01,34534.693
ISR,2011-08-01,34534.693
ISR,2011-09-01,34534.693
ISR,2011-10-01,34534.693
ISR,2011-11-01,34534.693
ISR,2011-12-01,34534.693
ISR,2012-01-01,33335.488
ISR,2012-02-01,33335.488
ISR,2012-03-01,33335.488
ISR,2012-04-01,33335.488
ISR,2012-05-01,33335.488
ISR,2012-06-01,33335.488
ISR,2012-07-01,33335.488
ISR,2012-08-01,33335.488
ISR,2012-09-01,33335.488
ISR,2012-10-01,33335.488
ISR,2012-11-01,33335.488
ISR,2012-12-01,33335.488
ISR,2013-01-01,37050.035
ISR,2013-02-01,37050.035
ISR,2013-03-01,37050.035
ISR,2013-04-01,37050.035
ISR,2013-05-01,37050.035
ISR,2013-06-01,37050.035
