year,iso3c,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,gain,population,mineral_rent
2011,RUS,8.158856002018725,5.365570507320187,8.461345690482862,3.2249999999999996,14310.212999999998,2046.621,10.34,7155.961,4.753,0.327736396609131,-1.0743768215179443,-0.601444661617279,-0.998262107372284,-0.7472642064094543,-0.3116181790828705,-0.8835938572883606,60.3727179693895,143018000.0,1.08841203576658
2011,SAU,,,5.8419756980633935,11.9,,,,,,,,,,,,,47.714573949591,25092000.0,0.0546789486662375
2011,SGP,2.1124473304473304,-0.6808381642512077,5.248606187320746,6.3,53891.462,279.357,103.13,53891.462,22.218,0.402025255584521,2.102997064590454,2.193817138671875,1.1914217472076416,1.6607534885406494,1.783230543136597,-0.1020271852612495,69.194167561361,5184000.0,0.0
2011,SRB,,,,0.1,7085.467,51.274,42.01,3541.453,-7.791999999999999,0.421167799628072,-0.2992862164974212,-0.1324819773435592,-0.2828820645809173,-0.325049340724945,-0.0168969519436359,0.2786244750022888,46.1409550252338,7237000.0,0.595011253375278
2011,SVK,4.448352586423239,1.6550670917247003,3.918154022599387,2.5749999999999997,18486.537,99.688,43.25,9241.789,-4.882,0.360071326323246,0.2296358048915863,0.7765840291976929,0.9747573137283324,0.5977547764778137,0.9996392130851746,0.9659790396690368,54.6610596899872,5392000.0,0.0175624216527325
2011,SVN,4.971056409964304,2.1777709152657665,1.8024552062755368,0.7000000000000001,24968.511,51.19,46.815,12481.6235,-0.7719999999999999,0.324274992260202,0.9417194724082948,0.9769259691238404,0.9692096710205078,1.0452075004577637,0.6927963495254517,1.0569181442260742,64.2502585843449,2050000.0,0.0
2011,SWE,2.6056764461384025,-0.1876090485601355,2.961707717648474,3.3000000000000003,60165.568,570.541,37.67,30082.8165,5.466,0.316409690298207,2.168036460876465,1.925197958946228,1.2306880950927734,1.9180365800857544,1.8922419548034668,1.6129554510116575,72.4294658762289,9483000.0,1.45076797804663
2011,THA,3.682518770238268,0.94384368511259,3.805978432265011,0.875,5492.115000000001,370.819,39.116,2746.6999999999994,2.542,0.43315776057864,-0.3532440364360809,0.0992993935942649,-1.1335337162017822,-0.2297525256872177,0.0903827995061874,-0.4051817059516907,47.840772593748,67518000.0,0.0438546783467379
2011,TUR,9.521373783602618,6.728088288904078,6.449967222153834,11.225,11289.125999999998,837.924,35.912,5645.629,-8.879,0.381153159151695,0.0382425226271152,0.3650562763214111,-0.959997057914734,0.0154577177017926,0.3930247724056244,-0.1368506997823715,50.9915742436529,74224000.0,0.777896769623353
2011,TWN,1.358,-1.4352854946985378,,3.7625,20838.589,483.974,38.343,20838.589,7.834,,0.8651120066642761,1.1388254165649414,0.9467746615409852,1.0265823602676392,1.111809015274048,0.8404620289802551,,23225000.0,
2011,UGA,,,,4.15,872.0390000000001,27.501,17.959,435.357,-7.59,0.561556232257149,-0.9364016056060792,-0.559457004070282,-0.976101815700531,-0.3596886098384857,-0.1766830086708068,-0.5254045128822327,32.6612736656872,31537000.0,0.0008868123817571
2011,UKR,,,7.986030577539734,5.425,,,,,,,,,,,,,43.4506390048786,45453000.0,3.45222629185011
2011,URY,,,8.09110386247945,5.2,,,,,,,,,,,,,52.7019484517444,3413000.0,0.102940114853116
2011,USA,,,3.1553682299590093,1.525,50008.108,15599.725,99.681,25000.344499999996,-2.919,0.312287329601153,1.2621190547943115,1.513798475265503,0.5912472605705261,1.5909860134124756,1.4550966024398804,1.1269657611846924,71.0600594227491,311944000.0,0.238996864592749
2011,VNM,12.429388077200578,9.63610258250204,18.632795168557752,5.68,1949.826,171.312,36.185,974.8830000000002,0.136,0.474494977228409,-0.6147299408912659,-0.2092708498239517,0.1890884488821028,-0.5418807864189148,-0.6099586486816406,-1.4591630697250366,41.7527097728595,87860000.0,0.566180943893496
2011,ZAF,8.239850293347004,5.446564798648466,4.9932542030681635,3.1750000000000003,8784.648,458.708,34.742,4391.623,-2.006,0.403822905231616,-0.0042337053455412,0.2175596505403517,0.0240315701812505,0.1296625882387161,0.4464062750339508,0.590838611125946,45.5368295938163,52217000.0,2.43339625717376
2011,ZMB,15.45,12.656714505301464,,5.7250000000000005,1644.13,23.455,20.808,821.648,4.659,0.502867877480326,-0.4107532799243927,-0.6825685501098633,0.5097737908363342,-0.4564242362976074,-0.4674237370491028,-0.1704208105802536,38.3622341253679,14266000.0,12.0864380495102
2012,ARE,,,0.6624202232547473,,,,,,,,,,,,,,56.9908679857859,7539000.0,0.0
2012,ARG,10.867387872228782,9.0795766819282,,-0.8749999999999999,13889.792,579.666,40.436,6944.048,-0.369,0.402684521100847,-0.4459092020988464,-0.2069670110940933,0.1030405461788177,-0.6230342388153076,-0.897686779499054,0.2952099144458771,45.8440545973499,41733000.0,0.43194166388869
2012,ARM,,,,6.95,3575.529,10.619,41.225,1787.4890000000005,-9.962,0.363919341031858,-0.5880014896392822,-0.0323866233229637,0.1547949761152267,-0.4182819724082947,0.3342733979225158,-0.5704914331436157,50.7011521110966,2970000.0,1.13714199278089
2012,AUS,3.3787876154483705,1.5760856910061714,1.7614411624417083,3.8,68481.215,1570.139,27.521,34239.1745,-4.358,0.327651540035783,1.97750723361969,1.6131484508514404,0.997997224330902,1.7597795724868774,1.7788971662521362,1.499190330505371,69.292570436299,22928000.0,3.0451724905842
2012,AUT,2.359988712880968,0.557286788438769,2.4856108203535645,0.7000000000000001,48302.044,407.008,82.935,24151.056,1.492,0.299746164396747,1.4272544384002686,1.560189723968506,1.340566873550415,1.8571237325668335,1.517164707183838,1.4487730264663696,68.1252630035586,8426000.0,0.0307473608248429
2012,BEL,2.978888693241668,1.1761867687994692,2.8429451010877336,0.75,45028.566,498.731,104.335,22513.724999999995,-0.081,0.345817592860862,1.559110403060913,1.671174168586731,0.9235997200012208,1.4488096237182615,1.222170352935791,1.3494218587875366,62.6208211790861,11076000.0,0.0
2012,BGD,11.58,9.777298075557802,,,1057.884,159.749,29.078,528.4455,-0.28,0.544983490051936,-0.8566190600395203,-0.8077261447906494,-1.3790889978408811,-0.9361673593521118,-0.9594725370407104,-0.4019406735897064,44.5001904681286,151008000.0,0.0
2012,BGR,4.485693379857633,2.6978821895570513,2.954124207514081,0.5,7453.726,54.297,16.545,3726.7895,-0.847,0.350127650977466,-0.2814607918262481,-0.028386928141117,0.3798339962959289,-0.1150513589382171,0.5747108459472656,0.4009155929088592,52.1167427621843,7285000.0,0.847075070547068
2012,BRA,10.193649251050882,8.390947326608682,5.404399582005349,1.925,12465.450000000004,2464.053,61.614,6233.8355,-3.761000000000001,0.377579515585208,-0.046854231506586,-0.1605486720800399,0.0459616407752037,-0.0769327953457832,0.1732440888881683,0.477906197309494,51.7205956061326,197671000.0,1.28444928435221
2012,BWA,7.497779166666667,5.6950772422244675,,-0.05,6392.987,13.907000000000002,26.447999999999997,3197.2255,-5.902,0.445750059962054,0.90651535987854,0.4223151206970215,1.1040414571762085,0.594521701335907,0.6925564408302307,0.5329697132110596,46.9775856114489,2175000.0,1.35326347337962
2012,CAN,1.87341012569302,0.0707082012508213,1.5192921408327502,1.75,52745.057,1828.362,87.151,26371.617500000004,-3.5340000000000003,0.282637109936743,1.918904423713684,1.7569700479507446,1.1130162477493286,1.7564212083816528,1.707194685935974,1.4375053644180298,69.897957310751,34664000.0,0.33817353580594
2012,CHE,0.620707241671372,-1.181994682770827,-0.6912893446697262,1.175,86304.629,686.553,42.569,43152.6165,8.877,0.284735423715826,2.1383981704711914,1.8828243017196655,1.418336033821106,1.81180202960968,1.6510661840438845,1.6401220560073853,72.2384936546572,7955000.0,0.0001203225023422
2012,CHL,,,3.0155487937143604,6.1499999999999995,15316.01,267.165,11.939,7658.401000000001,-5.326,0.345661218232718,1.5435912609100342,1.1784435510635376,0.3311021029949188,1.2876567840576172,1.5361981391906738,1.076945185661316,60.2207620457575,17443000.0,8.45777139773805
2012,CHN,3.4697150532237493,1.6670131287815495,2.6248417104333184,7.85,6388.178,8682.939,33.825,3194.181,2.481,0.390545976672936,-0.438275933265686,0.0153677640482782,-0.5387820601463318,-0.5453844666481018,-0.2843328416347503,-1.6379414796829224,57.4579328822538,1359220000.0,0.783715365961303
2012,CIV,6.25,4.531,,9.8,1623.908,37.03,24.693,811.4319999999999,-0.866,0.498955928379679,-0.8385093808174133,-1.1081509590148926,-1.2634611129760742,-1.094172716140747,-0.7761784195899963,-0.7777499556541443,33.6906784872339,22803000.0,0.530274437341492
2012,COL,6.348344612663905,4.673798628137373,3.17127238048428,3.95,8237.306,370.692,33.967,4119.5635,-3.14,0.4195582591648381,-0.4222983419895172,-0.0011649925727397,-1.4018104076385498,-0.3259191215038299,0.3265946805477142,-0.0639913454651832,45.1678742425547,45002000.0,0.686447911012174
2012,CYP,7.0,5.197298075557801,2.3979678706157252,-3.4499999999999997,29075.12,25.063,79.152,14536.1025,-3.741,0.3566903879953849,1.243302345275879,1.3836010694503784,0.6351260542869568,1.0935593843460083,1.1245450973510742,1.0220235586166382,56.945814949525,862000.0,0.0612559497233609
2012,CZE,2.789682269491251,0.986980345049052,3.2887467713267164,-0.6750000000000002,20024.209,210.36299999999997,43.835,10010.7215,-1.537,0.259461054786135,0.3101796507835388,0.9217185974121094,1.0541061162948608,1.02260160446167,1.0530338287353516,0.9703797101974488,60.6722329259043,10505000.0,0.0
2012,DEU,1.5685786253930185,-0.2341232990491807,2.0086732813969985,0.65,44763.54,3600.1750000000006,79.804,22382.66,7.188,0.302375939245874,1.817630171775818,1.5309758186340332,0.7756212949752808,1.6692320108413696,1.5290828943252563,1.393738031387329,70.3520765937773,80427000.0,0.0007497691478362
2012,DNK,1.507223243577763,-0.2954786808644359,2.3989015794587085,-2.0816681711721685e-17,58559.563,326.793,48.71099999999999,29278.314499999997,6.064,0.33085988397208,2.3824622631073,1.986991047859192,0.9149106740951538,1.875066876411438,1.7991613149642944,1.674114227294922,74.0291333456952,5581000.0,0.0028187135864783
2012,EGY,16.09365079365079,14.35667209690894,7.152262034854363,3.4,3569.482,294.482,69.862,1782.401,-3.445,0.420545052198017,-0.5796643495559692,-0.6818782091140747,-1.43632972240448,-0.5363998413085938,-0.3855917751789093,-0.7650634050369263,44.0546016648168,82500000.0,0.501480973530533
2012,ESP,5.872573604218054,4.069871679775855,2.443100111015627,-2.9499999999999997,28511.285,1331.838,89.56,14251.1615,0.156,0.307273897053522,1.1704063415527344,1.057162165641785,-0.0295164491981267,1.037798285484314,0.947154939174652,1.0641788244247437,61.5223307659896,46713000.0,0.0355228559044684
2012,EST,,,3.936229172777962,3.625,,,,,,,,,,,,,62.1390020371367,1323000.0,0.0
2012,ETH,,,24.185157097134592,9.9,,,,,,,,,,,,,34.7275918671442,82700000.0,0.54884423822428
2012,EUR,5.036634888852566,3.2339329644103674,,,,,,,,,,,,,,,,,
2012,FIN,1.8844170946552812,0.081715170213082,2.810034923983906,-1.775,47693.69999999999,257.606,57.856,23845.8805,-2.23,0.282654279896015,2.226846694946289,2.2103111743927,1.4007651805877686,1.9440335035324097,1.821589112281799,1.6006971597671509,75.3132621750648,5401000.0,0.23932516251574
2012,FRA,2.5298559481460567,0.7271540237038577,1.9558479470919776,0.1999999999999999,41150.451,2684.706,91.74,20573.8725,-2.132,0.30466001777237,1.471969485282898,1.37338125705719,0.5549415349960327,1.4369324445724487,1.1241741180419922,1.2381057739257812,67.8427385045641,65241000.0,0.000290143238489
2012,GBR,1.867603616666832,0.0649016922246327,2.575940593355269,1.5,42501.709,2707.571,84.483,21248.31,-3.1459999999999995,0.28738986212319,1.665460467338562,1.5912103652954102,0.4022707343101501,1.7294138669967651,1.6378400325775146,1.33913254737854,70.0260497938114,63705000.0,0.000117447789677
2012,GHA,,,11.177793967404066,8.65,,,,,,,,,,,,,41.357747633832,26734000.0,4.81836140282927
2012,GRC,24.19194217955957,22.38924025511737,1.5045201898965457,-7.175,21557.251,238.992,164.278,10777.867,-2.595,0.339539517676541,-0.1903780102729797,0.2764489352703094,-0.2172486931085585,0.3882315754890442,0.5219926834106445,0.700790524482727,54.0820614600343,11086000.0,0.0843699789694371
2012,HKG,0.95930557568438,-0.843396348757819,4.058301522937865,1.675,36623.745,262.629,0.543,18312.537,1.579,,1.732589602470398,1.825708270072937,1.0062894821166992,1.573567032814026,1.9403456449508667,0.63970947265625,,7171000.0,0.0
2012,HRV,6.3587701961177645,4.556068271675566,3.407891518855342,-2.25,13492.197,57.585,68.853,6744.7045,-1.763,0.376016983565733,-0.0254572927951812,0.6750282049179077,0.6068914532661438,0.1450790017843246,0.3538157045841217,0.5408305525779724,52.1270623497936,4268000.0,0.0001486566524773
2012,HUN,7.888023388648389,6.0853214642061895,5.65293084042131,-1.3,12934.984000000002,128.47,78.364,6468.4245,1.136,0.357989187676191,0.2987031638622284,0.6086178421974182,0.675794780254364,0.6111028790473938,0.9820621609687804,0.7493676543235779,56.2667577220418,9932000.0,0.001133722942432
2012,IDN,5.84610469247528,4.043402768033082,4.278047327206305,6.0325,3739.917,917.87,22.955,1869.7485,-2.66,0.472696771065414,-0.6891058087348938,-0.3304796814918518,-0.593262791633606,-0.5835690498352051,-0.2218529134988784,0.0676126480102539,48.2834808816239,245425000.0,0.577088878511745
2012,IND,8.27856980857709,6.4758678841348924,,5.7250000000000005,1434.018,1827.637,67.985,715.4135,-4.806,0.518517907407249,-0.5139681100845337,-0.15608711540699,-1.289309859275818,-0.0628807470202446,-0.4808856248855591,0.3994542062282562,46.7763978703442,1274487000.0,0.765651522424161
2012,IRL,6.261755795532969,4.45905387109077,1.6971735220436202,-0.3999999999999999,49386.473,227.415,118.73,24690.643,-3.355,0.322214782633118,1.455700159072876,1.5390695333480835,0.9410727024078368,1.727203607559204,1.5638853311538696,1.3225213289260864,62.6922641605872,4605000.0,0.0239662720459509
2012,ISL,6.2862699664666595,4.48356804202446,5.201016984971098,1.075,47102.062,14.752,133.925,23551.191000000003,-3.579,0.325069690520314,1.8780314922332764,1.4831444025039673,1.2450320720672607,1.677973389625549,1.113124132156372,1.4429503679275513,70.1270993832033,313000.0,0.0
2012,ISR,4.294641721513781,2.506830531213199,1.6797009977285298,2.225,33335.488,263.591,66.788,16667.034499999998,0.379,0.315916259004598,0.9021154046058656,1.2698116302490234,-1.078904390335083,0.9287557005882264,1.1711333990097046,0.6443448662757874,61.0993437283113,7907000.0,0.187887769940001
2012,ITA,5.485877593481398,3.683175669039199,3.043570481687498,-3.018,34926.415,2099.259,125.87,17464.1905,-0.2009999999999999,0.34691510713493,0.1720106452703476,0.4475111663341522,0.5082175135612488,0.4259401559829712,0.7445783019065857,0.9168092608451844,55.1480969503801,60105000.0,0.0
2012,JPN,0.8561129965889691,-0.94658892785323,-0.0439986075029345,1.4,49175.035,6272.362,226.093,24584.031000000003,0.951,0.371966687991208,1.6189486980438232,1.4079896211624146,0.9484428763389589,1.3513658046722412,1.137580633163452,1.1012952327728271,69.4147397501226,127552000.0,0.0026556328434872
2012,KEN,13.467640692640693,11.648545952556562,9.629757177198195,4.55,1396.22,56.407,37.616,696.3455,-7.474,0.51977095820554,-1.0988776683807373,-0.540134847164154,-1.3234412670135498,-0.8314329385757446,-0.3174587488174438,-0.2878036797046661,33.5350798978583,40400000.0,0.131376334081647
2012,KOR,3.429123075998076,1.6264211515558769,2.1917223674322073,2.3000000000000003,26600.549,1335.344,33.536,13300.873,3.654,0.364352770771362,0.4958822429180145,1.0745025873184204,0.2671033143997192,0.9848355650901794,0.8653910756111145,0.7255957722663879,65.3259331518401,50200000.0,0.0208863608362155
2012,KWT,,,3.2629678781166196,6.8,,,,,,,,,,,,,49.118950186554,3428000.0,0.0
2012,LKA,,,,9.45,3446.355,70.392,67.504,1722.7300000000002,-5.655,0.490556612599657,-0.2418805062770842,-0.2043189704418182,-0.717079222202301,-0.114084355533123,-0.1257410943508148,-0.5752792954444885,41.0510496380063,20425000.0,0.009515695222227
2012,LTU,4.8302886002886005,3.027586675846401,3.0927507503455787,4.325,14303.541,42.736,39.902,7151.195499999999,-1.579,0.3779197871764561,0.3866700232028961,0.826729953289032,0.7862098813056946,0.8447539806365967,1.117751121520996,0.9295096397399902,57.1684663906218,2988000.0,0.0
2012,LUX,1.821414598749839,0.0187126743076398,2.6637167230577496,1.675,113953.492,59.814,20.849,56976.88999999999,4.991,0.307592349561352,2.1143639087677,1.6636219024658203,1.3319188356399536,1.7916851043701172,1.7598860263824463,1.6499006748199463,69.263763958183,525000.0,0.110975457226791
2012,LVA,4.994101190476191,3.1913992660339914,2.263896379679324,7.225,13270.873,27.136,44.371,6636.3184999999985,-3.871,0.37245517142689,0.238223135471344,0.8283481001853943,0.4536267220973968,0.7799220681190491,1.0106267929077148,0.7755155563354492,56.9399163300324,2045000.0,0.0
2012,MAR,,,1.2864574038146075,3.0,,,,,,,,,,,,,46.7589449023372,32978000.0,6.21304329534516
2012,MEX,5.7252178994092615,3.922515974967062,4.111159331902243,3.5749999999999997,10631.077,1255.11,40.815,5315.099499999999,-1.41,0.3851672316823469,-0.484527587890625,0.2961990237236023,-0.6624541878700256,-0.5351800918579102,0.4187431931495666,0.1127453446388244,54.3064875782819,118061000.0,0.795322265347299
2012,MLT,4.126112562901868,2.323410638459669,2.380184185256512,4.075,23028.989,9.616,65.611,11514.308,1.631,0.325823922871526,0.935569167137146,1.240838885307312,1.065075159072876,1.3385082483291626,1.3213196992874146,1.1653879880905151,57.8145684422777,418000.0,0.0
2012,MYS,3.514103620385606,1.7114016959434066,1.6662296786514936,5.45,10806.823,318.909,53.78799999999999,5402.249,5.094,0.381913355522797,0.213312953710556,0.9063381552696228,-0.0052124024368821,0.3797694444656372,0.4771699607372284,-0.3465391993522644,53.4818534394662,29510000.0,0.2962320308496
2012,NAM,9.2175,7.414798075557801,,5.25,6009.223999999999,13.016,24.628,3003.7745,-8.6,0.4809697633236791,0.321495771408081,0.239515945315361,0.978104293346405,0.3040723204612732,0.1559789776802063,0.3784391283988952,42.8351966304812,2166000.0,1.17565876827297
2012,NGA,14.703126838821651,12.900424914379457,12.22944345878455,4.195,2793.5140000000006,467.157,17.577,1397.1795,3.719,0.498387895347374,-1.1759332418441772,-1.0009751319885254,-2.0420737266540527,-1.1388287544250488,-0.723069429397583,-0.7002198696136475,44.3464653123276,167229000.0,0.0208000315602732
2012,NLD,1.9526731198054423,0.1499711953632433,2.4553424008569564,-0.975,50580.212,846.225,65.69,25288.789,7.809,0.33778715779496,2.090583324432373,1.8393690586090088,1.187464714050293,1.8526817560195925,1.7455050945281982,1.6055854558944702,68.1601118332124,16730000.0,0.0
2012,NOR,2.101662510343197,0.2989605859009981,0.6969553855174259,2.7249999999999996,101779.186,512.777,30.908,50895.52599999999,13.533,0.255054566936192,2.2479822635650635,1.8999354839324951,1.327469825744629,1.9510310888290403,1.5397392511367798,1.728163242340088,76.4976500053383,5038000.0,0.0394759187988791
2012,NZL,3.687328667105841,1.8846267426636425,1.0614592643308896,2.5749999999999997,39758.041,175.361,35.662,19878.377999999997,-3.926,0.304325577292489,2.3078877925872803,1.7921537160873413,1.361365556716919,1.883210062980652,1.8447991609573364,1.6177220344543457,74.8234783637268,4411000.0,0.18817372232206
2012,PAK,12.5219082133859,10.719206288943704,,,1377.776,250.09399999999997,58.364,687.006,-1.863,0.521180028445282,-1.0687922239303589,-0.7837294936180115,-2.6770036220550537,-0.8834201693534851,-0.7222334742546082,-0.8435821533203125,44.901657683168,181520000.0,0.0586323578985086
2012,PER,4.992738927530063,3.190037003087863,3.617859354063076,6.1499999999999995,6638.829000000001,193.276,20.636,3320.9064999999996,-2.782,0.422211957824745,-0.4040696322917938,-0.1874201148748397,-0.9073647260665894,-0.58197021484375,0.4366423189640045,0.11426293104887,45.9604532269754,29113000.0,8.51955189006804
2012,PHL,4.955556419159545,3.152854494717346,3.027647633168213,6.8500000000000005,2721.252,261.92,45.691,1361.7715,2.653,0.473569565538227,-0.5738954544067383,0.205686181783676,-1.1882402896881104,-0.5224102735519409,0.0405046008527278,-0.0296867359429597,40.4228942760114,96250000.0,0.889194032734756
2012,POL,4.999390040847488,3.196688116405289,3.564078506798308,1.4,13087.206,498.14900000000006,54.472,6543.0455,-4.09,0.306711067509004,0.6597536206245422,0.657871425151825,1.0494786500930786,0.8178685307502747,0.9963957667350768,1.0642757415771484,58.9991984944566,38064000.0,2.89873329769576
2012,PRT,10.640875501913548,8.838173577471347,2.7778405024743056,-4.0249999999999995,20574.028,216.674,128.604,10286.063999999998,-1.489,0.340361125960428,0.9554477334022522,1.0019148588180542,0.7752726078033447,1.0361119508743286,0.8213729858398438,1.028528332710266,59.7633102914454,10531000.0,0.0711150488978263
2012,QAT,2.8494383397190295,1.1453164916205223,2.3169206282093886,4.7,101933.117,186.83399999999995,32.118,50971.5605,33.185,0.3543391654933139,1.053043007850647,0.9465346932411194,1.223598837852478,0.9523643255233764,0.7958379983901978,-0.921773374080658,55.8525060503259,1833000.0,0.0
2012,ROU,6.84223105405535,5.039529129613151,3.3339089840726053,2.0,8918.587,179.22799999999998,36.167,4458.9405,-4.641,0.422598120699237,-0.3814434707164764,-0.1694846302270889,0.0823415592312812,0.0929005369544028,0.5645331144332886,0.3185296058654785,48.5082848300107,20096000.0,0.130509424315092
2012,RUS,7.872337774562394,6.0696358501201955,5.066548896882355,4.125,15284.625999999998,2191.486,11.167,7642.6405,3.253,0.327926871365115,-1.0515716075897217,-0.5349146127700806,-0.817712664604187,-0.8576212525367737,-0.3468648791313171,-0.97881817817688,60.9500856932995,143378000.0,0.831686056311716
2012,SAU,,,2.8635804880810127,5.875,,,,,,,,,,,,,49.1044545551169,26169000.0,0.0927901295606235
2012,SGP,1.4596273069036227,-0.3430746175385763,4.5874598376246585,4.425,55547.546,295.093,106.72499999999998,55547.546,17.643,0.40132998454803,2.115708112716675,2.2025861740112305,1.3681745529174805,1.7240780591964722,1.9579020738601685,0.0530913695693016,69.3634894014146,5312000.0,0.0
2012,SRB,,,,-0.45,6264.073,45.111,51.727,3129.8425,-10.366,0.414202338571523,-0.3574329614639282,-0.1733524054288864,-0.2172994613647461,-0.3328357636928558,-0.0703262537717819,0.1989434957504271,46.3010702601159,7201000.0,0.562233899402865
2012,SVK,4.552922496183366,2.7502205717411665,3.6069214729618433,1.6,17538.6,94.784,51.674,8767.9195,0.928,0.359023036838237,0.0692804977297782,0.7815475463867188,1.088400959968567,0.4859117567539215,1.0409066677093506,0.973016917705536,53.898715499535,5404000.0,0.0224797225106137
2012,SVN,5.806170176621836,4.003468252179636,2.5974702779720076,-2.875,22474.535,46.196,54.07399999999999,11235.897,1.41,0.323288398118877,0.8321589827537537,1.018315076828003,0.9351106882095336,1.0090670585632324,0.6254753470420837,0.9997780919075012,64.1505859143831,2055000.0,0.0
2012,SWE,1.5940200514048624,-0.2086818730373364,0.8925639670353869,-0.0499999999999999,57529.127,549.742,37.992,28764.098,5.496,0.314700272787348,2.277120590209961,1.911035656929016,1.1705971956253052,1.928277611732483,1.9000388383865356,1.69035804271698,72.7761556285392,9556000.0,0.844917599933344
2012,THA,3.52964397387743,1.7269420494352306,3.0166148981762286,7.35,5860.583,397.558,41.93,2930.466,-1.232,0.434821973977634,-0.3974040746688843,0.1301599144935608,-1.2166306972503662,-0.1723691076040268,0.1372242122888565,-0.3211411535739898,47.9571374894321,67836000.0,0.0415721763959624
2012,TUR,8.658097222222223,6.855395297780023,8.931101270349389,4.875,11675.013,877.681,32.227,5837.8535,-4.762,0.379637810801334,0.1613447815179824,0.4322500228881836,-1.220531940460205,-0.0366085544228553,0.4509815871715545,-0.2069335281848906,51.9348312713256,75176000.0,0.494959706015113
2012,TWN,1.214013888888889,-0.5886880355533102,,2.1975,21256.361,495.61,39.205,21256.361,8.661,,0.7152940630912781,1.1451067924499512,0.8913847804069519,1.0439398288726809,1.180826187133789,0.8496481776237488,,23316000.0,
2012,UGA,15.035,13.316,,3.95,950.574,30.939000000000004,19.491,474.6015,-5.351,0.554381052633244,-1.0015751123428345,-0.5962153673171997,-0.8689665198326111,-0.3562798202037811,-0.2623737454414367,-0.4935461282730102,32.2575886696314,32548000.0,0.0012660741291062
2012,UKR,,,0.5837689699490679,0.425,,,,,,,,,,,,,43.6306334053354,45373000.0,1.57042358494311
2012,URY,,,8.093071389350358,3.5,,,,,,,,,,,,,54.2038862755812,3420000.0,0.0978419100423681
2012,USA,,,2.0730267856095215,2.3000000000000003,51736.73799999999,16253.950000000004,103.244,25865.416500000003,-2.573,0.311226761464513,1.4027940034866333,1.5213223695755005,0.6324421167373657,1.6203417778015137,1.2943938970565796,1.1615869998931885,71.8167991380628,314167000.0,0.163414793078767
2012,VNM,10.805597691993464,9.002895767551264,9.272442339232184,5.01,2197.619,195.169,38.33,1096.568,4.748,0.472100077820776,-0.5321059823036194,-0.248135596513748,0.267358660697937,-0.5549237728118896,-0.6766297221183777,-1.4200689792633057,42.1402447115063,88809000.0,0.332549597455944
2012,ZAF,7.232035880627127,5.429333956184929,5.742249532203594,2.4,8185.718,434.3999999999999,37.408,4092.0615,-4.689,0.401159295880016,-0.1841706037521362,0.1701153069734573,-0.0253867004066705,0.0844441577792167,0.3986616730690002,0.5821533203125,45.2921524321444,53068000.0,1.93209444082154
2012,ZMB,15.89718266903053,14.094480744588331,,7.625,1729.58,25.502,24.92,863.8729999999999,4.893,0.501552544274584,-0.291441261768341,-0.509467363357544,0.6609625220298767,-0.3602254390716553,-0.4440797865390777,-0.132826566696167,38.8793229210586,14745000.0,7.78670394690198
2013,ARE,,,1.10053085146874,5.05,,,,,,,,,,,,,58.4476555254733,7847000.0,0.0
2013,ARG,8.939225195094762,6.987067718068862,,2.35,14488.829,611.471,43.496,7243.0945,-2.147,0.400681276190246,-0.4343067109584808,-0.2542369663715362,0.0653142631053924,-0.6563286185264587,-0.9281347990036012,0.2769335508346557,45.5120610080099,42203000.0,0.230446181526568
2013,ARM,14.37546807443267,11.647921347767523,,3.825,3732.035,11.121,40.856,1865.7339999999997,-7.297,0.363941116121719,-0.5305334329605103,0.0783172845840454,0.1103851422667503,-0.3408889472484588,0.2351826876401901,-0.5880992412567139,51.7067198309547,2980000.0,0.864490764141563
2013,AUS,3.706176057939645,1.3554239314112029,2.449784746298449,2.1999999999999997,65237.984,1519.9000000000003,30.466,32617.9555,-3.388,0.326712009769403,1.777833104133606,1.6324530839920044,1.031072974205017,1.7701008319854736,1.79121994972229,1.436368465423584,69.2487818133458,23298000.0,3.55343966026024
2013,AUT,2.009361864997461,-0.3413902615309812,2.0030404593393976,0.0,50321.47400000001,426.587,82.431,25160.8275,1.748,0.301120968660119,1.5372769832611084,1.571379542350769,1.3641005754470823,1.8340905904769895,1.4822137355804443,1.4565263986587524,69.1420909725543,8477000.0,0.0336027672129773
2013,BEL,2.4283188030187457,0.0775666764903034,1.1137506776895816,0.45,47055.739,524.106,105.021,23527.795499999997,0.951,0.345118499876652,1.604317307472229,1.701954960823059,0.9400827288627625,1.456766128540039,1.2837470769882202,1.3729861974716189,63.0380666492764,11138000.0,0.0
2013,BGD,12.1375,9.786747873471558,,,1176.16,179.67600000000002,28.344000000000005,587.4705,1.329,0.544997102461483,-0.893966019153595,-0.7977811098098755,-1.6278588771820068,-0.8715798854827881,-0.9239369034767152,-0.405487447977066,44.5462997450783,152765000.0,0.0
2013,BGR,3.534321398543497,1.183569272015055,0.914302739478816,-0.6,7703.869,55.82,17.165,3851.279499999999,1.274,0.350811797981278,-0.3278925120830536,-0.0132329864427446,0.1707103848457335,-0.1472556293010711,0.5491098165512085,0.3372553884983063,52.4488771844555,7246000.0,0.608878277562414
