iso3,Date,account balance
ARG,1990-01-01,2.952
ARG,1991-01-01,-0.202
ARG,1992-01-01,-2.529
ARG,1993-01-01,-3.042
ARG,1994-01-01,-3.815
ARG,1995-01-01,-1.769
ARG,1996-01-01,-2.352
ARG,1997-01-01,-3.753
ARG,1998-01-01,-4.38
ARG,1999-01-01,-3.815
ARG,2000-01-01,-2.878
ARG,2001-01-01,-1.316
ARG,2002-01-01,7.666
ARG,2003-01-01,5.597
ARG,2004-01-01,1.798
ARG,2005-01-01,2.473
ARG,2006-01-01,2.791
ARG,2007-01-01,2.101
ARG,2008-01-01,1.491
ARG,2009-01-01,2.167
ARG,2010-01-01,-0.382
ARG,2011-01-01,-1.012
ARG,2012-01-01,-0.369
ARG,2013-01-01,-2.147
ARG,2014-01-01,-1.629
ARG,2015-01-01,-2.743
ARG,2016-01-01,-2.713
ARG,2017-01-01,-4.838
ARG,2018-01-01,-5.164
ARG,2019-01-01,-0.781
ARG,2020-01-01,0.698
ARG,2021-01-01,1.363
ARG,2022-01-01,-0.641
ARG,2023-01-01,-3.246
ARG,2024-01-01,0.994
ARG,2025-01-01,-0.391
ARM,1992-01-01,-46.28
ARM,1993-01-01,-5.993
ARM,1994-01-01,3.804
ARM,1995-01-01,-16.972
ARM,1996-01-01,-18.202
ARM,1997-01-01,-19.315
ARM,1998-01-01,-21.992
ARM,1999-01-01,-16.937
ARM,2000-01-01,-15.781
ARM,2001-01-01,-10.44
ARM,2002-01-01,-6.219
ARM,2003-01-01,-6.181
ARM,2004-01-01,-2.204
ARM,2005-01-01,-2.529
ARM,2006-01-01,-2.395
ARM,2007-01-01,-7.357
ARM,2008-01-01,-14.225
ARM,2009-01-01,-16.484
ARM,2010-01-01,-13.622
ARM,2011-01-01,-10.44
ARM,2012-01-01,-9.962
ARM,2013-01-01,-7.297
ARM,2014-01-01,-7.75
ARM,2015-01-01,-2.662
ARM,2016-01-01,-0.957
ARM,2017-01-01,-1.261
ARM,2018-01-01,-7.228
ARM,2019-01-01,-7.057
ARM,2020-01-01,-3.998
ARM,2021-01-01,-3.482
ARM,2022-01-01,0.333
ARM,2023-01-01,-2.309
ARM,2024-01-01,-3.905
ARM,2025-01-01,-4.522
AUS,1990-01-01,-4.859
AUS,1991-01-01,-3.287
AUS,1992-01-01,-3.283
AUS,1993-01-01,-3.036
AUS,1994-01-01,-4.491
AUS,1995-01-01,-4.957
AUS,1996-01-01,-3.499
AUS,1997-01-01,-2.926
AUS,1998-01-01,-4.908
AUS,1999-01-01,-5.479
AUS,2000-01-01,-4.046
AUS,2001-01-01,-2.249
AUS,2002-01-01,-3.799
AUS,2003-01-01,-5.324
AUS,2004-01-01,-6.307
AUS,2005-01-01,-5.952
AUS,2006-01-01,-5.875
AUS,2007-01-01,-6.746
AUS,2008-01-01,-4.854
AUS,2009-01-01,-4.514
AUS,2010-01-01,-3.693
AUS,2011-01-01,-2.979
AUS,2012-01-01,-4.358
AUS,2013-01-01,-3.388
AUS,2014-01-01,-3.086
AUS,2015-01-01,-4.714
AUS,2016-01-01,-3.455
AUS,2017-01-01,-2.835
AUS,2018-01-01,-2.569
AUS,2019-01-01,-0.021
AUS,2020-01-01,1.734
AUS,2021-01-01,2.396
AUS,2022-01-01,0.372
AUS,2023-01-01,-0.295
AUS,2024-01-01,-1.927
AUS,2025-01-01,-3.069
AUT,1990-01-01,0.703
AUT,1991-01-01,0.035
AUT,1992-01-01,-0.387
AUT,1993-01-01,-0.535
AUT,1994-01-01,-1.475
AUT,1995-01-01,-2.876
AUT,1996-01-01,-2.854
AUT,1997-01-01,-2.559
AUT,1998-01-01,-1.863
AUT,1999-01-01,-2.27
AUT,2000-01-01,-0.71
AUT,2001-01-01,-0.8
AUT,2002-01-01,2.118
AUT,2003-01-01,1.557
AUT,2004-01-01,2.092
AUT,2005-01-01,2.274
AUT,2006-01-01,3.318
AUT,2007-01-01,3.826
AUT,2008-01-01,4.52
AUT,2009-01-01,2.613
AUT,2010-01-01,2.873
AUT,2011-01-01,1.641
AUT,2012-01-01,1.492
AUT,2013-01-01,1.748
AUT,2014-01-01,2.397
AUT,2015-01-01,1.577
AUT,2016-01-01,2.574
AUT,2017-01-01,1.264
AUT,2018-01-01,0.846
AUT,2019-01-01,2.376
AUT,2020-01-01,3.367
AUT,2021-01-01,1.735
AUT,2022-01-01,-0.862
AUT,2023-01-01,1.339
AUT,2024-01-01,2.421
AUT,2025-01-01,2.631
BEL,1990-01-01,1.817
BEL,1991-01-01,2.319
BEL,1992-01-01,2.913
BEL,1993-01-01,5.144
BEL,1994-01-01,5.28
BEL,1995-01-01,5.338
BEL,1996-01-01,4.954
BEL,1997-01-01,5.471
BEL,1998-01-01,5.12
BEL,1999-01-01,7.764
BEL,2000-01-01,3.965
BEL,2001-01-01,3.335
BEL,2002-01-01,4.501
BEL,2003-01-01,3.398
BEL,2004-01-01,3.098
BEL,2005-01-01,1.995
BEL,2006-01-01,1.85
BEL,2007-01-01,1.496
BEL,2008-01-01,-1.006
BEL,2009-01-01,1.651
BEL,2010-01-01,1.623
BEL,2011-01-01,-1.926
BEL,2012-01-01,-0.081
BEL,2013-01-01,0.951
BEL,2014-01-01,0.768
BEL,2015-01-01,1.387
BEL,2016-01-01,0.554
BEL,2017-01-01,0.701
BEL,2018-01-01,-0.915
BEL,2019-01-01,0.124
BEL,2020-01-01,0.887
BEL,2021-01-01,1.834
BEL,2022-01-01,-1.314
BEL,2023-01-01,-0.688
BEL,2024-01-01,-0.853
BEL,2025-01-01,-1.077
BGD,1990-01-01,-2.687
BGD,1991-01-01,-1.519
BGD,1992-01-01,-0.545
BGD,1993-01-01,-0.295
BGD,1994-01-01,-0.489
BGD,1995-01-01,-1.189
BGD,1996-01-01,-1.719
BGD,1997-01-01,-1.443
BGD,1998-01-01,-0.948
BGD,1999-01-01,-0.569
BGD,2000-01-01,-0.546
BGD,2001-01-01,-1.628
BGD,2002-01-01,0.241
BGD,2003-01-01,0.245
BGD,2004-01-01,0.228
BGD,2005-01-01,-0.7
BGD,2006-01-01,0.665
BGD,2007-01-01,1.003
BGD,2008-01-01,0.253
BGD,2009-01-01,1.699
BGD,2010-01-01,2.346
BGD,2011-01-01,-1.445
BGD,2012-01-01,-0.28
BGD,2013-01-01,1.329
BGD,2014-01-01,0.679
BGD,2015-01-01,1.23
BGD,2016-01-01,1.607
BGD,2017-01-01,-0.453
BGD,2018-01-01,-2.977
BGD,2019-01-01,-1.278
BGD,2020-01-01,-1.454
BGD,2021-01-01,-1.099
BGD,2022-01-01,-3.954
BGD,2023-01-01,-2.576
BGD,2024-01-01,-1.444
BGD,2025-01-01,-0.934
BGR,1990-01-01,-5.723
BGR,1991-01-01,-2.627
BGR,1992-01-01,-3.029
BGR,1993-01-01,-17.038
BGR,1994-01-01,-0.28
BGR,1995-01-01,-1.084
BGR,1996-01-01,3.591
BGR,1997-01-01,13.536
BGR,1998-01-01,1.144
BGR,1999-01-01,-2.918
BGR,2000-01-01,-3.114
BGR,2001-01-01,-3.625
BGR,2002-01-01,-0.625
BGR,2003-01-01,-3.381
BGR,2004-01-01,-4.277
BGR,2005-01-01,-9.428
BGR,2006-01-01,-15.28
BGR,2007-01-01,-23.892
BGR,2008-01-01,-22.076
BGR,2009-01-01,-8.315
BGR,2010-01-01,-1.724
BGR,2011-01-01,0.329
BGR,2012-01-01,-0.847
BGR,2013-01-01,1.274
BGR,2014-01-01,2.115
BGR,2015-01-01,0.017
BGR,2016-01-01,3.028
BGR,2017-01-01,3.157
BGR,2018-01-01,0.655
BGR,2019-01-01,1.662
BGR,2020-01-01,0.443
BGR,2021-01-01,-1.077
BGR,2022-01-01,-2.593
BGR,2023-01-01,0.885
BGR,2024-01-01,0.217
BGR,2025-01-01,-1.453
BRA,1990-01-01,-0.831
BRA,1991-01-01,-0.352
BRA,1992-01-01,1.607
BRA,1993-01-01,-0.138
BRA,1994-01-01,-0.307
BRA,1995-01-01,-2.427
BRA,1996-01-01,-2.801
BRA,1997-01-01,-3.636
BRA,1998-01-01,-4.049
BRA,1999-01-01,-4.467
BRA,2000-01-01,-4.048
BRA,2001-01-01,-4.445
BRA,2002-01-01,-1.845
BRA,2003-01-01,0.393
BRA,2004-01-01,1.339
BRA,2005-01-01,1.31
BRA,2006-01-01,0.973
BRA,2007-01-01,-0.197
BRA,2008-01-01,-2.099
BRA,2009-01-01,-1.757
BRA,2010-01-01,-3.926
BRA,2011-01-01,-3.197
BRA,2012-01-01,-3.761
BRA,2013-01-01,-3.576
BRA,2014-01-01,-4.499
BRA,2015-01-01,-3.523
BRA,2016-01-01,-1.699
BRA,2017-01-01,-1.224
BRA,2018-01-01,-2.808
BRA,2019-01-01,-3.47
BRA,2020-01-01,-1.688
BRA,2021-01-01,-2.419
BRA,2022-01-01,-2.16
BRA,2023-01-01,-1.275
BRA,2024-01-01,-2.818
BRA,2025-01-01,-2.288
BWA,1990-01-01,-0.508
BWA,1991-01-01,7.967
BWA,1992-01-01,5.033
BWA,1993-01-01,10.79
BWA,1994-01-01,5.206
BWA,1995-01-01,6.236
BWA,1996-01-01,10.049
BWA,1997-01-01,14.398
BWA,1998-01-01,3.53
BWA,1999-01-01,10.778
BWA,2000-01-01,9.594
BWA,2001-01-01,10.9
BWA,2002-01-01,4.881
BWA,2003-01-01,9.597
BWA,2004-01-01,3.592
BWA,2005-01-01,16.247
BWA,2006-01-01,19.665
BWA,2007-01-01,15.657
BWA,2008-01-01,1.393
BWA,2009-01-01,-6.406
BWA,2010-01-01,-5.888
BWA,2011-01-01,-0.873
BWA,2012-01-01,-5.902
BWA,2013-01-01,4.531
BWA,2014-01-01,11.075
BWA,2015-01-01,2.226
BWA,2016-01-01,7.973
BWA,2017-01-01,5.586
BWA,2018-01-01,0.393
BWA,2019-01-01,-6.917
BWA,2020-01-01,-10.188
BWA,2021-01-01,-1.678
BWA,2022-01-01,-1.142
BWA,2023-01-01,-0.601
BWA,2024-01-01,-4.733
BWA,2025-01-01,-7.895
CAN,1990-01-01,-3.432
CAN,1991-01-01,-3.729
CAN,1992-01-01,-3.607
CAN,1993-01-01,-3.837
CAN,1994-01-01,-2.376
CAN,1995-01-01,-0.823
CAN,1996-01-01,0.415
CAN,1997-01-01,-1.337
CAN,1998-01-01,-1.338
CAN,1999-01-01,0.179
CAN,2000-01-01,2.55
CAN,2001-01-01,2.213
CAN,2002-01-01,1.735
CAN,2003-01-01,1.231
CAN,2004-01-01,2.345
CAN,2005-01-01,1.927
CAN,2006-01-01,1.445
CAN,2007-01-01,0.823
CAN,2008-01-01,0.147
CAN,2009-01-01,-2.909
CAN,2010-01-01,-3.562
CAN,2011-01-01,-2.712
CAN,2012-01-01,-3.534
CAN,2013-01-01,-3.141
CAN,2014-01-01,-2.32
CAN,2015-01-01,-3.495
CAN,2016-01-01,-3.088
CAN,2017-01-01,-2.803
CAN,2018-01-01,-2.377
CAN,2019-01-01,-1.953
CAN,2020-01-01,-2.017
CAN,2021-01-01,-0.019
CAN,2022-01-01,-0.304
CAN,2023-01-01,-0.627
CAN,2024-01-01,-0.508
CAN,2025-01-01,-0.139
CHE,1990-01-01,2.956
CHE,1991-01-01,4.181
CHE,1992-01-01,4.691
CHE,1993-01-01,6.417
CHE,1994-01-01,5.595
CHE,1995-01-01,4.857
CHE,1996-01-01,5.33
CHE,1997-01-01,8.427
CHE,1998-01-01,7.591
CHE,1999-01-01,8.525
CHE,2000-01-01,10.492
CHE,2001-01-01,6.629
CHE,2002-01-01,6.73
CHE,2003-01-01,10.755
CHE,2004-01-01,12.521
CHE,2005-01-01,11.304
CHE,2006-01-01,12.47
CHE,2007-01-01,8.378
CHE,2008-01-01,1.232
CHE,2009-01-01,5.648
CHE,2010-01-01,12.985
CHE,2011-01-01,6.231
CHE,2012-01-01,8.877
CHE,2013-01-01,9.632
CHE,2014-01-01,6.938
CHE,2015-01-01,8.877
CHE,2016-01-01,7.276
CHE,2017-01-01,5.313
CHE,2018-01-01,5.598
CHE,2019-01-01,3.506
CHE,2020-01-01,0.493
CHE,2021-01-01,7.049
CHE,2022-01-01,8.722
CHE,2023-01-01,5.248
CHE,2024-01-01,5.066
CHE,2025-01-01,5.041
CHL,1990-01-01,-1.457
CHL,1991-01-01,-0.258
CHL,1992-01-01,-2.057
CHL,1993-01-01,-5.122
CHL,1994-01-01,-2.756
CHL,1995-01-01,-1.815
CHL,1996-01-01,-3.798
CHL,1997-01-01,-4.146
CHL,1998-01-01,-4.659
CHL,1999-01-01,0.256
CHL,2000-01-01,-1.011
CHL,2001-01-01,-1.396
CHL,2002-01-01,-0.683
CHL,2003-01-01,0.216
CHL,2004-01-01,3.261
CHL,2005-01-01,1.913
CHL,2006-01-01,5.497
CHL,2007-01-01,5.054
CHL,2008-01-01,-4.192
CHL,2009-01-01,1.44
CHL,2010-01-01,0.896
CHL,2011-01-01,-4.92
CHL,2012-01-01,-5.326
CHL,2013-01-01,-4.778
CHL,2014-01-01,-3.462
CHL,2015-01-01,-2.733
CHL,2016-01-01,-2.622
CHL,2017-01-01,-2.756
CHL,2018-01-01,-4.49
CHL,2019-01-01,-5.217
CHL,2020-01-01,-1.949
CHL,2021-01-01,-7.279
CHL,2022-01-01,-8.849
CHL,2023-01-01,-3.128
CHL,2024-01-01,-1.469
CHL,2025-01-01,-2.062
CHN,1997-01-01,3.819
CHN,1998-01-01,3.039
CHN,1999-01-01,1.917
CHN,2000-01-01,1.674
CHN,2001-01-01,1.288
CHN,2002-01-01,2.383
CHN,2003-01-01,2.561
CHN,2004-01-01,3.484
CHN,2005-01-01,5.692
CHN,2006-01-01,8.288
CHN,2007-01-01,9.777
CHN,2008-01-01,9.038
CHN,2009-01-01,4.7
CHN,2010-01-01,3.874
CHN,2011-01-01,1.785
CHN,2012-01-01,2.481
CHN,2013-01-01,1.515
CHN,2014-01-01,2.206
CHN,2015-01-01,2.591
CHN,2016-01-01,1.671
CHN,2017-01-01,1.509
CHN,2018-01-01,0.171
CHN,2019-01-01,0.706
CHN,2020-01-01,1.648
CHN,2021-01-01,1.94
CHN,2022-01-01,2.422
CHN,2023-01-01,1.442
CHN,2024-01-01,2.261
CHN,2025-01-01,1.886
CIV,1990-01-01,-8.136
CIV,1991-01-01,-7.405
CIV,1992-01-01,-6.569
CIV,1993-01-01,-5.84
CIV,1994-01-01,-0.12
CIV,1995-01-01,-3.239
CIV,1996-01-01,-0.967
CIV,1997-01-01,-0.955
CIV,1998-01-01,-1.665
CIV,1999-01-01,-0.698
CIV,2000-01-01,-1.625
CIV,2001-01-01,-0.396
CIV,2002-01-01,4.48
CIV,2003-01-01,1.387
CIV,2004-01-01,1.051
CIV,2005-01-01,0.168
CIV,2006-01-01,1.947
CIV,2007-01-01,-0.494
CIV,2008-01-01,1.349
CIV,2009-01-01,4.82
CIV,2010-01-01,1.35
CIV,2011-01-01,7.504
CIV,2012-01-01,-0.866
CIV,2013-01-01,-0.978
CIV,2014-01-01,1.045
CIV,2015-01-01,-0.44
CIV,2016-01-01,-0.856
CIV,2017-01-01,-1.998
CIV,2018-01-01,-3.904
CIV,2019-01-01,-2.234
CIV,2020-01-01,-3.128
CIV,2021-01-01,-3.946
CIV,2022-01-01,-7.589
CIV,2023-01-01,-8.167
CIV,2024-01-01,-4.171
CIV,2025-01-01,-3.557
COL,1990-01-01,0.97
COL,1991-01-01,4.05
COL,1992-01-01,1.277
COL,1993-01-01,-2.857
COL,1994-01-01,-3.759
COL,1995-01-01,-4.16
COL,1996-01-01,-3.997
COL,1997-01-01,-4.511
COL,1998-01-01,-4.126
COL,1999-01-01,0.65
COL,2000-01-01,0.852
COL,2001-01-01,-1.066
COL,2002-01-01,-1.324
COL,2003-01-01,-0.969
COL,2004-01-01,-0.666
COL,2005-01-01,-1.338
COL,2006-01-01,-1.849
COL,2007-01-01,-2.982
COL,2008-01-01,-2.679
COL,2009-01-01,-1.907
COL,2010-01-01,-2.996
COL,2011-01-01,-2.906
COL,2012-01-01,-3.14
COL,2013-01-01,-3.236
COL,2014-01-01,-5.198
COL,2015-01-01,-6.372
COL,2016-01-01,-4.452
COL,2017-01-01,-3.182
COL,2018-01-01,-4.202
COL,2019-01-01,-4.584
COL,2020-01-01,-3.428
COL,2021-01-01,-5.635
COL,2022-01-01,-6.041
COL,2023-01-01,-2.262
COL,2024-01-01,-1.771
COL,2025-01-01,-2.256
CYP,1990-01-01,-2.571
CYP,1991-01-01,-6.784
CYP,1992-01-01,-8.596
CYP,1993-01-01,1.546
CYP,1994-01-01,0.929
CYP,1995-01-01,-2.065
CYP,1996-01-01,-4.67
CYP,1997-01-01,-4.384
CYP,1998-01-01,2.846
CYP,1999-01-01,-1.622
CYP,2000-01-01,-4.899
CYP,2001-01-01,-3.037
CYP,2002-01-01,-3.444
CYP,2003-01-01,-2.042
CYP,2004-01-01,-4.548
CYP,2005-01-01,-5.315
CYP,2006-01-01,-6.287
CYP,2007-01-01,-10.65
CYP,2008-01-01,-14.741
CYP,2009-01-01,-6.688
CYP,2010-01-01,-10.622
CYP,2011-01-01,-2.205
CYP,2012-01-01,-3.741
CYP,2013-01-01,-1.514
CYP,2014-01-01,-4.001
CYP,2015-01-01,-0.269
CYP,2016-01-01,-3.951
CYP,2017-01-01,-5.016
CYP,2018-01-01,-3.881
CYP,2019-01-01,-5.513
CYP,2020-01-01,-9.698
CYP,2021-01-01,-5.368
CYP,2022-01-01,-5.385
CYP,2023-01-01,-9.465
CYP,2024-01-01,-6.83
CYP,2025-01-01,-7.265
CZE,1995-01-01,-2.26
CZE,1996-01-01,-6.078
CZE,1997-01-01,-5.702
CZE,1998-01-01,-1.867
CZE,1999-01-01,-2.232
CZE,2000-01-01,-4.37
CZE,2001-01-01,-4.803
CZE,2002-01-01,-5.043
CZE,2003-01-01,-5.669
CZE,2004-01-01,-3.705
CZE,2005-01-01,-2.09
CZE,2006-01-01,-2.454
CZE,2007-01-01,-4.592
CZE,2008-01-01,-1.864
CZE,2009-01-01,-2.261
CZE,2010-01-01,-3.515
CZE,2011-01-01,-2.071
CZE,2012-01-01,-1.537
CZE,2013-01-01,-0.522
CZE,2014-01-01,0.18
CZE,2015-01-01,0.446
CZE,2016-01-01,1.759
CZE,2017-01-01,1.541
CZE,2018-01-01,0.392
CZE,2019-01-01,0.332
CZE,2020-01-01,1.759
CZE,2021-01-01,-2.056
CZE,2022-01-01,-4.685
CZE,2023-01-01,-0.111
CZE,2024-01-01,1.755
CZE,2025-01-01,-0.075
DEU,1990-01-01,3.12
DEU,1991-01-01,-1.194
DEU,1992-01-01,-0.983
DEU,1993-01-01,-0.781
DEU,1994-01-01,-1.31
DEU,1995-01-01,-1.069
DEU,1996-01-01,-0.485
DEU,1997-01-01,-0.344
DEU,1998-01-01,-0.498
DEU,1999-01-01,-1.157
DEU,2000-01-01,-1.524
DEU,2001-01-01,-0.173
DEU,2002-01-01,1.954
DEU,2003-01-01,1.499
DEU,2004-01-01,4.514
DEU,2005-01-01,4.651
DEU,2006-01-01,5.81
DEU,2007-01-01,6.672
DEU,2008-01-01,5.6
DEU,2009-01-01,5.803
DEU,2010-01-01,5.742
DEU,2011-01-01,6.29
DEU,2012-01-01,7.188
DEU,2013-01-01,6.708
DEU,2014-01-01,7.233
DEU,2015-01-01,8.105
DEU,2016-01-01,8.907
DEU,2017-01-01,8.067
DEU,2018-01-01,8.428
DEU,2019-01-01,7.878
DEU,2020-01-01,6.32
DEU,2021-01-01,6.92
DEU,2022-01-01,3.845
DEU,2023-01-01,5.562
DEU,2024-01-01,5.729
DEU,2025-01-01,5.247
DNK,1990-01-01,0.992
DNK,1991-01-01,1.425
DNK,1992-01-01,2.745
DNK,1993-01-01,3.376
DNK,1994-01-01,2.044
DNK,1995-01-01,1.003
DNK,1996-01-01,1.648
DNK,1997-01-01,1.315
DNK,1998-01-01,-0.149
DNK,1999-01-01,2.53
DNK,2000-01-01,1.991
DNK,2001-01-01,3.644
DNK,2002-01-01,2.997
DNK,2003-01-01,3.925
DNK,2004-01-01,4.035
DNK,2005-01-01,4.052
DNK,2006-01-01,3.18
DNK,2007-01-01,1.292
DNK,2008-01-01,2.865
DNK,2009-01-01,3.586
DNK,2010-01-01,6.415
DNK,2011-01-01,6.346
DNK,2012-01-01,6.064
DNK,2013-01-01,7.368
DNK,2014-01-01,8.402
DNK,2015-01-01,7.957
DNK,2016-01-01,7.088
DNK,2017-01-01,7.323
DNK,2018-01-01,6.307
DNK,2019-01-01,7.446
DNK,2020-01-01,7.226
DNK,2021-01-01,8.678
DNK,2022-01-01,11.658
DNK,2023-01-01,9.836
DNK,2024-01-01,13.022
DNK,2025-01-01,12.581
EGY,1990-01-01,-2.699
EGY,1991-01-01,3.435
EGY,1992-01-01,8.307
EGY,1993-01-01,4.428
EGY,1994-01-01,0.35
EGY,1995-01-01,0.611
EGY,1996-01-01,-0.259
EGY,1997-01-01,0.149
EGY,1998-01-01,-2.779
EGY,1999-01-01,-1.814
EGY,2000-01-01,-1.11
EGY,2001-01-01,-0.033
EGY,2002-01-01,0.68
EGY,2003-01-01,2.281
EGY,2004-01-01,4.125
EGY,2005-01-01,3.092
EGY,2006-01-01,1.552
EGY,2007-01-01,1.656
EGY,2008-01-01,0.52
EGY,2009-01-01,-2.231
EGY,2010-01-01,-1.877
EGY,2011-01-01,-2.457
EGY,2012-01-01,-3.445
EGY,2013-01-01,-2.108
EGY,2014-01-01,-0.854
EGY,2015-01-01,-3.468
EGY,2016-01-01,-5.643
EGY,2017-01-01,-5.832
EGY,2018-01-01,-2.266
EGY,2019-01-01,-3.427
EGY,2020-01-01,-2.919
EGY,2021-01-01,-4.355
EGY,2022-01-01,-3.483
EGY,2023-01-01,-1.196
EGY,2024-01-01,-5.431
EGY,2025-01-01,-5.81
ESP,1990-01-01,-3.366
ESP,1991-01-01,-3.475
ESP,1992-01-01,-3.396
ESP,1993-01-01,-1.965
ESP,1994-01-01,-2.142
ESP,1995-01-01,-1.194
ESP,1996-01-01,-0.796
ESP,1997-01-01,-0.667
ESP,1998-01-01,-1.623
ESP,1999-01-01,-3.203
ESP,2000-01-01,-4.236
ESP,2001-01-01,-4.316
ESP,2002-01-01,-3.661
ESP,2003-01-01,-3.821
ESP,2004-01-01,-5.418
ESP,2005-01-01,-7.195
ESP,2006-01-01,-8.796
ESP,2007-01-01,-9.351
ESP,2008-01-01,-8.791
ESP,2009-01-01,-3.977
ESP,2010-01-01,-3.558
ESP,2011-01-01,-2.614
ESP,2012-01-01,0.156
ESP,2013-01-01,2.081
ESP,2014-01-01,1.78
ESP,2015-01-01,2.046
ESP,2016-01-01,3.147
ESP,2017-01-01,2.793
ESP,2018-01-01,1.877
ESP,2019-01-01,2.129
ESP,2020-01-01,0.789
ESP,2021-01-01,0.773
ESP,2022-01-01,0.35
ESP,2023-01-01,2.655
ESP,2024-01-01,3.024
ESP,2025-01-01,2.419
FIN,1990-01-01,-5.051
FIN,1991-01-01,-5.355
FIN,1992-01-01,-4.662
FIN,1993-01-01,-1.462
FIN,1994-01-01,0.822
FIN,1995-01-01,3.832
FIN,1996-01-01,3.518
FIN,1997-01-01,4.753
FIN,1998-01-01,4.708
FIN,1999-01-01,4.846
FIN,2000-01-01,7.161
FIN,2001-01-01,7.676
FIN,2002-01-01,7.821
FIN,2003-01-01,4.315
FIN,2004-01-01,5.604
FIN,2005-01-01,2.877
FIN,2006-01-01,3.931
FIN,2007-01-01,4.029
FIN,2008-01-01,2.543
FIN,2009-01-01,1.996
FIN,2010-01-01,1.362
FIN,2011-01-01,-1.551
FIN,2012-01-01,-2.23
