iso3,GAIN,date
DZA,0.942977669534535,2022-01-01
DZA,0.862399390244029,2023-01-01
ECU,-3.93530597833801,1995-01-01
ECU,-4.13863432663826,1996-01-01
ECU,-4.37659596303577,1997-01-01
ECU,-4.77897277524691,1998-01-01
ECU,-5.07667354391889,1999-01-01
ECU,-4.91123306948575,2000-01-01
ECU,-5.00229798985719,2001-01-01
ECU,-5.22705767915355,2002-01-01
ECU,-4.36405300958111,2003-01-01
ECU,-4.23664146388805,2004-01-01
ECU,-4.39971395484461,2005-01-01
ECU,-4.40040234107832,2006-01-01
ECU,-4.06289599450407,2007-01-01
ECU,-3.65048325948422,2008-01-01
ECU,-3.8108431904122,2009-01-01
ECU,-4.10514390305818,2010-01-01
ECU,-3.86000880090838,2011-01-01
ECU,-3.53663285740496,2012-01-01
ECU,-4.13038522281829,2013-01-01
ECU,-4.41868209438079,2014-01-01
ECU,-3.84504080839462,2015-01-01
ECU,-3.19912820428329,2016-01-01
ECU,-2.78803918648772,2017-01-01
ECU,-2.78805599330377,2018-01-01
ECU,-2.42014812611886,2019-01-01
ECU,-2.32319548024726,2020-01-01
ECU,-3.37722511133273,2021-01-01
ECU,-4.09668138554607,2022-01-01
ECU,-4.43539067117125,2023-01-01
EGY,0.732569602987553,1995-01-01
EGY,0.618832285196973,1996-01-01
EGY,0.469947849499043,1997-01-01
EGY,0.531626081390542,1998-01-01
EGY,0.374693519329874,1999-01-01
EGY,0.213479748715166,2000-01-01
EGY,0.25925280096623,2001-01-01
EGY,0.430182687958116,2002-01-01
EGY,-0.0052008814918025,2003-01-01
EGY,-0.142876087530723,2004-01-01
EGY,-0.64096095013327,2005-01-01
EGY,-2.90087685508044,2006-01-01
EGY,-2.84140280280162,2007-01-01
EGY,-1.88849103321973,2008-01-01
EGY,-0.46684870223622,2009-01-01
EGY,-0.432183837318469,2010-01-01
EGY,-0.353726434360802,2011-01-01
EGY,-0.292934039201029,2012-01-01
EGY,-0.278384723208376,2013-01-01
EGY,0.181805867305663,2014-01-01
EGY,-0.148170623272271,2015-01-01
EGY,-0.383191953942273,2016-01-01
EGY,0.239666815542478,2017-01-01
EGY,-0.137573069802144,2018-01-01
EGY,-0.68366446366457,2019-01-01
EGY,-1.64077577454817,2020-01-01
EGY,-1.41674019409841,2021-01-01
EGY,-2.05157376710071,2022-01-01
EGY,-2.60735689699728,2023-01-01
ERI,-2.55081917533575,1995-01-01
ERI,-2.49891287441658,1996-01-01
ERI,-2.29506158399075,1997-01-01
ERI,-2.19015751806779,1998-01-01
ERI,-2.18028972984256,1999-01-01
ERI,-2.13214570271351,2000-01-01
ERI,-3.58485928994942,2001-01-01
ERI,-4.733578220856,2002-01-01
ERI,-6.40528635980682,2003-01-01
ERI,-6.81959862879012,2004-01-01
ERI,-8.7354267628124,2005-01-01
ERI,-9.80777129307464,2006-01-01
ERI,-10.0625626121621,2007-01-01
ERI,-9.76277491394442,2008-01-01
ERI,-10.3102197765847,2009-01-01
ERI,-10.8183082626273,2010-01-01
ERI,-11.1275020018754,2011-01-01
ERI,-11.3215542036144,2012-01-01
ERI,-11.9501845190584,2013-01-01
ERI,-11.5664510606336,2014-01-01
ERI,-13.2148413178892,2015-01-01
ERI,-11.6145809170474,2016-01-01
ERI,-11.6957505707612,2017-01-01
ERI,-12.1212229051273,2018-01-01
ERI,-12.2392256226376,2019-01-01
ERI,-11.7637846584212,2020-01-01
ERI,-11.2235094397261,2021-01-01
ERI,-10.855212833722,2022-01-01
ERI,-11.527712571754,2023-01-01
ESP,11.3781198450332,1995-01-01
ESP,11.3279095899458,1996-01-01
ESP,11.5928325652964,1997-01-01
ESP,11.7344508596393,1998-01-01
ESP,11.7182557229478,1999-01-01
ESP,11.5338963750921,2000-01-01
ESP,11.0399795713492,2001-01-01
ESP,10.6019420411629,2002-01-01
ESP,10.8379186042236,2003-01-01
ESP,10.4722262830605,2004-01-01
ESP,10.0048917545867,2005-01-01
ESP,9.18436726893945,2006-01-01
ESP,8.40867082696618,2007-01-01
ESP,8.39803444583893,2008-01-01
ESP,8.16198358302611,2009-01-01
ESP,8.31743101934661,2010-01-01
ESP,8.44018227659793,2011-01-01
ESP,8.94034734498203,2012-01-01
ESP,8.02272596613816,2013-01-01
ESP,7.27334845829519,2014-01-01
ESP,6.74096329074253,2015-01-01
ESP,5.27722675024794,2016-01-01
ESP,4.59189561362526,2017-01-01
ESP,4.24699413756201,2018-01-01
ESP,3.02042258087724,2019-01-01
ESP,5.09445498792814,2020-01-01
ESP,3.24891081152785,2021-01-01
ESP,0.485163396249646,2022-01-01
ESP,-0.66804271811047,2023-01-01
EST,10.7871996469535,1995-01-01
EST,10.862287954948,1996-01-01
EST,10.8815295797989,1997-01-01
EST,10.730241108499,1998-01-01
EST,11.2943697147756,1999-01-01
EST,11.650742338087,2000-01-01
EST,11.3783826706463,2001-01-01
EST,11.0093068677592,2002-01-01
EST,11.3244914052121,2003-01-01
EST,11.3703644317876,2004-01-01
EST,11.3135524235538,2005-01-01
EST,13.3246715525352,2006-01-01
EST,12.6544771164146,2007-01-01
EST,12.9480569013413,2008-01-01
EST,13.9999339183317,2009-01-01
EST,13.9104069156168,2010-01-01
EST,12.7867862723316,2011-01-01
EST,11.7095054804199,2012-01-01
EST,11.9384177641027,2013-01-01
EST,12.8658772010372,2014-01-01
EST,12.5316734711201,2015-01-01
EST,10.6401819705332,2016-01-01
EST,9.69890702914715,2017-01-01
EST,9.54076002021189,2018-01-01
EST,8.50924628849216,2019-01-01
EST,8.27765917703638,2020-01-01
EST,6.84264620510186,2021-01-01
EST,5.59253902471734,2022-01-01
EST,5.95909628220217,2023-01-01
ETH,-7.65286283893614,1995-01-01
ETH,-7.39430472281693,1996-01-01
ETH,-7.05366132979627,1997-01-01
ETH,-6.95126405368354,1998-01-01
ETH,-6.89325739256883,1999-01-01
ETH,-6.79734189509887,2000-01-01
ETH,-6.5849086959786,2001-01-01
ETH,-5.79785188528958,2002-01-01
ETH,-6.22826102009601,2003-01-01
ETH,-6.3794224908357,2004-01-01
ETH,-6.42597251704082,2005-01-01
ETH,-6.63704968178414,2006-01-01
ETH,-6.37505802910733,2007-01-01
ETH,-6.7309937160194,2008-01-01
ETH,-6.76448708429746,2009-01-01
ETH,-6.6265594066184,2010-01-01
ETH,-6.47795467513267,2011-01-01
ETH,-6.11482131453031,2012-01-01
ETH,-5.39886702417837,2013-01-01
ETH,-5.26654841906026,2014-01-01
ETH,-4.8363030426862,2015-01-01
ETH,-3.6256231660666,2016-01-01
ETH,-4.49031841985574,2017-01-01
ETH,-3.39097927256638,2018-01-01
ETH,-2.64759147596979,2019-01-01
ETH,-2.8393708502168,2020-01-01
ETH,-3.03540898206785,2021-01-01
ETH,-2.8859238375282,2022-01-01
ETH,-2.85566154440023,2023-01-01
FIN,22.1658286769419,1995-01-01
FIN,22.0699212651795,1996-01-01
FIN,21.5228724709037,1997-01-01
FIN,21.1575543733843,1998-01-01
FIN,21.2561984807108,1999-01-01
FIN,20.7950455243019,2000-01-01
FIN,20.6571261526421,2001-01-01
FIN,20.7185844041102,2002-01-01
FIN,20.6871103247328,2003-01-01
FIN,19.8085168661412,2004-01-01
FIN,19.9929487973617,2005-01-01
FIN,21.4464609485537,2006-01-01
FIN,20.1382935710048,2007-01-01
FIN,19.2630654901193,2008-01-01
FIN,19.4857382439457,2009-01-01
FIN,19.2853366001302,2010-01-01
FIN,18.6736544367434,2011-01-01
FIN,19.3386633198685,2012-01-01
FIN,19.0770418200878,2013-01-01
FIN,19.2005692353694,2014-01-01
FIN,18.5613241124783,2015-01-01
FIN,16.7959545792274,2016-01-01
FIN,15.6838706098056,2017-01-01
FIN,14.8815507050242,2018-01-01
FIN,13.4275503267272,2019-01-01
FIN,13.4010185553131,2020-01-01
FIN,12.5660906325382,2021-01-01
FIN,10.9001295599144,2022-01-01
FIN,10.7866768162687,2023-01-01
FJI,0.746455218911819,1995-01-01
FJI,0.586833019040327,1996-01-01
FJI,0.680546527187722,1997-01-01
FJI,0.64862959625173,1998-01-01
FJI,0.399966727725321,1999-01-01
FJI,0.363927499399779,2000-01-01
FJI,0.279333777372173,2001-01-01
FJI,0.466919424647692,2002-01-01
FJI,-0.409672699482151,2003-01-01
FJI,-0.441056092352341,2004-01-01
FJI,-1.55912591332653,2005-01-01
FJI,1.99066417065313,2006-01-01
FJI,2.46312640533235,2007-01-01
FJI,2.48398962124651,2008-01-01
FJI,1.34977445306932,2009-01-01
FJI,1.56331908212235,2010-01-01
FJI,2.88207395214376,2011-01-01
FJI,3.04113840396141,2012-01-01
FJI,3.13300090648855,2013-01-01
FJI,3.7811695557701,2014-01-01
FJI,3.44327158128254,2015-01-01
FJI,3.57736504367863,2016-01-01
FJI,4.73115018505654,2017-01-01
FJI,4.52927553544072,2018-01-01
FJI,6.45499631362541,2019-01-01
FJI,7.19138837901107,2020-01-01
FJI,6.43440946019902,2021-01-01
FJI,4.88808946825431,2022-01-01
FJI,4.47185053089363,2023-01-01
FRA,14.936251050937,1995-01-01
FRA,14.8575857261644,1996-01-01
FRA,14.7969954934972,1997-01-01
FRA,14.6191137395509,1998-01-01
FRA,14.3129678287772,1999-01-01
FRA,13.5998292555695,2000-01-01
FRA,13.0314163680366,2001-01-01
FRA,12.3900327509671,2002-01-01
FRA,13.0816091762994,2003-01-01
FRA,12.9076151545735,2004-01-01
FRA,12.5470261282552,2005-01-01
FRA,12.8292094162074,2006-01-01
FRA,13.1532402056425,2007-01-01
FRA,12.8007524993364,2008-01-01
FRA,13.3498481929779,2009-01-01
FRA,13.6159612262151,2010-01-01
FRA,13.2427566755576,2011-01-01
FRA,13.0417173488382,2012-01-01
FRA,11.7495159441461,2013-01-01
FRA,12.126719575297,2014-01-01
FRA,11.8646579414244,2015-01-01
FRA,10.9659504178109,2016-01-01
FRA,9.93951634016635,2017-01-01
FRA,9.45266193384099,2018-01-01
FRA,7.77286141354438,2019-01-01
FRA,7.45145655636678,2020-01-01
FRA,7.10434982548787,2021-01-01
FRA,5.51405197123514,2022-01-01
FRA,4.50124125947144,2023-01-01
FSM,-8.21721971458631,1995-01-01
FSM,-8.15496377892488,1996-01-01
FSM,-8.07317648392352,1997-01-01
FSM,-8.04033221955028,1998-01-01
FSM,-8.00570509552709,1999-01-01
FSM,-8.0063838199148,2000-01-01
FSM,-7.9231798361393,2001-01-01
FSM,-7.84962551748414,2002-01-01
FSM,-7.9201168238183,2003-01-01
FSM,-7.72545173818255,2004-01-01
FSM,-9.33344735305719,2005-01-01
FSM,-8.81688671651145,2006-01-01
FSM,-8.80937572004633,2007-01-01
FSM,-8.69173252421039,2008-01-01
FSM,-8.66087691587562,2009-01-01
FSM,-8.64447102959489,2010-01-01
FSM,-8.85551318481826,2011-01-01
FSM,-7.92083205031766,2012-01-01
FSM,-7.82217874815479,2013-01-01
FSM,-4.08316685113397,2014-01-01
FSM,-4.41807714470277,2015-01-01
FSM,-4.28981369057629,2016-01-01
FSM,-4.17237117829438,2017-01-01
FSM,-4.04747668385808,2018-01-01
FSM,-4.06563457817804,2019-01-01
FSM,-3.69608646892542,2020-01-01
FSM,-5.40183270405098,2021-01-01
FSM,-5.74058442456218,2022-01-01
FSM,-4.60257118403092,2023-01-01
GAB,-4.3550356680514,1995-01-01
GAB,-4.45632379533154,1996-01-01
GAB,-4.45916698174034,1997-01-01
GAB,-4.27151908994279,1998-01-01
GAB,-2.99322041894546,1999-01-01
GAB,-1.98691286797609,2000-01-01
GAB,-1.74664540445789,2001-01-01
GAB,-1.35500598330035,2002-01-01
GAB,-1.44821208240899,2003-01-01
GAB,-2.53553292499113,2004-01-01
GAB,-0.780868469748221,2005-01-01
GAB,-5.93166069384107,2006-01-01
GAB,-6.57585401906052,2007-01-01
GAB,-6.45903910293455,2008-01-01
GAB,-6.19151738637637,2009-01-01
GAB,-6.1554051538606,2010-01-01
GAB,-6.57885961937345,2011-01-01
GAB,-5.25376634655302,2012-01-01
GAB,-5.13119248203834,2013-01-01
GAB,-4.70749849862059,2014-01-01
GAB,-4.79496171507653,2015-01-01
GAB,-4.68383988311294,2016-01-01
GAB,-5.3662195036556,2017-01-01
GAB,-5.61992697975503,2018-01-01
GAB,-6.08246588496874,2019-01-01
GAB,-6.09904410700449,2020-01-01
GAB,-7.1675701279776,2021-01-01
GAB,-8.2015159162998,2022-01-01
GAB,-8.36778123165875,2023-01-01
GBR,19.3623884063567,1995-01-01
GBR,18.9599623654154,1996-01-01
GBR,18.8032394533423,1997-01-01
GBR,18.8160176309068,1998-01-01
GBR,18.850379960361,1999-01-01
GBR,18.2207283574979,2000-01-01
GBR,17.685145107059,2001-01-01
GBR,17.4743906717861,2002-01-01
GBR,17.1136346807213,2003-01-01
GBR,16.1922913526627,2004-01-01
GBR,15.7283236150635,2005-01-01
GBR,16.0100284287149,2006-01-01
GBR,15.6909348827583,2007-01-01
GBR,14.9625575219572,2008-01-01
GBR,15.3693683859917,2009-01-01
GBR,15.6023894102804,2010-01-01
GBR,15.2697844532245,2011-01-01
GBR,14.9679571983285,2012-01-01
GBR,14.6852001835463,2013-01-01
GBR,15.4575001845603,2014-01-01
GBR,15.6590748191541,2015-01-01
GBR,14.6407719157625,2016-01-01
GBR,13.4864351105098,2017-01-01
GBR,12.8256635597826,2018-01-01
GBR,11.5694055922038,2019-01-01
GBR,11.88673512248,2020-01-01
GBR,10.6093031609672,2021-01-01
GBR,7.78635288533961,2022-01-01
GBR,7.19068267883149,2023-01-01
GEO,0.606122282993873,1995-01-01
GEO,0.588285683634197,1996-01-01
GEO,1.29163687380423,1997-01-01
GEO,2.7369221928175,1998-01-01
GEO,2.52991360996207,1999-01-01
GEO,2.30183192184241,2000-01-01
GEO,2.21404874095047,2001-01-01
GEO,1.51359835213238,2002-01-01
GEO,3.81708530359038,2003-01-01
GEO,4.698507714271,2004-01-01
GEO,5.52419084040422,2005-01-01
GEO,5.20416528274856,2006-01-01
GEO,6.50745258329048,2007-01-01
GEO,6.53682249729867,2008-01-01
GEO,7.16142396207797,2009-01-01
GEO,8.32657416142168,2010-01-01
GEO,8.45342245407107,2011-01-01
GEO,9.64945082618455,2012-01-01
GEO,10.2941713852487,2013-01-01
GEO,12.4098213033484,2014-01-01
GEO,11.4347922394977,2015-01-01
GEO,10.9847593046879,2016-01-01
GEO,12.5310663355675,2017-01-01
GEO,12.369347240526,2018-01-01
GEO,10.5551677441292,2019-01-01
GEO,11.2889766358777,2020-01-01
GEO,11.0079177208855,2021-01-01
GEO,9.54257005841433,2022-01-01
GEO,8.62684175776581,2023-01-01
GHA,-1.56723331553646,1995-01-01
GHA,-1.69952375987215,1996-01-01
GHA,-1.71659652512753,1997-01-01
GHA,-1.98378602017912,1998-01-01
GHA,-1.68979422135794,1999-01-01
GHA,-1.32017067282292,2000-01-01
GHA,-2.24825809969048,2001-01-01
GHA,-3.25563758683527,2002-01-01
GHA,-2.62164408655096,2003-01-01
GHA,-2.71693731468246,2004-01-01
GHA,-3.23210533447687,2005-01-01
GHA,-2.0490549291115,2006-01-01
GHA,-1.46680359822371,2007-01-01
GHA,-1.31601273246095,2008-01-01
GHA,-0.931849829139921,2009-01-01
GHA,-0.845181474369674,2010-01-01
GHA,-0.412493765408612,2011-01-01
GHA,-0.920870875479402,2012-01-01
GHA,-0.584187247350208,2013-01-01
GHA,-0.940400545400649,2014-01-01
GHA,-1.11524641426043,2015-01-01
GHA,-0.253548141153146,2016-01-01
GHA,-0.59572304913673,2017-01-01
GHA,0.0700183945835207,2018-01-01
GHA,0.536300752292831,2019-01-01
GHA,0.568031345922975,2020-01-01
GHA,0.518620695611467,2021-01-01
GHA,0.511181657351997,2022-01-01
GHA,0.393647052146704,2023-01-01
GIN,-4.91717647130513,1995-01-01
GIN,-4.77161945651755,1996-01-01
GIN,-5.13911826412566,1997-01-01
GIN,-5.50931439246542,1998-01-01
GIN,-5.56096491159897,1999-01-01
GIN,-5.42029437992954,2000-01-01
GIN,-5.06583107364541,2001-01-01
GIN,-4.4499972738174,2002-01-01
GIN,-4.74729815028691,2003-01-01
GIN,-4.42397574902854,2004-01-01
GIN,-5.28080174985607,2005-01-01
GIN,-7.15479426540984,2006-01-01
GIN,-7.3894232717747,2007-01-01
GIN,-6.74802531491574,2008-01-01
GIN,-6.41944139720825,2009-01-01
GIN,-7.29285377308873,2010-01-01
GIN,-7.42011889032416,2011-01-01
GIN,-6.80720372218902,2012-01-01
GIN,-6.21290749593489,2013-01-01
GIN,-5.47372069984381,2014-01-01
GIN,-5.51605370876348,2015-01-01
GIN,-5.10913745172036,2016-01-01
GIN,-4.42309365154435,2017-01-01
GIN,-4.74013738164386,2018-01-01
GIN,-3.96711176217861,2019-01-01
GIN,-4.25719184528844,2020-01-01
GIN,-5.09632032949991,2021-01-01
GIN,-4.76675603235763,2022-01-01
GIN,-4.56703439045297,2023-01-01
GMB,-2.57279477346415,1995-01-01
GMB,-2.61532241288332,1996-01-01
GMB,-2.62791122489355,1997-01-01
GMB,-2.7010353417498,1998-01-01
GMB,-2.55521351022325,1999-01-01
GMB,-2.3839048113943,2000-01-01
GMB,-2.30188428867752,2001-01-01
GMB,-1.78188209707989,2002-01-01
GMB,-1.59391292862414,2003-01-01
GMB,-2.85699525862721,2004-01-01
GMB,-2.38604234819047,2005-01-01
GMB,-5.47152786087964,2006-01-01
GMB,-5.21308023749805,2007-01-01
GMB,-5.37890452191764,2008-01-01
GMB,-4.96308601514478,2009-01-01
GMB,-5.64596738931935,2010-01-01
GMB,-4.95403587271794,2011-01-01
GMB,-5.52036475983694,2012-01-01
GMB,-5.66831659469089,2013-01-01
GMB,-5.10524356956727,2014-01-01
GMB,-5.36547535157696,2015-01-01
GMB,-5.54705475963911,2016-01-01
GMB,-4.82393860344042,2017-01-01
GMB,-4.30187970639315,2018-01-01
GMB,-3.71511327545539,2019-01-01
GMB,-1.99800260975965,2020-01-01
GMB,-3.077936206552,2021-01-01
GMB,-2.83959420484302,2022-01-01
GMB,-2.61751486252913,2023-01-01
GNB,-9.97668453998027,1995-01-01
GNB,-10.1006233012106,1996-01-01
GNB,-9.97519796231548,1997-01-01
GNB,-9.72635188808036,1998-01-01
GNB,-9.29909888172987,1999-01-01
GNB,-8.81177537699391,2000-01-01
GNB,-9.29370283599431,2001-01-01
GNB,-9.59667830856544,2002-01-01
GNB,-9.59059366054977,2003-01-01
GNB,-9.56095502494142,2004-01-01
GNB,-8.58037525164715,2005-01-01
GNB,-12.0058735132541,2006-01-01
GNB,-12.1368950430637,2007-01-01
GNB,-12.1388080192487,2008-01-01
GNB,-12.3966516272675,2009-01-01
GNB,-13.2221549311269,2010-01-01
GNB,-13.0985450621915,2011-01-01
GNB,-12.3185907722098,2012-01-01
GNB,-12.2676323279417,2013-01-01
GNB,-12.9335666915768,2014-01-01
GNB,-12.9114852166286,2015-01-01
GNB,-12.7774805941499,2016-01-01
GNB,-12.4911246655745,2017-01-01
GNB,-12.3980744540805,2018-01-01
GNB,-12.0537867785464,2019-01-01
GNB,-11.8760486207737,2020-01-01
GNB,-11.4153574174832,2021-01-01
GNB,-10.5708921947259,2022-01-01
GNB,-10.5237700827277,2023-01-01
GNQ,-1.17162668065441,1995-01-01
GNQ,-1.33621704001204,1996-01-01
GNQ,-2.13636566159855,1997-01-01
GNQ,-2.43963511906583,1998-01-01
GNQ,-3.05459446138862,1999-01-01
GNQ,-3.56781368584821,2000-01-01
GNQ,-5.82306005534164,2001-01-01
GNQ,-5.41302693553474,2002-01-01
GNQ,-5.8312133848969,2003-01-01
GNQ,-7.91603608853923,2004-01-01
GNQ,-8.07487936995166,2005-01-01
GNQ,-11.1989598734505,2006-01-01
GNQ,-11.7592859282428,2007-01-01
GNQ,-13.0909228231874,2008-01-01
GNQ,-13.0355744634817,2009-01-01
GNQ,-11.4715365106352,2010-01-01
GNQ,-11.9610536202969,2011-01-01
GNQ,-12.8466690220389,2012-01-01
GNQ,-11.9434241341734,2013-01-01
GNQ,-12.0735956665223,2014-01-01
GNQ,-9.60743845074401,2015-01-01
GNQ,-8.37998826331777,2016-01-01
GNQ,-9.57995324167842,2017-01-01
GNQ,-8.8649073635622,2018-01-01
GNQ,-7.96739411966187,2019-01-01
GNQ,-6.76984510900785,2020-01-01
GNQ,-7.92244617414563,2021-01-01
GNQ,-8.44111356910746,2022-01-01
GNQ,-8.01473022957465,2023-01-01
GRC,5.79132177396973,1995-01-01
GRC,5.80554483284467,1996-01-01
GRC,6.5501109692843,1997-01-01
GRC,7.14765695185878,1998-01-01
GRC,7.10120113766864,1999-01-01
GRC,6.7600163933502,2000-01-01
GRC,6.15091511006846,2001-01-01
GRC,5.32158065855234,2002-01-01
GRC,5.03132109731236,2003-01-01
GRC,4.96459272314355,2004-01-01
GRC,4.4405918972926,2005-01-01
GRC,4.36450579895777,2006-01-01
GRC,3.81921115161825,2007-01-01
GRC,2.74699126021144,2008-01-01
GRC,3.32291229940224,2009-01-01
GRC,3.91001542991503,2010-01-01
GRC,4.3124567910896,2011-01-01
GRC,4.28736248790563,2012-01-01
GRC,5.01001077134904,2013-01-01
GRC,5.48978673497635,2014-01-01
GRC,5.66493983213177,2015-01-01
GRC,5.17982604051921,2016-01-01
GRC,4.70007258063264,2017-01-01
GRC,4.5044945451415,2018-01-01
GRC,4.0012911284911,2019-01-01
GRC,5.3435131982958,2020-01-01
GRC,4.7962240014549,2021-01-01
GRC,2.47421319488936,2022-01-01
GRC,1.90498908901628,2023-01-01
GRD,10.4416868967416,1995-01-01
GRD,10.3688381275735,1996-01-01
GRD,10.380332175694,1997-01-01
GRD,10.3076220678573,1998-01-01
GRD,10.1680357286804,1999-01-01
GRD,10.0761422127268,2000-01-01
GRD,10.1443431638872,2001-01-01
GRD,10.2449678952538,2002-01-01
GRD,10.4346872157506,2003-01-01
GRD,9.98748618893248,2004-01-01
GRD,10.7428917678259,2005-01-01
GRD,7.48862302185972,2006-01-01
GRD,6.37829048409149,2007-01-01
GRD,5.93079870964399,2008-01-01
GRD,6.42003436144208,2009-01-01
GRD,7.61423874852488,2010-01-01
GRD,8.23100381098401,2011-01-01
GRD,8.51026518152538,2012-01-01
GRD,8.62078644847936,2013-01-01
GRD,9.0411250560238,2014-01-01
GRD,10.0482392055889,2015-01-01
GRD,9.60430019069698,2016-01-01
GRD,9.02357282667916,2017-01-01
GRD,8.6957232765953,2018-01-01
GRD,8.48987834158758,2019-01-01
GRD,9.12585103965746,2020-01-01
GRD,9.21405684381318,2021-01-01
GRD,8.5527058465953,2022-01-01
GRD,8.37646790578835,2023-01-01
GTM,-4.64183125826087,1995-01-01
GTM,-4.5760711871171,1996-01-01
GTM,-4.45210746239002,1997-01-01
GTM,-4.52820095298933,1998-01-01
GTM,-4.29809216291707,1999-01-01
GTM,-4.2348553306001,2000-01-01
GTM,-4.09508192409665,2001-01-01
GTM,-3.85813853543341,2002-01-01
GTM,-3.9584461277848,2003-01-01
GTM,-3.16122911362613,2004-01-01
GTM,-3.69727876393194,2005-01-01
GTM,-5.27900347637883,2006-01-01
GTM,-4.79463950274913,2007-01-01
GTM,-4.25003531662011,2008-01-01
GTM,-3.73427012981884,2009-01-01
GTM,-3.01974663712829,2010-01-01
GTM,-2.97368696645353,2011-01-01
GTM,-3.5324431534291,2012-01-01
GTM,-3.04241409520068,2013-01-01
GTM,-2.75516595423211,2014-01-01
GTM,-2.92176721024692,2015-01-01
GTM,-2.72008534535192,2016-01-01
GTM,-2.33602592439513,2017-01-01
GTM,-2.6862818542525,2018-01-01
GTM,-3.26231634578786,2019-01-01
GTM,-4.46537327719,2020-01-01
GTM,-4.88432034407622,2021-01-01
GTM,-4.81849908657085,2022-01-01
GTM,-4.67567759413775,2023-01-01
GUY,0.581610669456573,1995-01-01
GUY,0.437252762692317,1996-01-01
GUY,0.0586460176898882,1997-01-01
GUY,-0.379120394472146,1998-01-01
GUY,-0.550587062364379,1999-01-01
GUY,-0.654683111687064,2000-01-01
GUY,-0.4259905668386,2001-01-01
GUY,-0.14552823397819,2002-01-01
GUY,-0.704726572475607,2003-01-01
GUY,-0.730832354956938,2004-01-01
GUY,-3.55627777815855,2005-01-01
GUY,-3.8980528479767,2006-01-01
GUY,-4.75936315998413,2007-01-01
GUY,-4.20279707332595,2008-01-01
GUY,-4.66422095871656,2009-01-01
GUY,-4.85901765097324,2010-01-01
GUY,-5.12485761303586,2011-01-01
GUY,-5.81747725828416,2012-01-01
GUY,-5.33368350958835,2013-01-01
GUY,-5.03208692239752,2014-01-01
GUY,-4.9247713320506,2015-01-01
GUY,-3.9634181356576,2016-01-01
GUY,-4.94417373851385,2017-01-01
GUY,-3.65501297684751,2018-01-01
GUY,-3.05558872002661,2019-01-01
GUY,-2.92008332166665,2020-01-01
GUY,-4.67214765660665,2021-01-01
GUY,-11.7010992070195,2022-01-01
GUY,-17.5942911527376,2023-01-01
HND,-4.00461888928285,1995-01-01
HND,-4.1401154832026,1996-01-01
HND,-3.71339089791827,1997-01-01
HND,-3.92132104361086,1998-01-01
HND,-3.80507312975504,1999-01-01
HND,-3.65800181735828,2000-01-01
HND,-3.82009155266984,2001-01-01
HND,-4.43412896502254,2002-01-01
HND,-4.36250525791963,2003-01-01
HND,-4.30760270582773,2004-01-01
HND,-4.1200325642205,2005-01-01
HND,-4.14241882555872,2006-01-01
HND,-3.62798808778467,2007-01-01
HND,-3.64208807901563,2008-01-01
HND,-3.15319526764874,2009-01-01
HND,-3.26984832039466,2010-01-01
HND,-3.77278877492245,2011-01-01
HND,-4.3987569635901,2012-01-01
HND,-3.97062719327867,2013-01-01
HND,-3.22270077852985,2014-01-01
HND,-2.57522109827752,2015-01-01
HND,-3.03167989623696,2016-01-01
HND,-3.5198449686089,2017-01-01
HND,-2.97036966840417,2018-01-01
HND,-3.95626872417049,2019-01-01
HND,-4.39759216031072,2020-01-01
HND,-4.92932271482604,2021-01-01
HND,-4.67503922541578,2022-01-01
HND,-5.1892927656613,2023-01-01
HRV,4.53884897155164,1995-01-01
HRV,4.26632896101847,1996-01-01
HRV,4.05427589773532,1997-01-01
HRV,4.0130989189058,1998-01-01
HRV,5.16799580427225,1999-01-01
HRV,6.30954574210327,2000-01-01
HRV,6.87151403603401,2001-01-01
HRV,6.96309234866382,2002-01-01
HRV,7.34683737866343,2003-01-01
HRV,7.11529934313769,2004-01-01
HRV,6.14326875118374,2005-01-01
HRV,4.26980733135373,2006-01-01
HRV,3.93582360856053,2007-01-01
HRV,3.06558967670527,2008-01-01
HRV,2.95134270019749,2009-01-01
HRV,3.9960394095851,2010-01-01
HRV,3.61976873501935,2011-01-01
HRV,3.46566947685078,2012-01-01
HRV,3.88804877395031,2013-01-01
HRV,4.45389711705798,2014-01-01
HRV,4.37350216061593,2015-01-01
HRV,3.68533317790811,2016-01-01
HRV,2.31597124968485,2017-01-01
HRV,1.49109951027014,2018-01-01
HRV,0.500803376408953,2019-01-01
HRV,1.39082343999709,2020-01-01
HRV,-1.45821961136547,2021-01-01
HRV,-2.97112244464974,2022-01-01
HRV,-4.20256887027109,2023-01-01
HTI,-7.47332119424132,1995-01-01
HTI,-7.45997136709182,1996-01-01
HTI,-7.48822727755508,1997-01-01
HTI,-7.42066783534155,1998-01-01
HTI,-7.49576460848957,1999-01-01
HTI,-7.56020997847141,2000-01-01
HTI,-8.14336184092594,2001-01-01
HTI,-8.72455282861747,2002-01-01
HTI,-9.04196179098838,2003-01-01
HTI,-8.45999150938422,2004-01-01
HTI,-8.93067464297865,2005-01-01
HTI,-9.49915461027163,2006-01-01
HTI,-9.14944931114962,2007-01-01
HTI,-8.64573840564976,2008-01-01
HTI,-8.20956808364548,2009-01-01
HTI,-8.39526600529776,2010-01-01
HTI,-8.62231348394923,2011-01-01
HTI,-8.46393465549302,2012-01-01
